t,Cent.Nivo,Cent.Treg,Cent.Teff_1_0,Peri.Nivo,Peri.Treg,Peri.Teff_1_0,Tum.Nivo,Tum.C1,Tum.Cp,Tum.APC,Tum.mAPC,Tum.Ckine_Mat,Tum.Treg,Tum.Teff_PD1,Tum.Teff_PD1_syn,Tum.Teff_PD1_Nivo,Tum.Teff_PD1_Nivo_syn,Tum.Teff_PD1_Nivo_PD1_syn,Tum.C1_PDL1_syn,Tum.C1_PDL2_syn,Tum.C1_PDL1_Teff_PD1,Tum.C1_PDL2_Teff_PD1,Tum.D1_0,Tum.Teff_1_0,Tum.Teff_exhausted,LN.Nivo,LN.APC,LN.mAPC,LN.nT_CD8,LN.nT_CD4,LN.aTreg_CD4,LN.Treg,LN.IL2,LN.Cp,LN.D1_0,LN.aT_1_0,LN.Teff_1_0,mAPC_Endo.Cp,mAPC_Endo.cpt,mAPC_Endo.M1,mAPC_Endo.cpt_M1,mAPC_Endo.D1_0,mAPC_Endo.p1_0,mAPC_Endo.p1_0_M1,mAPC_Surf.cpt_M1,mAPC_Surf.M1,mAPC_Surf.p1_0_M1,Cent.nT_CD8,Cent.nT_CD4,Tum.DAMP,Tum.C1_PDL1,Tum.C1_PDL2,LN.TCR_p1_0_M,mAPC_Surf.cpt_M,mAPC_Surf.p1_0_M
1.2096e+06,3.71368e-06,2.10282e+08,4.93119e+09,3.21599e-07,3.26325e+11,2.98662e+12,8.831e-07,4.90364e+09,5.32618e-07,120935,45705.8,2.23745e-07,1.17555e+07,12.6808,0.0288276,59987.3,272.82,22147.6,93018.5,8347.83,4.79319,1.5158,1.96004e-07,7.65179e+07,2.38668e+08,1.2305e-07,2.51837e+07,1.3451e+07,3.93949e+09,6.70293e+09,7.28192e+07,5.63206e+08,2.53809e-07,1.19892e-06,4.41201e-07,2.08695e+07,3.55065e+09,2.46432e-20,2.57479e-21,5.9251e-20,1.89297e-21,9.06869e-21,9.47512e-22,6.96672e-22,5.54472e-19,4.14264e-22,2.10427e-19,3.03e+09,5.16e+09,1e-12,1.6e+06,104000,0,333903,126719
1.296e+06,3.59431e-06,2.17731e+08,5.03132e+09,3.11712e-07,3.36932e+11,3.04403e+12,8.54638e-07,4.64769e+09,5.65288e-07,114865,43459.5,2.36883e-07,1.17012e+07,13.103,0.0293052,59986.9,268.4,22149.7,93018.5,8347.81,4.87259,1.5409,2.08026e-07,7.69391e+07,2.3657e+08,1.19084e-07,2.51838e+07,1.33612e+07,3.93944e+09,6.70271e+09,7.72249e+07,5.97428e+08,2.64384e-07,1.20732e-06,4.44295e-07,2.2082e+07,3.75777e+09,2.61525e-20,2.74086e-21,5.78428e-20,1.96716e-21,9.62411e-21,1.00862e-21,7.23978e-22,6.05042e-19,4.52192e-22,2.29615e-19,3.03e+09,5.16e+09,1e-12,1.6e+06,104000,0,364357,138274
1.3824e+06,3.47967e-06,2.25525e+08,5.13818e+09,3.0205e-07,3.48234e+11,3.10575e+12,8.27331e-07,4.38838e+09,6.00979e-07,108710,41178.7,2.51209e-07,1.16429e+07,13.5354,0.0297863,59986.5,264.089,22151.8,93018.4,8347.78,4.95258,1.5662,2.2116e-07,7.72179e+07,2.34506e+08,1.1528e-07,2.5184e+07,1.32642e+07,3.9394e+09,6.70252e+09,8.14458e+07,6.30218e+08,2.76618e-07,1.21321e-06,4.46462e-07,2.32657e+07,3.96003e+09,2.78007e-20,2.92294e-21,5.63743e-20,2.04456e-21,1.02307e-20,1.07563e-21,7.52465e-22,6.57351e-19,4.91435e-22,2.49493e-19,3.03e+09,5.16e+09,1e-12,1.6e+06,104000,0,395857,150245
1.4688e+06,1.2565e-05,2.33641e+08,5.2515e+09,4.6603e-07,3.60189e+11,3.17161e+12,3.04362e-06,4.12603e+09,6.40728e-07,102480,38867.8,2.6714e-07,1.15805e+07,3.67986,0.0154832,59996.3,505.325,22032.8,93020.8,8348.53,2.57446,0.814195,2.35788e-07,7.73977e+07,2.32434e+08,4.24121e-07,2.51841e+07,1.316e+07,3.93936e+09,6.70235e+09,8.54796e+07,6.61558e+08,2.9034e-07,1.21704e-06,4.47871e-07,2.44183e+07,4.15701e+09,2.96343e-20,3.12627e-21,5.48239e-20,2.1266e-21,1.09054e-20,1.15045e-21,7.82658e-22,7.11493e-19,5.32064e-22,2.70099e-19,3.03e+09,5.16e+09,1e-12,1.6e+06,104000,0,428461,162654
1.5552e+06,1.09227e-05,2.42054e+08,5.37098e+09,5.60594e-07,3.72755e+11,3.24145e+12,2.66178e-06,3.86122e+09,6.84801e-07,96186,36530.7,2.84783e-07,1.1514e+07,4.20772,0.0165608,59995.8,472.791,22048.9,93020.6,8348.48,2.75363,0.870856,2.52007e-07,7.7446e+07,2.30391e+08,3.7092e-07,2.51843e+07,1.30488e+07,3.93932e+09,6.70219e+09,8.93267e+07,6.9145e+08,3.05381e-07,1.21857e-06,4.48435e-07,2.55381e+07,4.34841e+09,3.16679e-20,3.3528e-21,5.3187e-20,2.21257e-21,1.16538e-20,1.23382e-21,8.14296e-22,7.67579e-19,5.74161e-22,2.91474e-19,3.03e+09,5.16e+09,1e-12,1.6e+06,104000,0,462236,175526
1.6416e+06,9.80851e-06,2.50743e+08,5.49634e+09,6.10861e-07,3.85893e+11,3.31509e+12,2.37275e-06,3.59451e+09,7.3413e-07,89841.3,34172.1,3.04505e-07,1.14435e+07,4.72023,0.0175478,59995.3,446.461,22062,93020.4,8348.43,2.91774,0.922752,2.7016e-07,7.73586e+07,2.28386e+08,3.30635e-07,2.51845e+07,1.29304e+07,3.93929e+09,6.70205e+09,9.29894e+07,7.19911e+08,3.21577e-07,1.21745e-06,4.48023e-07,2.66238e+07,4.53403e+09,3.39425e-20,3.60729e-21,5.14601e-20,2.30317e-21,1.24909e-20,1.32747e-21,8.4764e-22,8.25712e-19,6.17804e-22,3.13659e-19,3.03e+09,5.16e+09,1e-12,1.6e+06,104000,0,497244,188886
1.728e+06,9.02086e-06,2.59685e+08,5.62729e+09,6.33873e-07,3.99562e+11,3.39236e+12,2.17003e-06,3.32646e+09,7.89916e-07,83459.1,31797.1,3.26787e-07,1.13689e+07,5.16113,0.0183548,59994.8,427.016,22071.6,93020.3,8348.38,3.05193,0.965186,2.90689e-07,7.71395e+07,2.26419e+08,3.02382e-07,2.51846e+07,1.28049e+07,3.93926e+09,6.70191e+09,9.64717e+07,7.46971e+08,3.3877e-07,1.21364e-06,4.4662e-07,2.7675e+07,4.71375e+09,3.65134e-20,3.8962e-21,4.96293e-20,2.39907e-21,1.34369e-20,1.43378e-21,8.82934e-22,8.86017e-19,6.63087e-22,3.36702e-19,3.03e+09,5.16e+09,1e-12,1.6e+06,104000,0,533560,202762
1.8144e+06,8.43917e-06,2.6886e+08,5.76354e+09,6.40196e-07,4.13725e+11,3.47306e+12,2.02213e-06,3.05761e+09,8.53725e-07,77052.3,29410.5,3.52256e-07,1.12904e+07,5.53861,0.0190187,59994.5,412.247,22078.9,93020.2,8348.35,3.1623,1.00009,3.14171e-07,7.67929e+07,2.24491e+08,2.81768e-07,2.51848e+07,1.26726e+07,3.93923e+09,6.70179e+09,9.97784e+07,7.72669e+08,3.56811e-07,1.20708e-06,4.44206e-07,2.86911e+07,4.88751e+09,3.9452e-20,4.22795e-21,4.76794e-20,2.50098e-21,1.45183e-20,1.55587e-21,9.20443e-22,9.48639e-19,7.10117e-22,3.60657e-19,3.03e+09,5.16e+09,1e-12,1.6e+06,104000,0,571270,217188
1.9008e+06,7.98845e-06,2.78248e+08,5.90481e+09,6.36391e-07,4.28345e+11,3.55704e+12,1.90899e-06,2.78853e+09,9.27656e-07,70634.2,27017.3,3.81749e-07,1.12081e+07,5.86682,0.0195776,59994.1,400.582,22084.7,93020.1,8348.32,3.25523,1.02948,3.41378e-07,7.63231e+07,2.22603e+08,2.66001e-07,2.51849e+07,1.25334e+07,3.93921e+09,6.70168e+09,1.02915e+08,7.97048e+08,3.7556e-07,1.19768e-06,4.40745e-07,2.96722e+07,5.05529e+09,4.28541e-20,4.61385e-21,4.55931e-20,2.60973e-21,1.57703e-20,1.69788e-21,9.60468e-22,1.01374e-18,7.59015e-22,3.85587e-19,3.03e+09,5.16e+09,1e-12,1.6e+06,104000,0,610474,232201
1.9872e+06,7.62197e-06,2.87831e+08,6.05082e+09,6.26531e-07,4.43386e+11,3.64411e+12,1.81814e-06,2.5198e+09,1.01459e-06,64218.1,24622.6,4.16418e-07,1.11222e+07,6.15993,0.0200635,59993.8,390.965,22089.5,93020,8348.29,3.33603,1.05503,3.73369e-07,7.57339e+07,2.2076e+08,2.53341e-07,2.51851e+07,1.23874e+07,3.93919e+09,6.70158e+09,1.05889e+08,8.20157e+08,3.94887e-07,1.18528e-06,4.36183e-07,3.06186e+07,5.21714e+09,4.68508e-20,5.06941e-21,4.33506e-20,2.72627e-21,1.72411e-20,1.86552e-21,1.00336e-21,1.08151e-18,8.09922e-22,4.11564e-19,3.03e+09,5.16e+09,1e-12,1.6e+06,104000,0,651285,247844
2.0736e+06,7.3106e-06,2.9759e+08,6.20129e+09,6.13142e-07,4.58814e+11,3.73411e+12,1.74181e-06,2.25199e+09,1.11858e-06,57817.6,22231.3,4.57885e-07,1.10329e+07,6.42988,0.0205008,59993.6,382.696,22093.6,93019.9,8348.27,3.40873,1.07802,4.11639e-07,7.50289e+07,2.18963e+08,2.42703e-07,2.51852e+07,1.22349e+07,3.93916e+09,6.70148e+09,1.08706e+08,8.4205e+08,4.14671e-07,1.16967e-06,4.30438e-07,3.15306e+07,5.37311e+09,5.16269e-20,5.61652e-21,4.09294e-20,2.85166e-21,1.89987e-20,2.06686e-21,1.04951e-21,1.15216e-18,8.62999e-22,4.38668e-19,3.03e+09,5.16e+09,1e-12,1.6e+06,104000,0,693832,264166
2.16e+06,7.03612e-06,3.0751e+08,6.35597e+09,5.97786e-07,4.74597e+11,3.82686e+12,1.67511e-06,1.98574e+09,1.24554e-06,51447.3,19848.9,5.08508e-07,1.09406e+07,6.68585,0.0209069,59993.3,375.324,22097.2,93019.9,8348.25,3.47625,1.09937,4.58361e-07,7.42106e+07,2.17218e+08,2.3341e-07,2.51854e+07,1.20759e+07,3.93914e+09,6.70139e+09,1.11373e+08,8.62779e+08,4.348e-07,1.1505e-06,4.23384e-07,3.24087e+07,5.52331e+09,5.74505e-20,6.28702e-21,3.83035e-20,2.98715e-21,2.11418e-20,2.3136e-21,1.09937e-21,1.22594e-18,9.18428e-22,4.66995e-19,3.03e+09,5.16e+09,1e-12,1.6e+06,104000,0,738263,281224
2.2464e+06,6.78712e-06,3.17574e+08,6.51458e+09,5.81428e-07,4.90704e+11,3.92219e+12,1.61502e-06,1.72177e+09,1.40439e-06,45122.6,17481,5.71853e-07,1.08455e+07,6.93459,0.0212941,59993.1,368.555,22100.5,93019.8,8348.23,3.54063,1.11973,5.16817e-07,7.32797e+07,2.15534e+08,2.25036e-07,2.51855e+07,1.19107e+07,3.93912e+09,6.7013e+09,1.13897e+08,8.824e+08,4.55172e-07,1.12724e-06,4.14823e-07,3.32538e+07,5.66785e+09,6.47256e-20,7.12897e-21,3.54438e-20,3.13412e-21,2.3819e-20,2.62344e-21,1.15346e-21,1.30314e-18,9.76421e-22,4.9665e-19,3.03e+09,5.16e+09,1e-12,1.6e+06,104000,0,784749,299083
2.3328e+06,6.55643e-06,3.27769e+08,6.67689e+09,5.64661e-07,5.07107e+11,4.01996e+12,1.55962e-06,1.46087e+09,1.60924e-06,38861.2,15134.2,6.53553e-07,1.07481e+07,7.18089,0.0216706,59992.8,362.202,22103.7,93019.7,8348.21,3.60324,1.13952,5.922e-07,7.2234e+07,2.1392e+08,2.17316e-07,2.51856e+07,1.17394e+07,3.93911e+09,6.70122e+09,1.16286e+08,9.00967e+08,4.75694e-07,1.09904e-06,4.04447e-07,3.40665e+07,5.80687e+09,7.40894e-20,8.21827e-21,3.23174e-20,3.2941e-21,2.72649e-20,3.0243e-21,1.21234e-21,1.38406e-18,1.03722e-21,5.27756e-19,3.03e+09,5.16e+09,1e-12,1.6e+06,104000,0,833484,317815
2.4192e+06,6.33951e-06,3.3808e+08,6.84264e+09,5.47847e-07,5.23777e+11,4.12001e+12,1.50771e-06,1.20408e+09,1.88369e-06,32684.4,12815.9,7.63046e-07,1.06488e+07,7.42812,0.0220421,59992.6,356.146,22106.7,93019.7,8348.19,3.66501,1.15906,6.93199e-07,7.10658e+07,2.12396e+08,2.10083e-07,2.51858e+07,1.15623e+07,3.93909e+09,6.70115e+09,1.18546e+08,9.18534e+08,4.96282e-07,1.06453e-06,3.91748e-07,3.48477e+07,5.9405e+09,8.66048e-20,9.68165e-21,2.88889e-20,3.46874e-21,3.18706e-20,3.56282e-21,1.27662e-21,1.46909e-18,1.10108e-21,5.6045e-19,3.03e+09,5.16e+09,1e-12,1.6e+06,104000,0,884686,337503
2.5056e+06,6.13347e-06,3.48494e+08,7.01161e+09,5.31204e-07,5.4069e+11,4.22219e+12,1.45851e-06,9.52812e+08,2.27032e-06,26619.8,10535.8,9.17335e-07,1.0548e+07,7.67865,0.0224123,59992.3,350.309,22109.5,93019.6,8348.17,3.72656,1.17852,8.35479e-07,6.97568e+07,2.10988e+08,2.03227e-07,2.51859e+07,1.13795e+07,3.93907e+09,6.70108e+09,1.20685e+08,9.35155e+08,5.16861e-07,1.02135e-06,3.75858e-07,3.55984e+07,6.06891e+09,1.04179e-19,1.17466e-20,2.51223e-20,3.65962e-21,3.83377e-20,4.32273e-21,1.34687e-21,1.55862e-18,1.16833e-21,5.94887e-19,3.03e+09,5.16e+09,1e-12,1.6e+06,104000,0,938602,358241
2.592e+06,5.93643e-06,3.59e+08,7.18357e+09,5.14863e-07,5.5782e+11,4.32635e+12,1.41153e-06,7.09211e+08,2.85364e-06,20707.4,8307.54,1.15019e-06,1.04462e+07,7.93418,0.0227837,59992.1,344.642,22112.3,93019.5,8348.15,3.7883,1.19805,1.05014e-06,6.82679e+07,2.09747e+08,1.96681e-07,2.51861e+07,1.11915e+07,3.93906e+09,6.70101e+09,1.22708e+08,9.50881e+08,5.37361e-07,9.6522e-07,3.55201e-07,3.63195e+07,6.19226e+09,1.30574e-19,1.48622e-20,2.09871e-20,3.8679e-21,4.80511e-20,5.46926e-21,1.42352e-21,1.6531e-18,1.23929e-21,6.31235e-19,3.03e+09,5.16e+09,1e-12,1.6e+06,104000,0,995499,380129
2.6784e+06,5.74715e-06,3.69586e+08,7.3583e+09,4.98898e-07,5.75145e+11,4.43235e+12,1.36645e-06,4.77073e+08,3.82536e-06,15012.5,6152.8,1.53823e-06,1.03439e+07,8.1959,0.0231579,59991.8,339.115,22115.1,93019.5,8348.13,3.85053,1.21772,1.40773e-06,6.65118e+07,2.08769e+08,1.904e-07,2.51862e+07,1.09985e+07,3.93905e+09,6.70095e+09,1.24623e+08,9.65762e+08,5.57724e-07,8.87662e-07,3.2666e-07,3.7012e+07,6.31072e+09,1.74253e-19,2.00378e-20,1.64738e-20,4.09329e-21,6.41251e-20,7.37388e-21,1.50647e-21,1.753e-18,1.31431e-21,6.69667e-19,3.03e+09,5.16e+09,1e-12,1.6e+06,104000,0,1.05565e+06,403273
2.7648e+06,5.5648e-06,3.80241e+08,7.53561e+09,4.83349e-07,5.92643e+11,4.54007e+12,1.32304e-06,2.64418e+08,5.70894e-06,9661.66,4111.81,2.29067e-06,1.02416e+07,8.46473,0.0235361,59991.5,333.705,22117.7,93019.4,8348.11,3.91341,1.23761,2.10089e-06,6.42719e+07,2.08284e+08,1.84352e-07,2.51863e+07,1.0801e+07,3.93903e+09,6.70089e+09,1.26435e+08,9.79846e+08,5.77896e-07,7.70131e-07,2.83408e-07,3.76768e+07,6.42444e+09,2.5806e-19,2.99949e-20,1.16425e-20,4.33059e-21,9.49662e-20,1.10381e-20,1.59381e-21,1.85869e-18,1.39368e-21,7.10332e-19,3.03e+09,5.16e+09,1e-12,1.6e+06,104000,0,1.1193e+06,427762
