t,Cent.Nivo,Cent.Treg,Cent.Teff_1_0,Peri.Nivo,Peri.Treg,Peri.Teff_1_0,Tum.Nivo,Tum.C1,Tum.Cp,Tum.APC,Tum.mAPC,Tum.Ckine_Mat,Tum.Treg,Tum.Teff_PD1,Tum.Teff_PD1_syn,Tum.Teff_PD1_Nivo,Tum.Teff_PD1_Nivo_syn,Tum.Teff_PD1_Nivo_PD1_syn,Tum.C1_PDL1_syn,Tum.C1_PDL2_syn,Tum.C1_PDL1_Teff_PD1,Tum.C1_PDL2_Teff_PD1,Tum.D1_0,Tum.Teff_1_0,Tum.Teff_exhausted,LN.Nivo,LN.APC,LN.mAPC,LN.nT_CD8,LN.nT_CD4,LN.aTreg_CD4,LN.Treg,LN.IL2,LN.Cp,LN.D1_0,LN.aT_1_0,LN.Teff_1_0,mAPC_Endo.Cp,mAPC_Endo.cpt,mAPC_Endo.M1,mAPC_Endo.cpt_M1,mAPC_Endo.D1_0,mAPC_Endo.p1_0,mAPC_Endo.p1_0_M1,mAPC_Surf.cpt_M1,mAPC_Surf.M1,mAPC_Surf.p1_0_M1,Cent.nT_CD8,Cent.nT_CD4,Tum.DAMP,Tum.C1_PDL1,Tum.C1_PDL2,LN.TCR_p1_0_M,mAPC_Surf.cpt_M,mAPC_Surf.p1_0_M
1.2096e+06,1.87541e-06,2.1019e+08,4.93003e+09,1.62407e-07,3.26203e+11,2.98597e+12,4.45965e-07,4.91697e+09,5.28739e-07,121234,45812.4,2.22148e-07,1.17574e+07,25.1053,0.0406008,59974.9,194.042,22185.7,93016.6,8347.21,6.75058,2.13469,1.94576e-07,7.61886e+07,2.3905e+08,6.21404e-08,2.51837e+07,1.34533e+07,3.93949e+09,6.70293e+09,7.27471e+07,5.62647e+08,2.53741e-07,1.19358e-06,4.39237e-07,2.08507e+07,3.54746e+09,2.44647e-20,2.55514e-21,5.94339e-20,1.88434e-21,9.00301e-21,9.4028e-22,6.93496e-22,5.52753e-19,4.12988e-22,2.09784e-19,3.03e+09,5.16e+09,1e-12,1.6e+06,104000,0,332868,126332
1.296e+06,1.81513e-06,2.17631e+08,5.03004e+09,1.57414e-07,3.36798e+11,3.04331e+12,4.31592e-07,4.66264e+09,5.60744e-07,115200,43579.7,2.35018e-07,1.17035e+07,25.9411,0.0412728,59974.1,190.896,22187.2,93016.5,8347.18,6.8623,2.17001,2.06354e-07,7.65865e+07,2.36984e+08,6.01377e-08,2.51838e+07,1.33639e+07,3.93944e+09,6.70272e+09,7.71515e+07,5.96859e+08,2.64295e-07,1.20163e-06,4.422e-07,2.20627e+07,3.75449e+09,2.59435e-20,2.71776e-21,5.80475e-20,1.9575e-21,9.54719e-21,1.00012e-21,7.20424e-22,6.03077e-19,4.50732e-22,2.28879e-19,3.03e+09,5.16e+09,1e-12,1.6e+06,104000,0,363173,137831
1.3824e+06,1.75723e-06,2.25418e+08,5.13678e+09,1.52535e-07,3.48088e+11,3.10496e+12,4.17802e-07,4.40505e+09,5.9565e-07,109084,41313.3,2.49027e-07,1.16456e+07,26.7969,0.0419498,59973.2,187.827,22188.6,93016.4,8347.14,6.97486,2.2056,2.19199e-07,7.68425e+07,2.3495e+08,5.82162e-08,2.5184e+07,1.32674e+07,3.9394e+09,6.70253e+09,8.13712e+07,6.2964e+08,2.76508e-07,1.20718e-06,4.44242e-07,2.32459e+07,3.95665e+09,2.75556e-20,2.89573e-21,5.66028e-20,2.03377e-21,1.01405e-20,1.06562e-21,7.48494e-22,6.55109e-19,4.8977e-22,2.48653e-19,3.03e+09,5.16e+09,1e-12,1.6e+06,104000,0,394507,149739
1.4688e+06,1.70146e-06,2.33527e+08,5.24998e+09,1.47782e-07,3.6003e+11,3.17075e+12,4.04528e-07,4.14475e+09,6.33991e-07,102898,39018.3,2.64388e-07,1.15836e+07,27.6758,0.0426339,59972.3,184.825,22190.1,93016.2,8347.11,7.08859,2.24156,2.33309e-07,7.69596e+07,2.3295e+08,5.63666e-08,2.51841e+07,1.31637e+07,3.93936e+09,6.70236e+09,8.54039e+07,6.60971e+08,2.90211e-07,1.21022e-06,4.4536e-07,2.4398e+07,4.15355e+09,2.93256e-20,3.09192e-21,5.50914e-20,2.11356e-21,1.07918e-20,1.13781e-21,7.77856e-22,7.0893e-19,5.3016e-22,2.69139e-19,3.03e+09,5.16e+09,1e-12,1.6e+06,104000,0,426918,162075
1.5552e+06,1.64764e-06,2.41933e+08,5.36934e+09,1.43162e-07,3.72584e+11,3.24051e+12,3.91722e-07,3.88226e+09,6.76431e-07,96655.2,36699.6,2.81369e-07,1.15175e+07,28.5801,0.0433265,59971.4,181.882,22191.5,93016.1,8347.07,7.20375,2.27796,2.48927e-07,7.6941e+07,2.30984e+08,5.45822e-08,2.51843e+07,1.3053e+07,3.93932e+09,6.7022e+09,8.92498e+07,6.90855e+08,3.05232e-07,1.21073e-06,4.45547e-07,2.55173e+07,4.34487e+09,3.1284e-20,3.30989e-21,5.35035e-20,2.1973e-21,1.15125e-20,1.21802e-21,8.08678e-22,7.64632e-19,5.71972e-22,2.9037e-19,3.03e+09,5.16e+09,1e-12,1.6e+06,104000,0,460461,174861
1.6416e+06,1.59563e-06,2.50614e+08,5.49457e+09,1.38677e-07,3.85709e+11,3.31408e+12,3.7935e-07,3.61814e+09,7.23813e-07,90368,34361.9,3.00304e-07,1.14474e+07,29.5117,0.0440287,59970.5,178.992,22192.8,93016,8347.03,7.32049,2.31487,2.66363e-07,7.67903e+07,2.29053e+08,5.28583e-08,2.51845e+07,1.29352e+07,3.93929e+09,6.70205e+09,9.29114e+07,7.19307e+08,3.2141e-07,1.20868e-06,4.44795e-07,2.66026e+07,4.53041e+09,3.34693e-20,3.55414e-21,5.18283e-20,2.28553e-21,1.23167e-20,1.30791e-21,8.4115e-22,8.22319e-19,6.15285e-22,3.12388e-19,3.03e+09,5.16e+09,1e-12,1.6e+06,104000,0,495201,188120
1.728e+06,1.54533e-06,2.59548e+08,5.6254e+09,1.34326e-07,3.99366e+11,3.39127e+12,3.67388e-07,3.35293e+09,7.77222e-07,84049.3,32010.1,3.21629e-07,1.13733e+07,30.4722,0.0447412,59969.5,176.153,22194.2,93015.9,8347,7.43893,2.35232,2.86018e-07,7.65111e+07,2.27157e+08,5.11914e-08,2.51846e+07,1.28105e+07,3.93926e+09,6.70192e+09,9.63924e+07,7.46357e+08,3.38586e-07,1.20405e-06,4.4309e-07,2.76532e+07,4.71004e+09,3.59311e-20,3.8305e-21,5.00534e-20,2.37884e-21,1.32226e-20,1.40961e-21,8.75489e-22,8.82112e-19,6.60187e-22,3.35238e-19,3.03e+09,5.16e+09,1e-12,1.6e+06,104000,0,531208,201880
1.8144e+06,6.14049e-06,2.68715e+08,5.76152e+09,2.17671e-07,4.13516e+11,3.4719e+12,1.48831e-06,3.08673e+09,8.3934e-07,77707.4,29648.1,3.46423e-07,1.12954e+07,7.52488,0.0221788,59992.5,353.969,22107.7,93019.6,8348.18,3.68774,1.16624,3.08877e-07,7.61688e+07,2.25236e+08,2.07393e-07,2.51848e+07,1.26789e+07,3.93924e+09,6.7018e+09,9.96978e+07,7.72045e+08,3.56611e-07,1.19772e-06,4.40762e-07,2.86689e+07,4.88371e+09,3.87897e-20,4.15277e-21,4.81362e-20,2.48006e-21,1.42746e-20,1.5282e-21,9.12743e-22,9.44177e-19,7.068e-22,3.58984e-19,3.03e+09,5.16e+09,1e-12,1.6e+06,104000,0,568583,216180
1.9008e+06,5.31785e-06,2.78095e+08,5.90266e+09,2.65958e-07,4.28123e+11,3.55579e+12,1.29709e-06,2.82022e+09,9.10727e-07,71351.3,27278.5,3.74904e-07,1.12136e+07,8.63411,0.023761,59991.4,330.573,22119.3,93019.4,8348.1,3.95079,1.24942,3.35148e-07,7.57124e+07,2.23347e+08,1.8075e-07,2.51849e+07,1.25406e+07,3.93921e+09,6.70169e+09,1.02833e+08,7.96413e+08,3.75345e-07,1.18895e-06,4.37533e-07,2.96495e+07,5.05142e+09,4.2076e-20,4.52517e-21,4.60811e-20,2.58701e-21,1.5484e-20,1.66524e-21,9.52103e-22,1.00869e-18,7.5526e-22,3.83693e-19,3.03e+09,5.16e+09,1e-12,1.6e+06,104000,0,607434,231060
1.9872e+06,4.76159e-06,2.8767e+08,6.04853e+09,2.91868e-07,4.4315e+11,3.64278e+12,1.15265e-06,2.55401e+09,9.9423e-07,64995.6,24906.6,4.08206e-07,1.11283e+07,9.71584,0.0252142,59990.3,311.65,22128.6,93019.1,8348.02,4.19241,1.32583,3.65877e-07,7.51346e+07,2.21504e+08,1.60619e-07,2.51851e+07,1.23956e+07,3.93919e+09,6.70158e+09,1.05806e+08,8.19513e+08,3.94657e-07,1.17706e-06,4.33159e-07,3.05954e+07,5.21318e+09,4.59161e-20,4.9624e-21,4.38807e-20,2.7014e-21,1.68971e-20,1.82615e-21,9.94204e-22,1.07582e-18,8.05691e-22,4.09429e-19,3.03e+09,5.16e+09,1e-12,1.6e+06,104000,0,647860,246558
2.0736e+06,4.36996e-06,2.97421e+08,6.19887e+09,3.04002e-07,4.58565e+11,3.7327e+12,1.05174e-06,2.28867e+09,1.09364e-06,58654.3,22537.8,4.47842e-07,1.10396e+07,10.6479,0.0264028,59989.4,297.713,22135.4,93018.9,8347.96,4.39003,1.38832,4.02459e-07,7.44395e+07,2.19709e+08,1.46555e-07,2.51852e+07,1.2244e+07,3.93917e+09,6.70149e+09,1.08621e+08,8.41396e+08,4.14426e-07,1.16198e-06,4.27609e-07,3.15069e+07,5.36908e+09,5.04829e-20,5.48494e-21,4.15091e-20,2.82435e-21,1.85777e-20,2.01844e-21,1.03945e-21,1.14578e-18,8.58247e-22,4.36271e-19,3.03e+09,5.16e+09,1e-12,1.6e+06,104000,0,689987,262722
2.16e+06,4.0821e-06,3.07333e+08,6.35341e+09,3.07696e-07,4.74335e+11,3.82536e+12,9.78453e-07,2.02483e+09,1.21433e-06,52341.7,20177.3,4.95964e-07,1.09478e+07,11.4453,0.0273788,59988.6,287.166,22140.6,93018.8,8347.91,4.55231,1.43963,4.46874e-07,7.36306e+07,2.17966e+08,1.3634e-07,2.51854e+07,1.20862e+07,3.93915e+09,6.7014e+09,1.11287e+08,8.62117e+08,4.34541e-07,1.14345e-06,4.20789e-07,3.23846e+07,5.51921e+09,5.60209e-20,6.12181e-21,3.89403e-20,2.95706e-21,2.06157e-20,2.25281e-21,1.0883e-21,1.21879e-18,9.13104e-22,4.64308e-19,3.03e+09,5.16e+09,1e-12,1.6e+06,104000,0,733956,279607
2.2464e+06,3.86018e-06,3.1739e+08,6.51189e+09,3.06262e-07,4.90429e+11,3.92062e+12,9.22674e-07,1.76316e+09,1.36435e-06,46073,17830.7,5.55782e-07,1.08533e+07,12.137,0.0281982,59987.9,278.872,22144.6,93018.6,8347.87,4.68854,1.48271,5.0208e-07,7.27098e+07,2.16283e+08,1.28567e-07,2.51855e+07,1.19221e+07,3.93913e+09,6.70131e+09,1.13811e+08,8.81729e+08,4.54899e-07,1.12101e-06,4.12533e-07,3.32293e+07,5.66367e+09,6.28942e-20,6.91631e-21,3.61455e-20,3.10088e-21,2.31451e-20,2.54518e-21,1.14123e-21,1.29514e-18,9.70466e-22,4.93645e-19,3.03e+09,5.16e+09,1e-12,1.6e+06,104000,0,779933,297273
2.3328e+06,3.68061e-06,3.27576e+08,6.67405e+09,3.01756e-07,5.06818e+11,4.0183e+12,8.78105e-07,1.50444e+09,1.55623e-06,39864.9,15504.3,6.32308e-07,1.07564e+07,12.7529,0.0289081,59987.2,272.065,22148,93018.5,8347.83,4.80657,1.52003,5.72693e-07,7.1676e+07,2.14667e+08,1.22356e-07,2.51856e+07,1.1752e+07,3.93911e+09,6.70123e+09,1.16199e+08,9.00288e+08,4.75408e-07,1.09394e-06,4.02571e-07,3.40416e+07,5.80262e+09,7.167e-20,7.93596e-21,3.30926e-20,3.25731e-21,2.63746e-20,2.92041e-21,1.1988e-21,1.37513e-18,1.03056e-21,5.24398e-19,3.03e+09,5.16e+09,1e-12,1.6e+06,104000,0,828105,315793
2.4192e+06,3.52868e-06,3.37879e+08,6.83967e+09,2.95453e-07,5.23475e+11,4.11826e+12,8.40818e-07,1.24963e+09,1.81066e-06,33737.6,13205.1,7.33802e-07,1.06575e+07,13.3184,0.0295446,59986.7,266.237,22150.8,93018.4,8347.79,4.9124,1.55349,6.66322e-07,7.05233e+07,2.13135e+08,1.1716e-07,2.51858e+07,1.15761e+07,3.93909e+09,6.70116e+09,1.18458e+08,9.17848e+08,4.95983e-07,1.06104e-06,3.90463e-07,3.48225e+07,5.93619e+09,8.32798e-20,9.29182e-21,2.97467e-20,3.42799e-21,3.0647e-20,3.41937e-21,1.26162e-21,1.45912e-18,1.09366e-21,5.56702e-19,3.03e+09,5.16e+09,1e-12,1.6e+06,104000,0,878684,335246
2.5056e+06,3.3952e-06,3.48285e+08,7.00849e+09,2.88144e-07,5.40375e+11,4.22035e+12,8.0836e-07,9.99991e+08,2.16415e-06,27716.5,10942.1,8.74858e-07,1.0557e+07,13.853,0.0301341,59986.1,261.059,22153.3,93018.3,8347.76,5.0104,1.58448,7.96408e-07,6.92371e+07,2.11712e+08,1.12637e-07,2.51859e+07,1.13947e+07,3.93908e+09,6.70109e+09,1.20595e+08,9.34461e+08,5.16549e-07,1.02028e-06,3.75464e-07,3.55728e+07,6.06454e+09,9.93618e-20,1.11793e-20,2.60714e-20,3.61454e-21,3.65652e-20,4.11397e-21,1.33027e-21,1.54751e-18,1.16006e-21,5.90707e-19,3.03e+09,5.16e+09,1e-12,1.6e+06,104000,0,931911,355724
2.592e+06,3.27443e-06,3.58783e+08,7.18031e+09,2.80315e-07,5.57491e+11,4.32443e+12,7.79197e-07,7.57425e+08,2.6873e-06,21837.1,8727.59,1.08368e-06,1.04555e+07,14.3714,0.0306947,59985.6,256.318,22155.6,93018.2,8347.73,5.10361,1.61395,9.88927e-07,6.77849e+07,2.10439e+08,1.08573e-07,2.51861e+07,1.1208e+07,3.93906e+09,6.70102e+09,1.22618e+08,9.50181e+08,5.37037e-07,9.68052e-07,3.56243e-07,3.62936e+07,6.18783e+09,1.23064e-19,1.39742e-20,2.20341e-20,3.81827e-21,4.52877e-20,5.14246e-21,1.40526e-21,1.64073e-18,1.23007e-21,6.26578e-19,3.03e+09,5.16e+09,1e-12,1.6e+06,104000,0,988048,377325
2.6784e+06,3.16275e-06,3.69361e+08,7.35491e+09,2.72265e-07,5.74803e+11,4.43034e+12,7.52366e-07,5.25144e+08,3.53434e-06,16156.1,6580.36,1.4219e-06,1.03534e+07,14.8837,0.0312389,59985.1,251.877,22157.8,93018.1,8347.71,5.1941,1.64256,1.30064e-06,6.60959e+07,2.09399e+08,1.04834e-07,2.51862e+07,1.10163e+07,3.93905e+09,6.70096e+09,1.24532e+08,9.65056e+08,5.57388e-07,8.97353e-07,3.30226e-07,3.69857e+07,6.30623e+09,1.61212e-19,1.84905e-20,1.76174e-20,4.03942e-21,5.93261e-20,6.80448e-21,1.48665e-21,1.73924e-18,1.30406e-21,6.64489e-19,3.03e+09,5.16e+09,1e-12,1.6e+06,104000,0,1.04737e+06,400155
2.7648e+06,3.05788e-06,3.80008e+08,7.53207e+09,2.64179e-07,5.92287e+11,4.53798e+12,7.27257e-07,3.09604e+08,5.10496e-06,10777.6,4533.99,2.04928e-06,1.02512e+07,15.3975,0.0317752,59984.6,247.649,22159.8,93018,8347.68,5.28326,1.67075,1.87863e-06,6.40002e+07,2.0877e+08,1.01336e-07,2.51863e+07,1.08201e+07,3.93903e+09,6.70089e+09,1.26343e+08,9.79135e+08,5.77549e-07,7.93287e-07,2.91929e-07,3.76503e+07,6.41991e+09,2.31304e-19,2.68138e-20,1.28558e-20,4.27463e-21,8.51199e-20,9.86743e-21,1.57322e-21,1.84347e-18,1.38233e-21,7.04601e-19,3.03e+09,5.16e+09,1e-12,1.6e+06,104000,0,1.11014e+06,424311
