t,Cent.Nivo,Cent.Treg,Cent.Teff_1_0,Peri.Nivo,Peri.Treg,Peri.Teff_1_0,Tum.Nivo,Tum.C1,Tum.Cp,Tum.APC,Tum.mAPC,Tum.Ckine_Mat,Tum.Treg,Tum.Teff_PD1,Tum.Teff_PD1_syn,Tum.Teff_PD1_Nivo,Tum.Teff_PD1_Nivo_syn,Tum.Teff_PD1_Nivo_PD1_syn,Tum.C1_PDL1_syn,Tum.C1_PDL2_syn,Tum.C1_PDL1_Teff_PD1,Tum.C1_PDL2_Teff_PD1,Tum.D1_0,Tum.Teff_1_0,Tum.Teff_exhausted,LN.Nivo,LN.APC,LN.mAPC,LN.nT_CD8,LN.nT_CD4,LN.aTreg_CD4,LN.Treg,LN.IL2,LN.Cp,LN.D1_0,LN.aT_1_0,LN.Teff_1_0,mAPC_Endo.Cp,mAPC_Endo.cpt,mAPC_Endo.M1,mAPC_Endo.cpt_M1,mAPC_Endo.D1_0,mAPC_Endo.p1_0,mAPC_Endo.p1_0_M1,mAPC_Surf.cpt_M1,mAPC_Surf.M1,mAPC_Surf.p1_0_M1,Cent.nT_CD8,Cent.nT_CD4,Tum.DAMP,Tum.C1_PDL1,Tum.C1_PDL2,LN.TCR_p1_0_M,mAPC_Surf.cpt_M,mAPC_Surf.p1_0_M
864000,4.26128e-08,1.82901e+08,4.58541e+09,3.61814e-09,2.89814e+11,2.79363e+12,1.01454e-08,6.11123e+09,3.6804e-07,149106,55994.3,1.58579e-07,1.19611e+07,1084.06,0.26944,58915.9,29.3147,22242.9,92978.5,8335.2,44.7808,14.1461,1.35439e-07,6.93824e+07,2.52146e+08,1.41365e-09,2.5183e+07,1.37695e+07,3.93979e+09,6.7043e+09,5.18084e+07,4.00119e+08,2.3219e-07,1.031e-06,3.79408e-07,1.53896e+07,2.6156e+09,1.7044e-20,1.74891e-21,6.76787e-20,1.46899e-21,6.27219e-21,6.4359e-22,5.40635e-22,3.40633e-19,2.54238e-22,1.29767e-19,3.03e+09,5.16e+09,1e-12,1.6e+06,104000,0,205129,78145.9
950400,4.11004e-08,1.88501e+08,4.65325e+09,3.51953e-09,2.96941e+11,2.83075e+12,9.78023e-09,5.90708e+09,3.84105e-07,144326,54239.6,1.63295e-07,1.19282e+07,1123.77,0.274426,58876.2,28.7818,22242.6,92977.7,8334.94,45.609,14.4074,1.41351e-07,7.00343e+07,2.50438e+08,1.36277e-09,2.51832e+07,1.37151e+07,3.93971e+09,6.70395e+09,5.6762e+07,4.38565e+08,2.3402e-07,1.04119e-06,3.83157e-07,1.66472e+07,2.83012e+09,1.77884e-20,1.82869e-21,6.68117e-20,1.51635e-21,6.54611e-21,6.72947e-22,5.58066e-22,3.80506e-19,2.8412e-22,1.44798e-19,3.03e+09,5.16e+09,1e-12,1.6e+06,104000,0,229141,87197.1
1.0368e+06,3.97007e-08,1.94548e+08,4.72864e+09,3.41828e-09,3.04905e+11,2.8726e+12,9.444e-09,5.69961e+09,4.00743e-07,139408,52429.6,1.69775e-07,1.18924e+07,1163.01,0.279269,58837,28.2823,22242.3,92976.9,8334.69,46.4134,14.6612,1.47473e-07,7.05456e+07,2.48768e+08,1.31592e-09,2.51833e+07,1.36548e+07,3.93965e+09,6.70365e+09,6.1595e+07,4.76084e+08,2.38089e-07,1.04923e-06,3.86116e-07,1.78982e+07,3.04359e+09,1.85592e-20,1.9115e-21,6.59381e-20,1.56433e-21,6.82977e-21,7.03423e-22,5.75723e-22,4.21402e-19,3.14783e-22,1.60245e-19,3.03e+09,5.16e+09,1e-12,1.6e+06,104000,0,253769,96499.7
1.1232e+06,1.30343e-07,2.01017e+08,4.81142e+09,5.05057e-09,3.13672e+11,2.9191e+12,3.15549e-08,5.47917e+09,4.34224e-07,134284,50563.4,1.83387e-07,1.18535e+07,352.867,0.15275,59647.1,51.7129,22244.5,92997.9,8341.32,25.3922,8.02555,1.59794e-07,7.1159e+07,2.46893e+08,4.3971e-09,2.51835e+07,1.35883e+07,3.93959e+09,6.70338e+09,6.62842e+07,5.12494e+08,2.44277e-07,1.07934e-06,3.97196e-07,1.91356e+07,3.2548e+09,2.00844e-20,2.07498e-21,6.44376e-20,1.6588e-21,7.39106e-21,7.63582e-22,6.1049e-22,4.64008e-19,3.46673e-22,1.76363e-19,3.03e+09,5.16e+09,1e-12,1.6e+06,104000,0,279426,106206
1.2096e+06,1.13737e-07,2.07883e+08,4.90136e+09,5.98704e-09,3.23207e+11,2.97014e+12,2.76919e-08,5.25364e+09,4.58225e-07,128950,48604.2,1.93179e-07,1.18112e+07,401.759,0.163021,59598.2,48.4559,22245,92996.2,8340.78,27.0991,8.56462,1.68627e-07,7.16663e+07,2.45018e+08,3.85887e-09,2.51837e+07,1.35157e+07,3.93953e+09,6.70313e+09,7.08177e+07,5.477e+08,2.52429e-07,1.10259e-06,4.05754e-07,2.03546e+07,3.46295e+09,2.12122e-20,2.19844e-21,6.30113e-20,1.71917e-21,7.80607e-21,8.09016e-22,6.32708e-22,5.08479e-19,3.80022e-22,1.93212e-19,3.03e+09,5.16e+09,1e-12,1.6e+06,104000,0,306206,116352
1.296e+06,1.02432e-07,2.15122e+08,4.99823e+09,6.47965e-09,3.33471e+11,3.02558e+12,2.4762e-08,5.02532e+09,4.8108e-07,123522,46598.2,2.02395e-07,1.17654e+07,448.943,0.172427,59551.1,45.8133,22245.3,92994.7,8340.29,28.6621,9.05824,1.77037e-07,7.20178e+07,2.43195e+08,3.4505e-09,2.51838e+07,1.34365e+07,3.93948e+09,6.70291e+09,7.51844e+07,5.81616e+08,2.62393e-07,1.11152e-06,4.0904e-07,2.15509e+07,3.66728e+09,2.22718e-20,2.314e-21,6.18684e-20,1.77672e-21,8.19604e-21,8.51542e-22,6.5389e-22,5.54226e-19,4.14348e-22,2.10575e-19,3.03e+09,5.16e+09,1e-12,1.6e+06,104000,0,333755,126808
1.3824e+06,9.44048e-08,2.22707e+08,5.10179e+09,6.6993e-09,3.44427e+11,3.0853e+12,2.26987e-08,4.79469e+09,5.05072e-07,118030,44564.8,2.12022e-07,1.17162e+07,489.421,0.180119,59510.6,43.8569,22245.4,92993.4,8339.89,29.9404,9.4619,1.85866e-07,7.22211e+07,2.4142e+08,3.16293e-09,2.5184e+07,1.3351e+07,3.93944e+09,6.70272e+09,7.93764e+07,6.14179e+08,2.7401e-07,1.1151e-06,4.10356e-07,2.2721e+07,3.86717e+09,2.33818e-20,2.43516e-21,6.07605e-20,1.83626e-21,8.60451e-21,8.96125e-22,6.75801e-22,6.01257e-19,4.49651e-22,2.28456e-19,3.03e+09,5.16e+09,1e-12,1.6e+06,104000,0,362077,137576
1.4688e+06,8.84474e-08,2.30616e+08,5.21176e+09,6.75194e-09,3.56035e+11,3.14913e+12,2.11859e-08,4.56222e+09,5.30703e-07,112490,42510.6,2.22282e-07,1.16633e+07,524.064,0.186459,59475.9,42.3659,22245.5,92992.3,8339.55,30.9939,9.79455,1.95299e-07,7.22834e+07,2.39687e+08,2.9521e-09,2.51841e+07,1.3259e+07,3.9394e+09,6.70254e+09,8.33896e+07,6.45357e+08,2.8712e-07,1.116e-06,4.10689e-07,2.3862e+07,4.06215e+09,2.4567e-20,2.56489e-21,5.96254e-20,1.89795e-21,9.04066e-21,9.43867e-22,6.98504e-22,6.49622e-19,4.85965e-22,2.46876e-19,3.03e+09,5.16e+09,1e-12,1.6e+06,104000,0,391202,148669
1.5552e+06,8.38074e-08,2.38825e+08,5.32787e+09,6.70334e-09,3.68255e+11,3.21691e+12,2.00228e-08,4.32834e+09,5.58265e-07,106912,40440.2,2.33296e-07,1.16069e+07,554.226,0.191812,59445.8,41.1835,22245.5,92991.4,8339.27,31.8835,10.0754,2.05441e-07,7.22114e+07,2.37993e+08,2.79e-09,2.51843e+07,1.31607e+07,3.93936e+09,6.70237e+09,8.72228e+07,6.7514e+08,3.01561e-07,1.1148e-06,4.10245e-07,2.4972e+07,4.25187e+09,2.5841e-20,2.7048e-21,5.84486e-20,1.96197e-21,9.5095e-21,9.95354e-22,7.22066e-22,6.99372e-19,5.23332e-22,2.65853e-19,3.03e+09,5.16e+09,1e-12,1.6e+06,104000,0,421162,160097
1.6416e+06,8.0016e-08,2.47312e+08,5.44985e+09,6.59436e-09,3.81047e+11,3.28848e+12,1.90841e-08,4.09352e+09,5.88054e-07,101307,38357.7,2.45185e-07,1.15468e+07,581.223,0.196483,59418.8,40.2045,22245.5,92990.7,8339.03,32.6595,10.3204,2.16404e-07,7.20108e+07,2.36335e+08,2.65919e-09,2.51845e+07,1.30561e+07,3.93933e+09,6.70223e+09,9.08772e+07,7.03535e+08,3.17175e-07,1.11158e-06,4.09061e-07,2.60496e+07,4.43608e+09,2.72176e-20,2.85649e-21,5.72236e-20,2.02855e-21,1.00161e-20,1.05118e-21,7.46573e-22,7.50566e-19,5.61794e-22,2.85412e-19,3.03e+09,5.16e+09,1e-12,1.6e+06,104000,0,451991,171875
1.728e+06,7.67808e-08,2.56055e+08,5.5774e+09,6.4503e-09,3.94373e+11,3.36366e+12,1.82918e-08,3.85818e+09,6.20424e-07,95685.8,36267,2.58089e-07,1.1483e+07,606.145,0.200699,59393.9,39.3598,22245.4,92990,8338.81,33.3602,10.5416,2.28316e-07,7.16869e+07,2.3471e+08,2.54878e-09,2.51846e+07,1.29454e+07,3.9393e+09,6.70209e+09,9.43556e+07,7.30564e+08,3.33809e-07,1.10636e-06,4.0714e-07,2.70938e+07,4.61462e+09,2.8713e-20,3.02185e-21,5.59443e-20,2.09798e-21,1.05664e-20,1.11203e-21,7.72125e-22,8.0327e-19,6.01401e-22,3.05577e-19,3.03e+09,5.16e+09,1e-12,1.6e+06,104000,0,483729,184018
1.8144e+06,7.39191e-08,2.65033e+08,5.71026e+09,6.28682e-09,4.08196e+11,3.44228e+12,1.7597e-08,3.62279e+09,6.55806e-07,90058.6,34172.2,2.72181e-07,1.14156e+07,629.826,0.204627,59370.2,38.6042,22245.4,92989.3,8338.6,34.0127,10.7477,2.41337e-07,7.12446e+07,2.33119e+08,2.45197e-09,2.51848e+07,1.28285e+07,3.93927e+09,6.70196e+09,9.7662e+07,7.56258e+08,3.51316e-07,1.09913e-06,4.0448e-07,2.81043e+07,4.78739e+09,3.0347e-20,3.20318e-21,5.46041e-20,2.17057e-21,1.11677e-20,1.17876e-21,7.98839e-22,8.57555e-19,6.42207e-22,3.26376e-19,3.03e+09,5.16e+09,1e-12,1.6e+06,104000,0,516420,196544
1.9008e+06,7.13165e-08,2.74227e+08,5.84814e+09,6.11359e-09,4.22479e+11,3.52416e+12,1.69693e-08,3.38778e+09,6.94738e-07,84436,32077.2,2.87676e-07,1.13445e+07,652.871,0.208379,59347.1,37.9089,22245.3,92988.7,8338.4,34.6362,10.9445,2.55663e-07,7.0689e+07,2.31558e+08,2.3645e-09,2.51849e+07,1.27056e+07,3.93925e+09,6.70185e+09,1.00802e+08,7.80655e+08,3.6956e-07,1.08989e-06,4.0108e-07,2.90808e+07,4.95437e+09,3.21441e-20,3.40336e-21,5.31953e-20,2.24668e-21,1.1829e-20,1.25242e-21,8.2685e-22,9.13505e-19,6.84273e-22,3.47841e-19,3.03e+09,5.16e+09,1e-12,1.6e+06,104000,0,550113,209470
1.9872e+06,6.89007e-08,2.83619e+08,5.99078e+09,5.93655e-09,4.37188e+11,3.60915e+12,1.63894e-08,3.15358e+09,7.37894e-07,78828.3,29986,3.04844e-07,1.127e+07,675.711,0.212034,59324.3,37.2553,22245.2,92988.1,8338.21,35.2436,11.1362,2.71545e-07,7.00247e+07,2.30029e+08,2.28369e-09,2.51851e+07,1.25769e+07,3.93922e+09,6.70174e+09,1.0378e+08,8.03801e+08,3.8841e-07,1.07864e-06,3.96938e-07,3.00233e+07,5.11555e+09,3.41354e-20,3.626e-21,5.17093e-20,2.32674e-21,1.25618e-20,1.33435e-21,8.56316e-22,9.71211e-19,7.27669e-22,3.70008e-19,3.03e+09,5.16e+09,1e-12,1.6e+06,104000,0,584864,222819
2.0736e+06,6.66263e-08,2.9319e+08,6.13789e+09,5.75932e-09,4.52287e+11,3.69706e+12,1.58453e-08,2.92063e+09,7.86137e-07,73245.8,27902.3,3.2403e-07,1.1192e+07,698.646,0.215644,59301.4,36.6315,22245.2,92987.5,8338.02,35.8434,11.3256,2.89298e-07,6.92565e+07,2.2853e+08,2.20787e-09,2.51852e+07,1.24425e+07,3.9392e+09,6.70164e+09,1.06603e+08,8.25742e+08,4.07746e-07,1.06536e-06,3.92053e-07,3.09321e+07,5.27099e+09,3.63602e-20,3.87574e-21,5.01357e-20,2.41125e-21,1.33806e-20,1.42626e-21,8.87418e-22,1.03078e-18,7.72472e-22,3.92917e-19,3.03e+09,5.16e+09,1e-12,1.6e+06,104000,0,620736,236615
2.16e+06,1.56421e-07,3.02925e+08,6.28922e+09,7.318e-09,4.67747e+11,3.78774e+12,3.77548e-08,2.68443e+09,8.57247e-07,67645.9,25819,3.52442e-07,1.11108e+07,295.208,0.13966,59704.8,56.5575,22243.5,93000.1,8342.01,23.2167,7.33838,3.15467e-07,6.85364e+07,2.26914e+08,5.26098e-09,2.51854e+07,1.23025e+07,3.93918e+09,6.70155e+09,1.09278e+08,8.4653e+08,4.27457e-07,1.06156e-06,3.90653e-07,3.18078e+07,5.42076e+09,3.9611e-20,4.24125e-21,4.80679e-20,2.5294e-21,1.45768e-20,1.56076e-21,9.309e-22,1.09276e-18,8.19057e-22,4.16773e-19,3.03e+09,5.16e+09,1e-12,1.6e+06,104000,0,658063,250981
2.2464e+06,1.38995e-07,3.12808e+08,6.44451e+09,8.18317e-09,4.83535e+11,3.88101e+12,3.36967e-08,2.44894e+09,9.27526e-07,62018.8,23720.6,3.80487e-07,1.10263e+07,330.562,0.147808,59669.4,53.4411,22244.2,92998.8,8341.58,24.571,7.76615,3.4133e-07,6.77379e+07,2.25312e+08,4.69558e-09,2.51855e+07,1.2157e+07,3.93916e+09,6.70146e+09,1.11811e+08,8.66223e+08,4.47438e-07,1.05356e-06,3.87711e-07,3.26511e+07,5.56499e+09,4.28649e-20,4.61129e-21,4.5973e-20,2.63038e-21,1.57743e-20,1.69694e-21,9.68067e-22,1.15734e-18,8.6763e-22,4.41646e-19,3.03e+09,5.16e+09,1e-12,1.6e+06,104000,0,696953,265959
2.3328e+06,1.26896e-07,3.22825e+08,6.60353e+09,8.60673e-09,4.99624e+11,3.97674e+12,3.05779e-08,2.21562e+09,1.00636e-06,56423.6,21628.6,4.11881e-07,1.09388e+07,364.074,0.155187,59635.9,50.9013,22244.7,92997.5,8341.19,25.7972,8.15345,3.7034e-07,6.683e+07,2.2376e+08,4.26089e-09,2.51856e+07,1.2006e+07,3.93914e+09,6.70138e+09,1.14211e+08,8.84872e+08,4.67596e-07,1.03709e-06,3.81651e-07,3.34627e+07,5.7038e+09,4.64939e-20,5.02477e-21,4.39072e-20,2.73732e-21,1.71098e-20,1.8491e-21,1.00742e-21,1.22433e-18,9.18021e-22,4.67468e-19,3.03e+09,5.16e+09,1e-12,1.6e+06,104000,0,737293,281509
2.4192e+06,1.18099e-07,3.32961e+08,6.76602e+09,8.75949e-09,5.15986e+11,4.07476e+12,2.83317e-08,1.98492e+09,1.09924e-06,50882.7,19554.4,4.48863e-07,1.08485e+07,392.751,0.16124,59607.2,48.9909,22245,92996.5,8340.88,26.8032,8.47117,4.04521e-07,6.582e+07,2.22258e+08,3.94783e-09,2.51858e+07,1.18498e+07,3.93912e+09,6.70131e+09,1.16483e+08,9.02529e+08,4.87847e-07,1.0166e-06,3.74111e-07,3.42433e+07,5.83732e+09,5.07629e-20,5.51318e-21,4.17057e-20,2.85265e-21,1.86808e-20,2.02883e-21,1.04987e-21,1.29393e-18,9.70377e-22,4.94316e-19,3.03e+09,5.16e+09,1e-12,1.6e+06,104000,0,779205,297677
2.5056e+06,1.11397e-07,3.43204e+08,6.93176e+09,8.74733e-09,5.32596e+11,4.17492e+12,2.66418e-08,1.75729e+09,1.21114e-06,45409.2,17503.5,4.93425e-07,1.07558e+07,417.491,0.166289,59582.5,47.5037,22245.1,92995.7,8340.61,27.6423,8.73617,4.45699e-07,6.4714e+07,2.20805e+08,3.71231e-09,2.51859e+07,1.16885e+07,3.93911e+09,6.70123e+09,1.18633e+08,9.19244e+08,5.08115e-07,9.93284e-07,3.65528e-07,3.49937e+07,5.96569e+09,5.58996e-20,6.10362e-21,3.93195e-20,2.9773e-21,2.05711e-20,2.24611e-21,1.09575e-21,1.36637e-18,1.02487e-21,5.22277e-19,3.03e+09,5.16e+09,1e-12,1.6e+06,104000,0,822826,314515
2.592e+06,1.06035e-07,3.53541e+08,7.10053e+09,8.63599e-09,5.49428e+11,4.27709e+12,2.53071e-08,1.53324e+09,1.3489e-06,40014.8,15480.2,5.4831e-07,1.06609e+07,439.349,0.170628,59560.7,46.2962,22245.3,92995,8340.38,28.3632,8.96385,4.96395e-07,6.35159e+07,2.19407e+08,3.52631e-09,2.51861e+07,1.15224e+07,3.93909e+09,6.70116e+09,1.20669e+08,9.35066e+08,5.28331e-07,9.67091e-07,3.5589e-07,3.5715e+07,6.08906e+09,6.22154e-20,6.83311e-21,3.67187e-20,3.11249e-21,2.28953e-20,2.51456e-21,1.1455e-21,1.4419e-18,1.08169e-21,5.51449e-19,3.03e+09,5.16e+09,1e-12,1.6e+06,104000,0,868315,332083
2.6784e+06,1.01544e-07,3.63961e+08,7.2721e+09,8.46623e-09,5.6646e+11,4.38113e+12,2.42022e-08,1.31333e+09,1.52295e-06,34712.2,13489.3,6.17682e-07,1.05641e+07,459.253,0.174486,59540.7,45.2727,22245.4,92994.3,8340.18,29.0043,9.1663,5.60446e-07,6.22265e+07,2.18068e+08,3.37234e-09,2.51862e+07,1.13516e+07,3.93908e+09,6.7011e+09,1.22596e+08,9.50044e+08,5.48435e-07,9.37564e-07,3.45024e-07,3.64079e+07,6.20759e+09,7.01819e-20,7.75779e-21,3.38732e-20,3.25963e-21,2.58269e-20,2.85485e-21,1.19965e-21,1.52084e-18,1.14106e-21,5.81945e-19,3.03e+09,5.16e+09,1e-12,1.6e+06,104000,0,915847,350447
2.7648e+06,9.76322e-08,3.74454e+08,7.44628e+09,8.26329e-09,5.8367e+11,4.4869e+12,2.32489e-08,1.09827e+09,1.75e-06,29516.2,11536.1,7.08221e-07,1.04659e+07,477.934,0.178031,59522.1,44.3712,22245.4,92993.7,8340,29.5935,9.35235,6.44002e-07,6.08421e+07,2.16801e+08,3.2395e-09,2.51863e+07,1.11763e+07,3.93907e+09,6.70104e+09,1.24421e+08,9.64226e+08,5.68372e-07,9.03892e-07,3.32632e-07,3.70734e+07,6.32142e+09,8.05535e-20,8.96756e-21,3.07497e-20,3.42026e-21,2.96437e-20,3.30004e-21,1.25877e-21,1.6035e-18,1.20323e-21,6.1389e-19,3.03e+09,5.16e+09,1e-12,1.6e+06,104000,0,965626,369685
