t,Cent.Nivo,Cent.Treg,Cent.Teff_1_0,Peri.Nivo,Peri.Treg,Peri.Teff_1_0,Tum.Nivo,Tum.C1,Tum.Cp,Tum.APC,Tum.mAPC,Tum.Ckine_Mat,Tum.Treg,Tum.Teff_PD1,Tum.Teff_PD1_syn,Tum.Teff_PD1_Nivo,Tum.Teff_PD1_Nivo_syn,Tum.Teff_PD1_Nivo_PD1_syn,Tum.C1_PDL1_syn,Tum.C1_PDL2_syn,Tum.C1_PDL1_Teff_PD1,Tum.C1_PDL2_Teff_PD1,Tum.D1_0,Tum.Teff_1_0,Tum.Teff_exhausted,LN.Nivo,LN.APC,LN.mAPC,LN.nT_CD8,LN.nT_CD4,LN.aTreg_CD4,LN.Treg,LN.IL2,LN.Cp,LN.D1_0,LN.aT_1_0,LN.Teff_1_0,mAPC_Endo.Cp,mAPC_Endo.cpt,mAPC_Endo.M1,mAPC_Endo.cpt_M1,mAPC_Endo.D1_0,mAPC_Endo.p1_0,mAPC_Endo.p1_0_M1,mAPC_Surf.cpt_M1,mAPC_Surf.M1,mAPC_Surf.p1_0_M1,Cent.nT_CD8,Cent.nT_CD4,Tum.DAMP,Tum.C1_PDL1,Tum.C1_PDL2,LN.TCR_p1_0_M,mAPC_Surf.cpt_M,mAPC_Surf.p1_0_M
1.2096e+06,4.46004e-06,2.10193e+08,4.93005e+09,3.57764e-07,3.26205e+11,2.98598e+12,1.06539e-06,4.9127e+09,5.31126e-07,121147,45783.5,2.23137e-07,1.17572e+07,10.5114,0.0262359,59989.5,299.593,22134.5,93019,8347.97,4.36228,1.37954,1.95454e-07,7.64397e+07,2.38793e+08,1.48453e-07,2.51837e+07,1.34531e+07,3.93949e+09,6.70293e+09,7.27518e+07,5.62683e+08,2.53731e-07,1.19764e-06,4.40732e-07,2.08518e+07,3.54764e+09,2.45741e-20,2.56717e-21,5.93225e-20,1.88964e-21,9.04326e-21,9.44708e-22,6.95446e-22,5.53208e-19,4.13321e-22,2.09952e-19,3.03e+09,5.16e+09,1e-12,1.6e+06,104000,0,333142,126433
1.296e+06,4.26031e-06,2.17635e+08,5.03007e+09,3.51753e-07,3.36801e+11,3.04332e+12,1.01599e-06,4.65707e+09,5.63719e-07,115085,43540.4,2.36247e-07,1.17031e+07,11.0225,0.0268691,59989,292.578,22137.9,93018.9,8347.93,4.46756,1.41283,2.07449e-07,7.68754e+07,2.36686e+08,1.41569e-07,2.51838e+07,1.33636e+07,3.93944e+09,6.70272e+09,7.7158e+07,5.96909e+08,2.64282e-07,1.20629e-06,4.43913e-07,2.20642e+07,3.75474e+09,2.60799e-20,2.73283e-21,5.7914e-20,1.96381e-21,9.5974e-21,1.00567e-21,7.22744e-22,6.03694e-19,4.51185e-22,2.29108e-19,3.03e+09,5.16e+09,1e-12,1.6e+06,104000,0,363544,137969
1.3824e+06,4.08934e-06,2.25423e+08,5.13683e+09,3.43949e-07,3.48092e+11,3.10498e+12,9.74151e-07,4.39802e+09,5.99318e-07,108937,41262.3,2.50538e-07,1.1645e+07,11.4958,0.0274424,59988.5,286.505,22140.9,93018.8,8347.9,4.56288,1.44297,2.20549e-07,7.71682e+07,2.34612e+08,1.35738e-07,2.5184e+07,1.32669e+07,3.9394e+09,6.70253e+09,8.13797e+07,6.29705e+08,2.76493e-07,1.2124e-06,4.46165e-07,2.32479e+07,3.95699e+09,2.77239e-20,2.9144e-21,5.64457e-20,2.04117e-21,1.02024e-20,1.07249e-21,7.51217e-22,6.55917e-19,4.90364e-22,2.48953e-19,3.03e+09,5.16e+09,1e-12,1.6e+06,104000,0,394993,149920
1.4688e+06,8.58157e-06,2.33533e+08,5.25004e+09,4.22721e-07,3.60036e+11,3.17078e+12,2.06987e-06,4.13597e+09,6.38771e-07,102713,38954,2.66351e-07,1.15828e+07,5.41087,0.0187951,59994.6,417.107,22076.5,93020.2,8348.36,3.12513,0.988334,2.35068e-07,7.73454e+07,2.32548e+08,2.88427e-07,2.51841e+07,1.3163e+07,3.93936e+09,6.70235e+09,8.54145e+07,6.61054e+08,2.90193e-07,1.21627e-06,4.47587e-07,2.44005e+07,4.15397e+09,2.95443e-20,3.11626e-21,5.49008e-20,2.12277e-21,1.08723e-20,1.14677e-21,7.81247e-22,7.09968e-19,5.30924e-22,2.69524e-19,3.03e+09,5.16e+09,1e-12,1.6e+06,104000,0,427543,162307
1.5552e+06,7.6679e-06,2.41941e+08,5.36942e+09,4.65816e-07,3.72592e+11,3.24055e+12,1.85654e-06,3.87147e+09,6.82514e-07,96426.4,36619.4,2.83861e-07,1.15166e+07,6.03256,0.019849,59994,395.154,22087.4,93020,8348.3,3.30036,1.04375,2.51165e-07,7.73896e+07,2.30514e+08,2.58704e-07,2.51843e+07,1.3052e+07,3.93932e+09,6.7022e+09,8.92629e+07,6.90955e+08,3.05213e-07,1.21775e-06,4.48132e-07,2.55203e+07,4.34538e+09,3.15626e-20,3.34104e-21,5.32723e-20,2.20835e-21,1.1615e-20,1.22949e-21,8.12742e-22,7.65952e-19,5.72944e-22,2.9086e-19,3.03e+09,5.16e+09,1e-12,1.6e+06,104000,0,461256,175156
1.6416e+06,7.02887e-06,2.50624e+08,5.49468e+09,4.86221e-07,3.85719e+11,3.31413e+12,1.69214e-06,3.60509e+09,7.31446e-07,90089.1,34263.7,3.03424e-07,1.14462e+07,6.61858,0.020797,59993.4,377.291,22096.2,93019.9,8348.25,3.45798,1.09359,2.69172e-07,7.72982e+07,2.28517e+08,2.35791e-07,2.51845e+07,1.29339e+07,3.93929e+09,6.70205e+09,9.2927e+07,7.19427e+08,3.21389e-07,1.21659e-06,4.47705e-07,2.66063e+07,4.53103e+09,3.38191e-20,3.59343e-21,5.15542e-20,2.29853e-21,1.24454e-20,1.32237e-21,8.45932e-22,8.23972e-19,6.16503e-22,3.13002e-19,3.03e+09,5.16e+09,1e-12,1.6e+06,104000,0,496196,188490
1.728e+06,6.56042e-06,2.59561e+08,5.62553e+09,4.92729e-07,3.99379e+11,3.39133e+12,1.57279e-06,3.33737e+09,7.86747e-07,83714.7,31891.5,3.25512e-07,1.13718e+07,7.12077,0.0215764,59992.9,363.771,22102.9,93019.7,8348.21,3.58758,1.13457,2.89523e-07,7.70754e+07,2.26558e+08,2.19157e-07,2.51846e+07,1.28088e+07,3.93926e+09,6.70192e+09,9.64107e+07,7.46498e+08,3.38564e-07,1.21275e-06,4.46293e-07,2.76576e+07,4.71078e+09,3.63677e-20,3.87977e-21,4.97332e-20,2.39396e-21,1.33833e-20,1.42774e-21,8.81055e-22,8.84153e-19,6.61693e-22,3.35997e-19,3.03e+09,5.16e+09,1e-12,1.6e+06,104000,0,532437,202337
1.8144e+06,6.20025e-06,2.68731e+08,5.76169e+09,4.90789e-07,4.13533e+11,3.47198e+12,1.4822e-06,3.06888e+09,8.49952e-07,77316.1,29508,3.50739e-07,1.12935e+07,7.55594,0.0222298,59992.4,353.164,22108.1,93019.6,8348.18,3.6962,1.16892,3.12782e-07,7.67254e+07,2.24637e+08,2.06532e-07,2.51848e+07,1.26767e+07,3.93923e+09,6.7018e+09,9.97189e+07,7.72207e+08,3.56589e-07,1.20618e-06,4.43875e-07,2.86739e+07,4.88457e+09,3.92786e-20,4.2083e-21,4.7794e-20,2.49536e-21,1.44545e-20,1.54864e-21,9.18373e-22,9.46636e-19,7.0862e-22,3.59899e-19,3.03e+09,5.16e+09,1e-12,1.6e+06,104000,0,570064,216731
1.9008e+06,5.90958e-06,2.78114e+08,5.90287e+09,4.83785e-07,4.28143e+11,3.5559e+12,1.41e-06,2.80017e+09,9.23116e-07,70906.5,27118,3.79925e-07,1.12113e+07,7.94275,0.0227947,59992.1,344.478,22112.4,93019.5,8348.15,3.79013,1.19862,3.39707e-07,7.62523e+07,2.22757e+08,1.96471e-07,2.51849e+07,1.25378e+07,3.93921e+09,6.70168e+09,1.02857e+08,7.96598e+08,3.75324e-07,1.19678e-06,4.40417e-07,2.96553e+07,5.0524e+09,4.26456e-20,4.59011e-21,4.57197e-20,2.60353e-21,1.56936e-20,1.68914e-21,9.58186e-22,1.01159e-18,7.57404e-22,3.84771e-19,3.03e+09,5.16e+09,1e-12,1.6e+06,104000,0,609177,231709
1.9872e+06,5.66422e-06,2.87692e+08,6.04879e+09,4.73813e-07,4.43175e+11,3.64291e+12,1.34975e-06,2.53181e+09,1.00905e-06,64499,24726.5,4.14197e-07,1.11256e+07,8.29725,0.0233003,59991.7,337.058,22116.1,93019.5,8348.12,3.8742,1.22521,3.71332e-07,7.56601e+07,2.2092e+08,1.88075e-07,2.51851e+07,1.23922e+07,3.93919e+09,6.70158e+09,1.05832e+08,8.1972e+08,3.94639e-07,1.18442e-06,4.35866e-07,3.06019e+07,5.21429e+09,4.65968e-20,5.04035e-21,4.34907e-20,2.71942e-21,1.71476e-20,1.85483e-21,1.00084e-21,1.07919e-18,8.08186e-22,4.10684e-19,3.03e+09,5.16e+09,1e-12,1.6e+06,104000,0,649886,247314
2.0736e+06,5.44908e-06,2.97447e+08,6.19917e+09,4.62172e-07,4.58595e+11,3.73285e+12,1.29741e-06,2.26438e+09,1.11173e-06,58107.3,22338.6,4.55136e-07,1.10366e+07,8.63193,0.0237677,59991.4,330.477,22119.3,93019.4,8348.1,3.95192,1.24978,4.09116e-07,7.49522e+07,2.1913e+08,1.80781e-07,2.51852e+07,1.224e+07,3.93916e+09,6.70148e+09,1.08651e+08,8.41624e+08,4.14411e-07,1.16887e-06,4.30142e-07,3.15141e+07,5.37031e+09,5.13127e-20,5.58039e-21,4.10846e-20,2.84409e-21,1.88831e-20,2.05357e-21,1.04672e-21,1.14965e-18,8.61123e-22,4.37717e-19,3.03e+09,5.16e+09,1e-12,1.6e+06,104000,0,692320,263593
2.16e+06,9.89854e-06,3.07363e+08,6.35376e+09,5.37227e-07,4.7437e+11,3.82555e+12,2.38296e-06,1.99843e+09,1.23727e-06,51745,19959.4,5.05195e-07,1.09444e+07,4.7,0.0175115,59995.3,447.376,22061.6,93020.4,8348.43,2.91171,0.920845,4.55316e-07,7.4148e+07,2.17374e+08,3.32053e-07,2.51854e+07,1.20813e+07,3.93914e+09,6.70139e+09,1.1132e+08,8.62365e+08,4.3453e-07,1.14996e-06,4.23186e-07,3.23926e+07,5.52055e+09,5.70708e-20,6.24312e-21,3.84702e-20,2.9792e-21,2.1002e-20,2.29745e-21,1.09645e-21,1.22323e-18,9.16401e-22,4.65967e-19,3.03e+09,5.16e+09,1e-12,1.6e+06,104000,0,736630,280605
2.2464e+06,8.94345e-06,3.17424e+08,6.51229e+09,5.76721e-07,4.9047e+11,3.92083e+12,2.15978e-06,1.73467e+09,1.39409e-06,45426.5,17594.1,5.67731e-07,1.08495e+07,5.18563,0.0183973,59994.8,426.039,22072.1,93020.3,8348.38,3.05899,0.967421,5.13026e-07,7.32339e+07,2.15676e+08,3.00958e-07,2.51855e+07,1.19165e+07,3.93913e+09,6.70131e+09,1.13845e+08,8.81998e+08,4.54893e-07,1.12713e-06,4.14783e-07,3.32379e+07,5.66514e+09,6.42538e-20,7.07416e-21,3.56212e-20,3.12559e-21,2.36454e-20,2.60327e-21,1.15032e-21,1.30021e-18,9.74235e-22,4.95541e-19,3.03e+09,5.16e+09,1e-12,1.6e+06,104000,0,782989,298415
2.3328e+06,8.2643e-06,3.27615e+08,6.67452e+09,5.93638e-07,5.06866e+11,4.01855e+12,1.98585e-06,1.4739e+09,1.59589e-06,39169.3,15249,6.48219e-07,1.07522e+07,5.63978,0.0191915,59994.4,408.569,22080.8,93020.1,8348.34,3.19104,1.00918,5.87289e-07,7.22036e+07,2.1405e+08,2.76716e-07,2.51856e+07,1.17455e+07,3.93911e+09,6.70123e+09,1.16236e+08,9.00576e+08,4.75408e-07,1.09939e-06,4.04577e-07,3.40509e+07,5.8042e+09,7.34797e-20,8.14711e-21,3.25083e-20,3.28488e-21,2.70405e-20,2.99811e-21,1.20895e-21,1.38091e-18,1.03486e-21,5.2656e-19,3.03e+09,5.16e+09,1e-12,1.6e+06,104000,0,831585,317094
2.4192e+06,7.75699e-06,3.37922e+08,6.8402e+09,5.96768e-07,5.2353e+11,4.11855e+12,1.85726e-06,1.21715e+09,1.8656e-06,32994.6,12931.7,7.55817e-07,1.0653e+07,6.03022,0.0198489,59994,395.155,22087.4,93020,8348.3,3.30035,1.04374,6.86542e-07,7.10502e+07,2.12512e+08,2.58795e-07,2.51858e+07,1.15687e+07,3.93909e+09,6.70115e+09,1.18497e+08,9.18154e+08,4.95989e-07,1.06543e-06,3.92077e-07,3.48324e+07,5.93789e+09,8.57806e-20,9.58499e-21,2.90959e-20,3.45873e-21,3.15672e-20,3.52725e-21,1.27293e-21,1.46569e-18,1.09854e-21,5.59159e-19,3.03e+09,5.16e+09,1e-12,1.6e+06,104000,0,882638,336726
2.5056e+06,7.35918e-06,3.48333e+08,7.00909e+09,5.91557e-07,5.40436e+11,4.22068e+12,1.75772e-06,9.65793e+08,2.24431e-06,26929.8,10651.8,9.06943e-07,1.05522e+07,6.37167,0.0204065,59993.6,384.45,22092.7,93019.9,8348.27,3.39305,1.07306,8.25906e-07,6.97566e+07,2.11091e+08,2.44923e-07,2.51859e+07,1.13863e+07,3.93908e+09,6.70108e+09,1.20637e+08,9.34785e+08,5.16563e-07,1.02295e-06,3.76444e-07,3.55834e+07,6.06635e+09,1.02998e-19,1.16075e-20,2.53475e-20,3.64872e-21,3.79032e-20,4.27154e-21,1.34285e-21,1.55495e-18,1.16559e-21,5.93493e-19,3.03e+09,5.16e+09,1e-12,1.6e+06,104000,0,936391,357401
2.592e+06,7.03206e-06,3.58836e+08,7.18098e+09,5.81383e-07,5.5756e+11,4.32479e+12,1.67686e-06,7.21932e+08,2.8131e-06,21013.7,8422.66,1.134e-06,1.04505e+07,6.67888,0.0208953,59993.3,375.53,22097.1,93019.9,8348.25,3.47433,1.09876,1.03522e-06,6.82856e+07,2.09832e+08,2.33655e-07,2.51861e+07,1.11986e+07,3.93906e+09,6.70101e+09,1.22662e+08,9.50522e+08,5.37059e-07,9.67829e-07,3.56161e-07,3.63048e+07,6.18975e+09,1.28743e-19,1.46457e-20,2.12322e-20,3.85607e-21,4.73775e-20,5.38958e-21,1.41917e-21,1.64914e-18,1.23633e-21,6.29728e-19,3.03e+09,5.16e+09,1e-12,1.6e+06,104000,0,993111,379222
2.6784e+06,6.75141e-06,3.69419e+08,7.35565e+09,5.68342e-07,5.74879e+11,4.43076e+12,1.60822e-06,4.89224e+08,3.7543e-06,15309.9,6265.18,1.50984e-06,1.03482e+07,6.96391,0.0213388,59993,367.788,22100.9,93019.8,8348.23,3.54807,1.12208,1.38158e-06,6.65539e+07,2.08831e+08,2.24089e-07,2.51862e+07,1.10059e+07,3.93905e+09,6.70095e+09,1.24578e+08,9.65413e+08,5.57419e-07,8.9195e-07,3.28238e-07,3.69976e+07,6.30825e+09,1.7107e-19,1.96601e-20,1.67383e-20,4.0806e-21,6.29538e-20,7.23487e-21,1.5018e-21,1.74871e-18,1.3111e-21,6.6804e-19,3.03e+09,5.16e+09,1e-12,1.6e+06,104000,0,1.05307e+06,402293
2.7648e+06,6.50208e-06,3.80071e+08,7.53288e+09,5.53728e-07,5.92371e+11,4.53843e+12,1.54775e-06,2.75311e+08,5.55985e-06,9939.46,4218.1,2.2311e-06,1.0246e+07,7.23596,0.0217537,59992.8,360.831,22104.4,93019.7,8348.2,3.61704,1.14389,2.04603e-06,6.43568e+07,2.08302e+08,2.15663e-07,2.51863e+07,1.08086e+07,3.93903e+09,6.70089e+09,1.26391e+08,9.79507e+08,5.77588e-07,7.77621e-07,2.86164e-07,3.76627e+07,6.42203e+09,2.51461e-19,2.92102e-20,1.19195e-20,4.31761e-21,9.25377e-20,1.07493e-20,1.58903e-21,1.85407e-18,1.39022e-21,7.08578e-19,3.03e+09,5.16e+09,1e-12,1.6e+06,104000,0,1.11652e+06,426706
