t,Cent.Nivo,Cent.Treg,Cent.Teff_1_0,Peri.Nivo,Peri.Treg,Peri.Teff_1_0,Tum.Nivo,Tum.C1,Tum.Cp,Tum.APC,Tum.mAPC,Tum.Ckine_Mat,Tum.Treg,Tum.Teff_PD1,Tum.Teff_PD1_syn,Tum.Teff_PD1_Nivo,Tum.Teff_PD1_Nivo_syn,Tum.Teff_PD1_Nivo_PD1_syn,Tum.C1_PDL1_syn,Tum.C1_PDL2_syn,Tum.C1_PDL1_Teff_PD1,Tum.C1_PDL2_Teff_PD1,Tum.D1_0,Tum.Teff_1_0,Tum.Teff_exhausted,LN.Nivo,LN.APC,LN.mAPC,LN.nT_CD8,LN.nT_CD4,LN.aTreg_CD4,LN.Treg,LN.IL2,LN.Cp,LN.D1_0,LN.aT_1_0,LN.Teff_1_0,mAPC_Endo.Cp,mAPC_Endo.cpt,mAPC_Endo.M1,mAPC_Endo.cpt_M1,mAPC_Endo.D1_0,mAPC_Endo.p1_0,mAPC_Endo.p1_0_M1,mAPC_Surf.cpt_M1,mAPC_Surf.M1,mAPC_Surf.p1_0_M1,Cent.nT_CD8,Cent.nT_CD4,Tum.DAMP,Tum.C1_PDL1,Tum.C1_PDL2,LN.TCR_p1_0_M,mAPC_Surf.cpt_M,mAPC_Surf.p1_0_M
1.2096e+06,2.07531e-05,2.1029e+08,4.93126e+09,1.34736e-06,3.26332e+11,2.98665e+12,5.01032e-06,4.8968e+09,5.3572e-07,120791,45656.2,2.25028e-07,1.17549e+07,2.23546,0.0120489,59997.8,647.278,21962.2,93021.3,8348.71,2.00344,0.633615,1.97145e-07,7.68514e+07,2.3832e+08,6.98168e-07,2.51837e+07,1.34504e+07,3.93949e+09,6.70293e+09,7.28314e+07,5.63299e+08,2.53791e-07,1.20389e-06,4.43033e-07,2.08723e+07,3.55113e+09,2.47854e-20,2.59045e-21,5.9107e-20,1.89982e-21,9.12103e-21,9.53274e-22,6.99193e-22,5.55238e-19,4.14828e-22,2.10711e-19,3.03e+09,5.16e+09,1e-12,1.6e+06,104000,0,334364,126890
1.296e+06,1.91951e-05,2.1774e+08,5.03142e+09,1.38475e-06,3.36942e+11,3.04407e+12,4.61144e-06,4.63926e+09,5.69113e-07,114686,43397.2,2.38461e-07,1.17005e+07,2.42882,0.0125639,59997.6,621.11,21975.2,93021.2,8348.69,2.08908,0.660697,2.09434e-07,7.73165e+07,2.36174e+08,6.42576e-07,2.51838e+07,1.33604e+07,3.93944e+09,6.70271e+09,7.72395e+07,5.97541e+08,2.64365e-07,1.21298e-06,4.46376e-07,2.20854e+07,3.75836e+09,2.6328e-20,2.76027e-21,5.76724e-20,1.97522e-21,9.68871e-21,1.01577e-21,7.26944e-22,6.06015e-19,4.52909e-22,2.29976e-19,3.03e+09,5.16e+09,1e-12,1.6e+06,104000,0,364942,138492
1.3824e+06,1.80286e-05,2.25537e+08,5.13831e+09,1.3908e-06,3.48246e+11,3.10581e+12,4.31595e-06,4.37817e+09,6.05656e-07,108491,41102,2.53133e-07,1.16419e+07,2.5951,0.0129906,59997.4,600.981,21985.2,93021.2,8348.66,2.16003,0.683135,2.22881e-07,7.76378e+07,2.34062e+08,6.01394e-07,2.5184e+07,1.32632e+07,3.9394e+09,6.70252e+09,8.14631e+07,6.30352e+08,2.76598e-07,1.21951e-06,4.4878e-07,2.32698e+07,3.96073e+09,2.80154e-20,2.94677e-21,5.61755e-20,2.05393e-21,1.03097e-20,1.0844e-21,7.55912e-22,6.58565e-19,4.92331e-22,2.49944e-19,3.03e+09,5.16e+09,1e-12,1.6e+06,104000,0,396588,150516
1.4688e+06,2.63073e-05,2.33656e+08,5.25166e+09,1.55129e-06,3.60204e+11,3.17169e+12,6.32921e-06,4.11407e+09,6.46002e-07,102219,38775.6,2.69305e-07,1.15793e+07,1.76965,0.0107113,59998.2,726.797,21922.6,93021.5,8348.78,1.78103,0.563278,2.37729e-07,7.78255e+07,2.31976e+08,8.81941e-07,2.51841e+07,1.31587e+07,3.93936e+09,6.70235e+09,8.54996e+07,6.61713e+08,2.9032e-07,1.22353e-06,4.50259e-07,2.44231e+07,4.15782e+09,2.98774e-20,3.15342e-21,5.46056e-20,2.13651e-21,1.09949e-20,1.16044e-21,7.86304e-22,7.12974e-19,5.33158e-22,2.7065e-19,3.03e+09,5.16e+09,1e-12,1.6e+06,104000,0,429353,162985
1.5552e+06,2.40157e-05,2.42072e+08,5.37118e+09,1.63085e-06,3.72774e+11,3.24155e+12,5.786e-06,3.84748e+09,6.9087e-07,95883.7,36422.8,2.87264e-07,1.15125e+07,1.93578,0.0112065,59998.1,695.178,21938.3,93021.5,8348.76,1.86337,0.589319,2.5424e-07,7.78768e+07,2.29924e+08,8.06252e-07,2.51843e+07,1.3047e+07,3.93932e+09,6.70219e+09,8.93495e+07,6.91626e+08,3.05362e-07,1.22502e-06,4.50806e-07,2.55436e+07,4.34934e+09,3.19473e-20,3.38412e-21,5.2952e-20,2.22335e-21,1.17566e-20,1.24534e-21,8.18263e-22,7.69343e-19,5.75467e-22,2.92131e-19,3.03e+09,5.16e+09,1e-12,1.6e+06,104000,0,463298,175921
1.6416e+06,2.23548e-05,2.50764e+08,5.49658e+09,1.65935e-06,3.85916e+11,3.31521e+12,5.36263e-06,3.57897e+09,7.41203e-07,89496.7,34048.3,3.07388e-07,1.14416e+07,2.0886,0.0116447,59997.9,669.407,21951.2,93021.4,8348.74,1.93623,0.612361,2.72763e-07,7.77933e+07,2.27907e+08,7.47246e-07,2.51845e+07,1.29282e+07,3.93929e+09,6.70204e+09,9.3015e+07,7.20109e+08,3.2156e-07,1.22387e-06,4.50385e-07,2.66301e+07,4.53508e+09,3.4268e-20,3.64391e-21,5.12045e-20,2.31498e-21,1.26106e-20,1.34094e-21,8.51986e-22,8.27784e-19,6.1934e-22,3.14432e-19,3.03e+09,5.16e+09,1e-12,1.6e+06,104000,0,498492,189351
1.728e+06,2.10886e-05,2.5971e+08,5.62757e+09,1.65679e-06,3.99591e+11,3.3925e+12,5.04345e-06,3.30909e+09,7.98244e-07,83071.5,31657.2,3.30172e-07,1.13666e+07,2.22078,0.0120109,59997.8,649.294,21961.2,93021.3,8348.72,1.99712,0.631616,2.93754e-07,7.75788e+07,2.25928e+08,7.02763e-07,2.51846e+07,1.28023e+07,3.93926e+09,6.70191e+09,9.64999e+07,7.4719e+08,3.38756e-07,1.22004e-06,4.48973e-07,2.76819e+07,4.71492e+09,3.68963e-20,3.93948e-21,4.93499e-20,2.41204e-21,1.35779e-20,1.44971e-21,8.87708e-22,8.88427e-19,6.64874e-22,3.37601e-19,3.03e+09,5.16e+09,1e-12,1.6e+06,104000,0,535011,203303
1.8144e+06,2.92709e-05,2.68889e+08,5.76387e+09,1.80893e-06,4.13759e+11,3.47324e+12,7.03379e-06,3.03837e+09,8.63698e-07,76621.2,29254.3,3.56298e-07,1.12878e+07,1.59239,0.0101563,59998.4,765.828,21903.1,93021.6,8348.81,1.68876,0.534097,3.17841e-07,7.72427e+07,2.23982e+08,9.80116e-07,2.51848e+07,1.26694e+07,3.93923e+09,6.70179e+09,9.98092e+07,7.72907e+08,3.56801e-07,1.21347e-06,4.46557e-07,2.86987e+07,4.8888e+09,3.991e-20,4.27994e-21,4.73718e-20,2.51537e-21,1.46869e-20,1.575e-21,9.25739e-22,9.51419e-19,7.1218e-22,3.61695e-19,3.03e+09,5.16e+09,1e-12,1.6e+06,104000,0,572945,217813
1.9008e+06,2.68861e-05,2.78281e+08,5.9052e+09,1.8804e-06,4.28384e+11,3.55725e+12,6.4684e-06,2.76738e+09,9.3975e-07,70158.5,26844.5,3.8664e-07,1.12051e+07,1.73157,0.0105944,59998.3,734.682,21918.7,93021.6,8348.79,1.7616,0.557133,3.45828e-07,7.67841e+07,2.22075e+08,9.01336e-07,2.51849e+07,1.25296e+07,3.93921e+09,6.70168e+09,1.02949e+08,7.97305e+08,3.75556e-07,1.20407e-06,4.43097e-07,2.96805e+07,5.0567e+09,4.34091e-20,4.67714e-21,4.52523e-20,2.62573e-21,1.59746e-20,1.72117e-21,9.66354e-22,1.01693e-18,7.61385e-22,3.86779e-19,3.03e+09,5.16e+09,1e-12,1.6e+06,104000,0,612396,232919
1.9872e+06,2.51348e-05,2.87867e+08,6.05126e+09,1.90106e-06,4.43431e+11,3.64435e+12,6.02355e-06,2.4967e+09,1.02944e-06,63696.8,24432.7,4.22412e-07,1.11188e+07,1.85944,0.0109825,59998.1,709.128,21931.4,93021.5,8348.77,1.82613,0.577542,3.78834e-07,7.62052e+07,2.20212e+08,8.39338e-07,2.51851e+07,1.2383e+07,3.93918e+09,6.70157e+09,1.05925e+08,8.20434e+08,3.94889e-07,1.19162e-06,4.38515e-07,3.06275e+07,5.21866e+09,4.75319e-20,5.14743e-21,4.29725e-20,2.74405e-21,1.74917e-20,1.89424e-21,1.0099e-21,1.08516e-18,8.12632e-22,4.12927e-19,3.03e+09,5.16e+09,1e-12,1.6e+06,104000,0,653482,248665
2.0736e+06,2.37812e-05,2.97631e+08,6.2018e+09,1.89089e-06,4.58865e+11,3.73438e+12,5.68357e-06,2.22692e+09,1.1371e-06,57250.2,22024.1,4.65345e-07,1.10291e+07,1.97067,0.0113094,59998,688.95,21941.4,93021.4,8348.75,1.88047,0.594727,4.18454e-07,7.55093e+07,2.18398e+08,7.91957e-07,2.51852e+07,1.22298e+07,3.93916e+09,6.70147e+09,1.08744e+08,8.42344e+08,4.1468e-07,1.17586e-06,4.32716e-07,3.15402e+07,5.37475e+09,5.24755e-20,5.7142e-21,4.05095e-20,2.87145e-21,1.9311e-20,2.10281e-21,1.05679e-21,1.15632e-18,8.66086e-22,4.40223e-19,3.03e+09,5.16e+09,1e-12,1.6e+06,104000,0,696334,265102
2.16e+06,3.18788e-05,3.07555e+08,6.35653e+09,2.03568e-06,4.74655e+11,3.82717e+12,7.65378e-06,1.9587e+09,1.26917e-06,50833.1,19624.1,5.18008e-07,1.09364e+07,1.4634,0.00973281,59998.5,798.558,21886.8,93021.7,8348.84,1.61834,0.511826,4.67055e-07,7.47033e+07,2.16633e+08,1.0665e-06,2.51854e+07,1.20701e+07,3.93914e+09,6.70138e+09,1.11413e+08,8.6309e+08,4.34816e-07,1.15645e-06,4.25572e-07,3.2419e+07,5.52505e+09,5.85314e-20,6.41204e-21,3.78356e-20,3.00928e-21,2.15396e-20,2.35961e-21,1.10752e-21,1.23066e-18,9.21936e-22,4.68761e-19,3.03e+09,5.16e+09,1e-12,1.6e+06,104000,0,741105,282288
2.2464e+06,2.94119e-05,3.17625e+08,6.51522e+09,2.10001e-06,4.90769e+11,3.92255e+12,7.06889e-06,1.69273e+09,1.43528e-06,44461.5,17238.6,5.84256e-07,1.0841e+07,1.58448,0.0101308,59998.4,767.725,21902.2,93021.6,8348.82,1.68451,0.532754,5.28185e-07,7.37837e+07,2.1493e+08,9.85007e-07,2.51855e+07,1.19041e+07,3.93912e+09,6.7013e+09,1.1394e+08,8.82727e+08,4.55196e-07,1.13279e-06,4.16869e-07,3.32646e+07,5.6697e+09,6.61368e-20,7.29299e-21,3.49209e-20,3.15887e-21,2.43383e-20,2.6838e-21,1.16257e-21,1.30849e-18,9.80398e-22,4.98654e-19,3.03e+09,5.16e+09,1e-12,1.6e+06,104000,0,787971,300290
2.3328e+06,2.75812e-05,3.27824e+08,6.67759e+09,2.11376e-06,5.07179e+11,4.02036e+12,6.60515e-06,1.42989e+09,1.65088e-06,38153.7,14874.2,6.70252e-07,1.07432e+07,1.69572,0.0104841,59998.3,742.285,21914.9,93021.6,8348.8,1.74325,0.55133,6.07525e-07,7.27461e+07,2.13301e+08,9.20378e-07,2.51856e+07,1.17319e+07,3.93911e+09,6.70122e+09,1.1633e+08,9.0131e+08,4.75726e-07,1.10394e-06,4.06248e-07,3.40779e+07,5.80881e+09,7.59881e-20,8.44003e-21,3.17332e-20,3.32178e-21,2.79636e-20,3.10591e-21,1.22253e-21,1.39012e-18,1.04172e-21,5.30025e-19,3.03e+09,5.16e+09,1e-12,1.6e+06,104000,0,837130,319181
2.4192e+06,2.61506e-05,3.3814e+08,6.84342e+09,2.09691e-06,5.23857e+11,4.12045e+12,6.24688e-06,1.17128e+09,1.94217e-06,31932.1,12538.8,7.86467e-07,1.06436e+07,1.79297,0.0107834,59998.2,722.008,21925,93021.5,8348.78,1.79303,0.567073,7.14717e-07,7.15815e+07,2.11767e+08,8.70448e-07,2.51858e+07,1.15538e+07,3.93909e+09,6.70114e+09,1.18593e+08,9.18892e+08,4.96323e-07,1.06832e-06,3.93142e-07,3.48597e+07,5.94255e+09,8.92638e-20,9.99371e-21,2.82366e-20,3.49965e-21,3.28491e-20,3.67766e-21,1.28799e-21,1.47593e-18,1.10617e-21,5.63016e-19,3.03e+09,5.16e+09,1e-12,1.6e+06,104000,0,888806,339048
2.5056e+06,3.41737e-05,3.4856e+08,7.01247e+09,2.23522e-06,5.40778e+11,4.22267e+12,8.19936e-06,9.184e+08,2.35726e-06,25826.4,10242.7,9.52127e-07,1.05425e+07,1.36603,0.00940056,59998.6,826.26,21873,93021.8,8348.85,1.56309,0.494355,8.67472e-07,7.02726e+07,2.10354e+08,1.14253e-06,2.51859e+07,1.13701e+07,3.93907e+09,6.70107e+09,1.20733e+08,9.35527e+08,5.16911e-07,1.02332e-06,3.76581e-07,3.5611e+07,6.07105e+09,1.08117e-19,1.22109e-20,2.4395e-20,3.69408e-21,3.97871e-20,4.49359e-21,1.35955e-21,1.56634e-18,1.17408e-21,5.97783e-19,3.03e+09,5.16e+09,1e-12,1.6e+06,104000,0,943251,359985
2.592e+06,3.16347e-05,3.59071e+08,7.18451e+09,2.29328e-06,5.57916e+11,4.32688e+12,7.59732e-06,6.73651e+08,2.99363e-06,19880.2,8000.86,1.20618e-06,1.04405e+07,1.47427,0.00976915,59998.5,795.64,21888.3,93021.7,8348.83,1.62438,0.513737,1.10166e-06,6.87707e+07,2.09122e+08,1.05864e-06,2.51861e+07,1.11811e+07,3.93906e+09,6.70101e+09,1.22758e+08,9.51267e+08,5.37421e-07,9.64018e-07,3.54759e-07,3.63326e+07,6.1945e+09,1.36882e-19,1.56088e-20,2.01803e-20,3.906e-21,5.03727e-20,5.74403e-21,1.43754e-21,1.6618e-18,1.24576e-21,6.34497e-19,3.03e+09,5.16e+09,1e-12,1.6e+06,104000,0,1.00074e+06,382094
2.6784e+06,2.97341e-05,3.69662e+08,7.35932e+09,2.30095e-06,5.7525e+11,4.43293e+12,7.11696e-06,4.41386e+08,4.07934e-06,14167.3,5837.43,1.63976e-06,1.03381e+07,1.57378,0.0100969,59998.4,770.255,21900.9,93021.6,8348.82,1.67888,0.530973,1.5012e-06,6.69719e+07,2.08185e+08,9.91693e-07,2.51862e+07,1.0987e+07,3.93904e+09,6.70094e+09,1.24674e+08,9.66161e+08,5.57794e-07,8.80519e-07,3.24031e-07,3.70256e+07,6.31304e+09,1.85607e-19,2.13857e-20,1.55913e-20,4.1346e-21,6.83035e-20,7.86993e-21,1.52168e-21,1.76276e-18,1.32157e-21,6.73331e-19,3.03e+09,5.16e+09,1e-12,1.6e+06,104000,0,1.06153e+06,405480
2.7648e+06,2.82358e-05,3.80322e+08,7.53671e+09,2.27821e-06,5.92756e+11,4.5407e+12,6.74259e-06,2.31193e+08,6.26433e-06,8836.3,3799.28,2.51266e-06,1.02358e+07,1.66116,0.0103763,59998.3,749.866,21911.1,93021.6,8348.8,1.72532,0.545662,2.30527e-06,6.46126e+07,2.07817e+08,9.3952e-07,2.51863e+07,1.07885e+07,3.93903e+09,6.70088e+09,1.26488e+08,9.80257e+08,5.77975e-07,7.50723e-07,2.76266e-07,3.76909e+07,6.42685e+09,2.82582e-19,3.2911e-20,1.07139e-20,4.37281e-21,1.0399e-19,1.21112e-20,1.60935e-21,1.86957e-18,1.40179e-21,7.14421e-19,3.03e+09,5.16e+09,1e-12,1.6e+06,104000,0,1.12586e+06,430224
