t,Cent.Nivo,Cent.Treg,Cent.Teff_1_0,Peri.Nivo,Peri.Treg,Peri.Teff_1_0,Tum.Nivo,Tum.C1,Tum.Cp,Tum.APC,Tum.mAPC,Tum.Ckine_Mat,Tum.Treg,Tum.Teff_PD1,Tum.Teff_PD1_syn,Tum.Teff_PD1_Nivo,Tum.Teff_PD1_Nivo_syn,Tum.Teff_PD1_Nivo_PD1_syn,Tum.C1_PDL1_syn,Tum.C1_PDL2_syn,Tum.C1_PDL1_Teff_PD1,Tum.C1_PDL2_Teff_PD1,Tum.D1_0,Tum.Teff_1_0,Tum.Teff_exhausted,LN.Nivo,LN.APC,LN.mAPC,LN.nT_CD8,LN.nT_CD4,LN.aTreg_CD4,LN.Treg,LN.IL2,LN.Cp,LN.D1_0,LN.aT_1_0,LN.Teff_1_0,mAPC_Endo.Cp,mAPC_Endo.cpt,mAPC_Endo.M1,mAPC_Endo.cpt_M1,mAPC_Endo.D1_0,mAPC_Endo.p1_0,mAPC_Endo.p1_0_M1,mAPC_Surf.cpt_M1,mAPC_Surf.M1,mAPC_Surf.p1_0_M1,Cent.nT_CD8,Cent.nT_CD4,Tum.DAMP,Tum.C1_PDL1,Tum.C1_PDL2,LN.TCR_p1_0_M,mAPC_Surf.cpt_M,mAPC_Surf.p1_0_M
1.2096e+06,1.04803e-05,2.10202e+08,4.93014e+09,6.80418e-07,3.26214e+11,2.98603e+12,2.53021e-06,4.90688e+09,5.33229e-07,121020,45738.8,2.24005e-07,1.17566e+07,4.4265,0.0169908,59995.6,460.946,22054.8,93020.5,8348.45,2.82513,0.893467,1.96228e-07,7.6648e+07,2.38569e+08,3.52575e-07,2.51837e+07,1.34524e+07,3.93949e+09,6.70293e+09,7.27656e+07,5.6279e+08,2.53714e-07,1.20079e-06,4.41893e-07,2.08551e+07,3.54819e+09,2.46707e-20,2.57781e-21,5.92241e-20,1.8943e-21,9.0788e-21,9.48621e-22,6.97163e-22,5.53888e-19,4.13823e-22,2.10205e-19,3.03e+09,5.16e+09,1e-12,1.6e+06,104000,0,333552,126586
1.296e+06,9.69355e-06,2.17646e+08,5.03019e+09,6.99297e-07,3.36813e+11,3.04338e+12,2.32878e-06,4.65026e+09,5.66256e-07,114936,43487.7,2.37291e-07,1.17024e+07,4.80934,0.0177156,59995.2,442.273,22064.1,93020.4,8348.42,2.94564,0.931574,2.08382e-07,7.7106e+07,2.36436e+08,3.24501e-07,2.51838e+07,1.33627e+07,3.93944e+09,6.70272e+09,7.71737e+07,5.9703e+08,2.64266e-07,1.20979e-06,4.45201e-07,2.20679e+07,3.75537e+09,2.61964e-20,2.74571e-21,5.78003e-20,1.96917e-21,9.64029e-21,1.01041e-21,7.24719e-22,6.04512e-19,4.5179e-22,2.29412e-19,3.03e+09,5.16e+09,1e-12,1.6e+06,104000,0,364037,138152
1.3824e+06,9.10443e-06,2.25437e+08,5.13698e+09,7.02352e-07,3.48106e+11,3.10505e+12,2.17955e-06,4.39013e+09,6.02363e-07,108763,41200.7,2.51788e-07,1.16441e+07,5.1386,0.018316,59994.9,427.912,22071.2,93020.3,8348.38,3.04548,0.963146,2.21669e-07,7.74201e+07,2.34337e+08,3.03704e-07,2.5184e+07,1.32658e+07,3.9394e+09,6.70252e+09,8.13972e+07,6.29841e+08,2.76479e-07,1.21623e-06,4.47572e-07,2.32521e+07,3.95771e+09,2.78638e-20,2.92993e-21,5.63155e-20,2.0473e-21,1.02539e-20,1.0782e-21,7.53471e-22,6.56893e-19,4.91086e-22,2.49317e-19,3.03e+09,5.16e+09,1e-12,1.6e+06,104000,0,395581,150138
1.4688e+06,1.32852e-05,2.33549e+08,5.25022e+09,7.83403e-07,3.60054e+11,3.17087e+12,3.19625e-06,4.12699e+09,6.42224e-07,102514,38882.8,2.67765e-07,1.15817e+07,3.50415,0.0151085,59996.5,517.711,22026.6,93020.8,8348.55,2.51217,0.794496,2.36338e-07,7.76032e+07,2.32262e+08,4.4538e-07,2.51841e+07,1.31617e+07,3.93936e+09,6.70235e+09,8.54339e+07,6.61203e+08,2.90182e-07,1.2202e-06,4.49033e-07,2.44052e+07,4.15477e+09,2.97034e-20,3.13401e-21,5.47582e-20,2.12931e-21,1.09308e-20,1.1533e-21,7.83653e-22,7.11118e-19,5.31776e-22,2.69952e-19,3.03e+09,5.16e+09,1e-12,1.6e+06,104000,0,428235,162565
1.5552e+06,1.21279e-05,2.4196e+08,5.36964e+09,8.2358e-07,3.72613e+11,3.24067e+12,2.92193e-06,3.86139e+09,6.86497e-07,96201.6,36538.6,2.85487e-07,1.15152e+07,3.83311,0.0158054,59996.2,495.136,22037.9,93020.7,8348.52,2.62804,0.831138,2.52631e-07,7.76506e+07,2.3022e+08,4.07157e-07,2.51843e+07,1.30504e+07,3.93932e+09,6.70219e+09,8.92841e+07,6.91119e+08,3.05205e-07,1.22167e-06,4.49574e-07,2.55255e+07,4.34627e+09,3.1746e-20,3.36158e-21,5.31181e-20,2.21548e-21,1.16825e-20,1.23705e-21,8.15368e-22,7.67287e-19,5.73935e-22,2.91358e-19,3.03e+09,5.16e+09,1e-12,1.6e+06,104000,0,462060,175456
1.6416e+06,1.12892e-05,2.50646e+08,5.49493e+09,8.37974e-07,3.85745e+11,3.31426e+12,2.70813e-06,3.59389e+09,7.36099e-07,89838.2,34173,3.05318e-07,1.14446e+07,4.13571,0.016422,59995.9,476.74,22047,93020.6,8348.48,2.73057,0.863562,2.70884e-07,7.7563e+07,2.28214e+08,3.77359e-07,2.51845e+07,1.2932e+07,3.93929e+09,6.70205e+09,9.29499e+07,7.19604e+08,3.21385e-07,1.22052e-06,4.4915e-07,2.66119e+07,4.53199e+09,3.40331e-20,3.6175e-21,5.1386e-20,2.30636e-21,1.25242e-20,1.33123e-21,8.48814e-22,8.2551e-19,6.17645e-22,3.13576e-19,3.03e+09,5.16e+09,1e-12,1.6e+06,104000,0,497122,188836
1.728e+06,1.06498e-05,2.59586e+08,5.62583e+09,8.36678e-07,3.99409e+11,3.39149e+12,2.54694e-06,3.32503e+09,7.92233e-07,83437,31790.9,3.27739e-07,1.13699e+07,4.39742,0.0169373,59995.6,462.385,22054.1,93020.5,8348.46,2.81624,0.890656,2.91542e-07,7.73444e+07,2.26246e+08,3.54895e-07,2.51846e+07,1.28066e+07,3.93926e+09,6.70191e+09,9.64352e+07,7.46688e+08,3.38565e-07,1.21668e-06,4.4774e-07,2.76637e+07,4.71182e+09,3.66199e-20,3.90826e-21,4.95488e-20,2.40258e-21,1.34761e-20,1.43822e-21,8.84227e-22,8.85913e-19,6.63001e-22,3.36655e-19,3.03e+09,5.16e+09,1e-12,1.6e+06,104000,0,533497,202733
1.8144e+06,1.47818e-05,2.68758e+08,5.76202e+09,9.13511e-07,4.13567e+11,3.47216e+12,3.55206e-06,3.05535e+09,8.56586e-07,77011,29397.1,3.53426e-07,1.12914e+07,3.15316,0.0143276,59996.8,545.584,22012.8,93020.9,8348.59,2.38233,0.753436,3.15224e-07,7.70064e+07,2.24307e+08,4.94959e-07,2.51848e+07,1.26741e+07,3.93923e+09,6.70179e+09,9.9745e+07,7.72409e+08,3.56595e-07,1.21017e-06,4.45343e-07,2.86805e+07,4.88569e+09,3.95831e-20,4.24284e-21,4.75893e-20,2.50504e-21,1.45666e-20,1.56135e-21,9.21935e-22,9.48643e-19,7.10111e-22,3.6065e-19,3.03e+09,5.16e+09,1e-12,1.6e+06,104000,0,571273,217183
1.9008e+06,1.35775e-05,2.78145e+08,5.90324e+09,9.49601e-07,4.28182e+11,3.55611e+12,3.26654e-06,2.7854e+09,9.31225e-07,70572.6,26996.5,3.83204e-07,1.1209e+07,3.42875,0.0149441,59996.6,523.341,22023.8,93020.8,8348.56,2.48482,0.785849,3.42691e-07,7.65467e+07,2.22408e+08,4.55175e-07,2.51849e+07,1.25348e+07,3.93921e+09,6.70168e+09,1.02885e+08,7.96811e+08,3.75335e-07,1.20087e-06,4.4192e-07,2.96623e+07,5.05359e+09,4.30176e-20,4.63251e-21,4.54905e-20,2.61438e-21,1.58305e-20,1.70475e-21,9.62178e-22,1.01387e-18,7.59101e-22,3.85626e-19,3.03e+09,5.16e+09,1e-12,1.6e+06,104000,0,610552,232224
1.9872e+06,1.26931e-05,2.87726e+08,6.04921e+09,9.60034e-07,4.43219e+11,3.64315e+12,3.04189e-06,2.51574e+09,1.01907e-06,64135.3,24593.8,4.18238e-07,1.1123e+07,3.68195,0.0154903,59996.3,505.095,22032.9,93020.8,8348.53,2.57564,0.814568,3.75017e-07,7.59665e+07,2.20554e+08,4.23866e-07,2.51851e+07,1.23888e+07,3.93919e+09,6.70158e+09,1.05861e+08,8.19944e+08,3.94655e-07,1.18855e-06,4.37387e-07,3.06093e+07,5.21555e+09,4.70561e-20,5.09293e-21,4.32343e-20,2.73156e-21,1.73166e-20,1.87418e-21,1.0053e-21,1.08178e-18,8.10113e-22,4.11654e-19,3.03e+09,5.16e+09,1e-12,1.6e+06,104000,0,651448,247898
2.0736e+06,1.20095e-05,2.97484e+08,6.19964e+09,9.54901e-07,4.58644e+11,3.73311e+12,2.8702e-06,2.24699e+09,1.12427e-06,57712.9,22194.4,4.60187e-07,1.10336e+07,3.90219,0.0159502,59996.1,490.69,22040.1,93020.7,8348.51,2.6521,0.83875,4.13731e-07,7.52696e+07,2.18746e+08,3.99938e-07,2.51852e+07,1.22361e+07,3.93916e+09,6.70148e+09,1.08681e+08,8.41859e+08,4.14434e-07,1.17297e-06,4.31655e-07,3.15219e+07,5.37164e+09,5.18872e-20,5.64649e-21,4.0798e-20,2.85766e-21,1.90945e-20,2.07789e-21,1.05171e-21,1.15259e-18,8.63308e-22,4.38818e-19,3.03e+09,5.16e+09,1e-12,1.6e+06,104000,0,694090,264256
2.16e+06,1.60988e-05,3.07404e+08,6.35428e+09,1.02802e-06,4.74424e+11,3.82584e+12,3.86516e-06,1.97975e+09,1.253e-06,51319.7,19803.5,5.11519e-07,1.09412e+07,2.89775,0.0137316,59997.1,568.963,22001.2,93021,8348.63,2.28323,0.722098,4.61104e-07,7.44649e+07,2.16986e+08,5.38585e-07,2.51854e+07,1.20769e+07,3.93914e+09,6.70139e+09,1.11351e+08,8.6261e+08,4.34559e-07,1.15384e-06,4.24613e-07,3.24008e+07,5.52195e+09,5.77911e-20,6.32641e-21,3.81537e-20,2.99408e-21,2.12671e-20,2.3281e-21,1.10192e-21,1.22655e-18,9.18872e-22,4.67212e-19,3.03e+09,5.16e+09,1e-12,1.6e+06,104000,0,738631,281355
2.2464e+06,1.4853e-05,3.17468e+08,6.51287e+09,1.06051e-06,4.90529e+11,3.92116e+12,3.56979e-06,1.71474e+09,1.41437e-06,44971.1,17426.8,5.75871e-07,1.0846e+07,3.1375,0.0142917,59996.9,546.939,22012.1,93021,8348.6,2.37635,0.751546,5.20488e-07,7.35476e+07,2.15286e+08,4.97429e-07,2.51855e+07,1.19115e+07,3.93912e+09,6.7013e+09,1.13878e+08,8.82251e+08,4.54929e-07,1.13059e-06,4.16057e-07,3.32464e+07,5.6666e+09,6.51808e-20,7.18188e-21,3.52722e-20,3.14207e-21,2.39865e-20,2.64291e-21,1.15639e-21,1.30396e-18,9.77019e-22,4.96945e-19,3.03e+09,5.16e+09,1e-12,1.6e+06,104000,0,785242,299260
2.3328e+06,1.39285e-05,3.27662e+08,6.67515e+09,1.06745e-06,5.0693e+11,4.01891e+12,3.3356e-06,1.45279e+09,1.62292e-06,38685.1,15070.8,6.59053e-07,1.07485e+07,3.35777,0.0147888,59996.6,528.77,22021.2,93020.9,8348.57,2.45901,0.777685,5.97234e-07,7.25135e+07,2.13659e+08,4.64791e-07,2.51856e+07,1.17399e+07,3.93911e+09,6.70122e+09,1.1627e+08,9.00838e+08,4.7545e-07,1.1023e-06,4.05645e-07,3.40598e+07,5.80572e+09,7.47126e-20,8.29105e-21,3.21221e-20,3.30317e-21,2.74942e-20,3.05108e-21,1.21568e-21,1.38512e-18,1.03799e-21,5.28139e-19,3.03e+09,5.16e+09,1e-12,1.6e+06,104000,0,834119,318045
2.4192e+06,1.32061e-05,3.37973e+08,6.84088e+09,1.05894e-06,5.236e+11,4.11894e+12,3.15467e-06,1.19496e+09,1.90314e-06,32483.4,12743.1,7.7085e-07,1.06491e+07,3.55033,0.0152101,59996.4,514.291,22028.3,93020.8,8348.55,2.52906,0.799837,7.00357e-07,7.13546e+07,2.12122e+08,4.39576e-07,2.51858e+07,1.15625e+07,3.93909e+09,6.70115e+09,1.18532e+08,9.18425e+08,4.96039e-07,1.06752e-06,3.92846e-07,3.48417e+07,5.93946e+09,8.74887e-20,9.78537e-21,2.86676e-20,3.47902e-21,3.21958e-20,3.60099e-21,1.2804e-21,1.47041e-18,1.10206e-21,5.60933e-19,3.03e+09,5.16e+09,1e-12,1.6e+06,104000,0,885483,337794
2.5056e+06,1.72577e-05,3.48388e+08,7.00983e+09,1.12878e-06,5.40512e+11,4.2211e+12,4.14068e-06,9.42672e+08,2.29964e-06,26394.4,10453.8,9.29082e-07,1.05482e+07,2.70494,0.0132641,59997.3,588.754,21991.3,93021.1,8348.65,2.20549,0.697514,8.46267e-07,7.00569e+07,2.10701e+08,5.76976e-07,2.51859e+07,1.13795e+07,3.93907e+09,6.70108e+09,1.20673e+08,9.35064e+08,5.16619e-07,1.02382e-06,3.76767e-07,3.5593e+07,6.06798e+09,1.05506e-19,1.1903e-20,2.48716e-20,3.67132e-21,3.88261e-20,4.38029e-21,1.35117e-21,1.56025e-18,1.16953e-21,5.95483e-19,3.03e+09,5.16e+09,1e-12,1.6e+06,104000,0,939582,358600
2.592e+06,1.59755e-05,3.58894e+08,7.18178e+09,1.1581e-06,5.57642e+11,4.32525e+12,3.83664e-06,6.98172e+08,2.90124e-06,20459,8216.69,1.16924e-06,1.04463e+07,2.91928,0.0137828,59997.1,566.878,22002.2,93021,8348.62,2.29174,0.724787,1.06766e-06,6.85748e+07,2.09452e+08,5.34612e-07,2.51861e+07,1.11911e+07,3.93906e+09,6.70101e+09,1.22699e+08,9.50808e+08,5.37123e-07,9.66703e-07,3.55747e-07,3.63147e+07,6.19144e+09,1.32718e-19,1.5116e-20,2.07049e-20,3.88102e-21,4.88402e-20,5.56265e-21,1.42835e-21,1.65507e-18,1.24074e-21,6.31958e-19,3.03e+09,5.16e+09,1e-12,1.6e+06,104000,0,996685,380565
2.6784e+06,1.50157e-05,3.69481e+08,7.35651e+09,1.16198e-06,5.74967e+11,4.43125e+12,3.59406e-06,4.65455e+08,3.91185e-06,14745.7,6054.46,1.57282e-06,1.03439e+07,3.11631,0.014244,59996.9,548.745,22011.2,93021,8348.6,2.36843,0.749041,1.43956e-06,6.68141e+07,2.08478e+08,5.00805e-07,2.51862e+07,1.09977e+07,3.93905e+09,6.70095e+09,1.24616e+08,9.65706e+08,5.57489e-07,8.87144e-07,3.26469e-07,3.70078e+07,6.30999e+09,1.7812e-19,2.04968e-20,1.61616e-20,4.10768e-21,6.55482e-20,7.5428e-21,1.51177e-21,1.75534e-18,1.31604e-21,6.70532e-19,3.03e+09,5.16e+09,1e-12,1.6e+06,104000,0,1.05707e+06,403794
2.7648e+06,1.42591e-05,3.80137e+08,7.53381e+09,1.1505e-06,5.92466e+11,4.53896e+12,3.40501e-06,2.53085e+08,5.8969e-06,9388.78,4009.67,2.36582e-06,1.02416e+07,3.28933,0.0146371,59996.7,534.184,22018.5,93020.9,8348.58,2.43379,0.769709,2.17006e-06,6.45425e+07,2.08023e+08,4.74458e-07,2.51863e+07,1.07998e+07,3.93903e+09,6.70089e+09,1.2643e+08,9.79807e+08,5.77666e-07,7.6534e-07,2.81645e-07,3.76732e+07,6.42382e+09,2.66363e-19,3.09822e-20,1.13101e-20,4.3455e-21,9.80217e-20,1.14014e-20,1.5993e-21,1.86144e-18,1.39571e-21,7.11349e-19,3.03e+09,5.16e+09,1e-12,1.6e+06,104000,0,1.12096e+06,428374
