t,Cent.Nivo,Cent.Treg,Cent.Teff_1_0,Peri.Nivo,Peri.Treg,Peri.Teff_1_0,Tum.Nivo,Tum.C1,Tum.Cp,Tum.APC,Tum.mAPC,Tum.Ckine_Mat,Tum.Treg,Tum.Teff_PD1,Tum.Teff_PD1_syn,Tum.Teff_PD1_Nivo,Tum.Teff_PD1_Nivo_syn,Tum.Teff_PD1_Nivo_PD1_syn,Tum.C1_PDL1_syn,Tum.C1_PDL2_syn,Tum.C1_PDL1_Teff_PD1,Tum.C1_PDL2_Teff_PD1,Tum.D1_0,Tum.Teff_1_0,Tum.Teff_exhausted,LN.Nivo,LN.APC,LN.mAPC,LN.nT_CD8,LN.nT_CD4,LN.aTreg_CD4,LN.Treg,LN.IL2,LN.Cp,LN.D1_0,LN.aT_1_0,LN.Teff_1_0,mAPC_Endo.Cp,mAPC_Endo.cpt,mAPC_Endo.M1,mAPC_Endo.cpt_M1,mAPC_Endo.D1_0,mAPC_Endo.p1_0,mAPC_Endo.p1_0_M1,mAPC_Surf.cpt_M1,mAPC_Surf.M1,mAPC_Surf.p1_0_M1,Cent.nT_CD8,Cent.nT_CD4,Tum.DAMP,Tum.C1_PDL1,Tum.C1_PDL2,LN.TCR_p1_0_M,mAPC_Surf.cpt_M,mAPC_Surf.p1_0_M
1.2096e+06,8.83177e-06,2.10284e+08,4.9312e+09,7.08444e-07,3.26326e+11,2.98662e+12,2.10969e-06,4.90082e+09,5.34245e-07,120879,45686.9,2.24419e-07,1.17553e+07,5.30874,0.0186189,59994.7,421.015,22074.6,93020.2,8348.37,3.09584,0.979073,1.96602e-07,7.67002e+07,2.38481e+08,2.93967e-07,2.51837e+07,1.34508e+07,3.93949e+09,6.70293e+09,7.28222e+07,5.63229e+08,2.53803e-07,1.20168e-06,4.42218e-07,2.08701e+07,3.55076e+09,2.47177e-20,2.58299e-21,5.91757e-20,1.89656e-21,9.09611e-21,9.5053e-22,6.97995e-22,5.5477e-19,4.14482e-22,2.10538e-19,3.03e+09,5.16e+09,1e-12,1.6e+06,104000,0,334083,126786
1.296e+06,8.43625e-06,2.17733e+08,5.03134e+09,6.9654e-07,3.36934e+11,3.04403e+12,2.01186e-06,4.64397e+09,5.6733e-07,114789,43433.5,2.37727e-07,1.1701e+07,5.56686,0.0190689,59994.4,411.171,22079.5,93020.2,8348.35,3.17066,1.00273,2.08777e-07,7.71492e+07,2.36354e+08,2.80334e-07,2.51838e+07,1.3361e+07,3.93944e+09,6.70271e+09,7.7229e+07,5.9746e+08,2.64376e-07,1.21052e-06,4.4547e-07,2.20829e+07,3.75793e+09,2.62461e-20,2.75121e-21,5.77519e-20,1.97147e-21,9.65857e-21,1.01243e-21,7.25562e-22,6.05452e-19,4.52492e-22,2.29766e-19,3.03e+09,5.16e+09,1e-12,1.6e+06,104000,0,364603,138365
1.3824e+06,8.0977e-06,2.25528e+08,5.13821e+09,6.81087e-07,3.48237e+11,3.10576e+12,1.92901e-06,4.38365e+09,6.03511e-07,108611,41144.6,2.52252e-07,1.16426e+07,5.80594,0.0194763,59994.2,402.646,22083.7,93020.1,8348.32,3.2384,1.02415,2.22092e-07,7.7455e+07,2.3426e+08,2.68788e-07,2.5184e+07,1.32639e+07,3.9394e+09,6.70252e+09,8.14513e+07,6.3026e+08,2.76608e-07,1.21682e-06,4.47789e-07,2.3267e+07,3.96024e+09,2.79169e-20,2.93583e-21,5.62666e-20,2.04964e-21,1.02734e-20,1.08037e-21,7.54332e-22,6.57891e-19,4.91832e-22,2.49693e-19,3.03e+09,5.16e+09,1e-12,1.6e+06,104000,0,396182,150365
1.4688e+06,1.69932e-05,2.33645e+08,5.25154e+09,8.37072e-07,3.60192e+11,3.17163e+12,4.09875e-06,4.12032e+09,6.4354e-07,102358,38825,2.68296e-07,1.15801e+07,2.73261,0.0133311,59997.3,585.836,21992.8,93021.1,8348.65,2.21663,0.701036,2.36823e-07,7.76383e+07,2.32182e+08,5.71143e-07,2.51841e+07,1.31596e+07,3.93936e+09,6.70235e+09,8.54865e+07,6.61612e+08,2.90329e-07,1.22073e-06,4.49228e-07,2.44199e+07,4.15728e+09,2.9764e-20,3.14076e-21,5.47064e-20,2.13187e-21,1.09532e-20,1.15579e-21,7.84596e-22,7.12177e-19,5.32568e-22,2.70353e-19,3.03e+09,5.16e+09,1e-12,1.6e+06,104000,0,428873,162806
1.5552e+06,1.5184e-05,2.4206e+08,5.37103e+09,9.22408e-07,3.7276e+11,3.24148e+12,3.67631e-06,3.85452e+09,6.88022e-07,96040.3,36479.1,2.86101e-07,1.15134e+07,3.04659,0.0140801,59997,555.059,22008.1,93021,8348.61,2.34117,0.74042,2.53192e-07,7.76871e+07,2.30136e+08,5.12285e-07,2.51843e+07,1.30481e+07,3.93932e+09,6.70219e+09,8.93352e+07,6.91515e+08,3.05369e-07,1.2222e-06,4.4977e-07,2.554e+07,4.34874e+09,3.18162e-20,3.36943e-21,5.30615e-20,2.21828e-21,1.17083e-20,1.23993e-21,8.16399e-22,7.68414e-19,5.74778e-22,2.91785e-19,3.03e+09,5.16e+09,1e-12,1.6e+06,104000,0,462739,175713
1.6416e+06,1.39186e-05,2.5075e+08,5.49641e+09,9.62814e-07,3.85899e+11,3.31513e+12,3.35077e-06,3.58681e+09,7.37873e-07,89672.2,34111.7,3.06032e-07,1.14427e+07,3.34257,0.0147538,59996.7,530.012,22020.5,93020.9,8348.57,2.45318,0.775843,2.71537e-07,7.76008e+07,2.28126e+08,4.66913e-07,2.51845e+07,1.29295e+07,3.93929e+09,6.70204e+09,9.29994e+07,7.19988e+08,3.21564e-07,1.22105e-06,4.49346e-07,2.66262e+07,4.53443e+09,3.41148e-20,3.62667e-21,5.13241e-20,2.30941e-21,1.25542e-20,1.3346e-21,8.49939e-22,8.26711e-19,6.18544e-22,3.14031e-19,3.03e+09,5.16e+09,1e-12,1.6e+06,104000,0,497845,189110
1.728e+06,1.29909e-05,2.59694e+08,5.62738e+09,9.75701e-07,3.99571e+11,3.3924e+12,3.11444e-06,3.31775e+09,7.94313e-07,83266.2,31727.7,3.28576e-07,1.13679e+07,3.5962,0.0153077,59996.4,511.051,22030,93020.8,8348.54,2.54528,0.804968,2.92307e-07,7.73831e+07,2.26153e+08,4.33975e-07,2.51846e+07,1.28038e+07,3.93926e+09,6.70191e+09,9.64832e+07,7.4706e+08,3.38757e-07,1.21721e-06,4.47934e-07,2.76777e+07,4.71421e+09,3.67156e-20,3.91905e-21,4.9481e-20,2.40592e-21,1.35113e-20,1.44219e-21,8.85455e-22,8.87196e-19,6.6396e-22,3.37141e-19,3.03e+09,5.16e+09,1e-12,1.6e+06,104000,0,534269,203026
1.8144e+06,1.22777e-05,2.6887e+08,5.76365e+09,9.7186e-07,4.13736e+11,3.47312e+12,2.93504e-06,3.04789e+09,8.58947e-07,76835.5,29332.2,3.54374e-07,1.12892e+07,3.81599,0.0157719,59996.2,496.173,22037.3,93020.7,8348.52,2.62247,0.82938,3.16092e-07,7.70382e+07,2.2422e+08,4.08974e-07,2.51848e+07,1.26712e+07,3.93923e+09,6.70179e+09,9.97914e+07,7.72769e+08,3.56799e-07,1.21061e-06,4.45506e-07,2.86942e+07,4.88804e+09,3.9692e-20,4.25519e-21,4.75171e-20,2.50851e-21,1.46066e-20,1.56589e-21,9.23215e-22,9.50013e-19,7.11135e-22,3.61169e-19,3.03e+09,5.16e+09,1e-12,1.6e+06,104000,0,572098,217496
1.9008e+06,1.17021e-05,2.7826e+08,5.90494e+09,9.5799e-07,4.28358e+11,3.55711e+12,2.79209e-06,2.77779e+09,9.33932e-07,70393.3,26929.9,3.84289e-07,1.12067e+07,4.01135,0.0161734,59996,483.989,22043.4,93020.6,8348.5,2.68923,0.850489,3.43687e-07,7.65699e+07,2.22326e+08,3.89052e-07,2.51849e+07,1.25317e+07,3.93921e+09,6.70168e+09,1.0293e+08,7.97159e+08,3.7555e-07,1.20115e-06,4.42024e-07,2.96757e+07,5.05588e+09,4.31423e-20,4.64671e-21,4.54149e-20,2.61804e-21,1.58764e-20,1.70997e-21,9.63524e-22,1.01533e-18,7.60194e-22,3.8618e-19,3.03e+09,5.16e+09,1e-12,1.6e+06,104000,0,611431,232557
1.9872e+06,1.12163e-05,2.87844e+08,6.05098e+09,9.38243e-07,4.43401e+11,3.6442e+12,2.67278e-06,2.50802e+09,1.02224e-06,63952.9,24526.1,4.19506e-07,1.11206e+07,4.1904,0.0165327,59995.8,473.581,22048.6,93020.6,8348.48,2.74897,0.869382,3.76184e-07,7.59822e+07,2.20477e+08,3.72426e-07,2.51851e+07,1.23854e+07,3.93919e+09,6.70157e+09,1.05905e+08,8.2028e+08,3.94879e-07,1.18867e-06,4.37431e-07,3.06225e+07,5.21779e+09,4.72018e-20,5.10961e-21,4.31545e-20,2.73544e-21,1.73703e-20,1.88032e-21,1.00673e-21,1.08333e-18,8.11278e-22,4.12245e-19,3.03e+09,5.16e+09,1e-12,1.6e+06,104000,0,652384,248254
2.0736e+06,1.07903e-05,2.97606e+08,6.20148e+09,9.15192e-07,4.58832e+11,3.7342e+12,2.56914e-06,2.23919e+09,1.12806e-06,57528.2,22125.7,4.61703e-07,1.10311e+07,4.35944,0.0168649,59995.6,464.35,22053.1,93020.5,8348.46,2.8042,0.886848,4.15126e-07,7.52783e+07,2.18675e+08,3.57983e-07,2.51852e+07,1.22325e+07,3.93916e+09,6.70148e+09,1.08723e+08,8.42183e+08,4.14665e-07,1.17293e-06,4.31638e-07,3.15348e+07,5.37383e+09,5.20613e-20,5.66651e-21,4.0713e-20,2.86182e-21,1.91586e-20,2.08526e-21,1.05324e-21,1.15425e-18,8.64549e-22,4.39448e-19,3.03e+09,5.16e+09,1e-12,1.6e+06,104000,0,695088,264636
2.16e+06,1.96011e-05,3.07528e+08,6.35618e+09,1.06382e-06,4.74618e+11,3.82697e+12,4.71873e-06,1.97189e+09,1.25775e-06,51133.3,19734.1,5.13419e-07,1.09386e+07,2.37359,0.0124189,59997.6,628.262,21971.7,93021.3,8348.69,2.06496,0.653072,4.62854e-07,7.44725e+07,2.16913e+08,6.57531e-07,2.51854e+07,1.20732e+07,3.93914e+09,6.70139e+09,1.11391e+08,8.62922e+08,4.34797e-07,1.15367e-06,4.2455e-07,3.24133e+07,5.52409e+09,5.80088e-20,6.35156e-21,3.8061e-20,2.99867e-21,2.13472e-20,2.33736e-21,1.10361e-21,1.22832e-18,9.20195e-22,4.67884e-19,3.03e+09,5.16e+09,1e-12,1.6e+06,104000,0,739696,281760
2.2464e+06,1.77098e-05,3.17595e+08,6.51483e+09,1.14202e-06,4.90729e+11,3.92233e+12,4.2768e-06,1.70682e+09,1.4205e-06,44783.3,17356.8,5.78322e-07,1.08434e+07,2.61885,0.0130484,59997.4,598.357,21986.6,93021.2,8348.66,2.16964,0.686174,5.22745e-07,7.35551e+07,2.15211e+08,5.95956e-07,2.51855e+07,1.19075e+07,3.93912e+09,6.7013e+09,1.13917e+08,8.82552e+08,4.55173e-07,1.13031e-06,4.15955e-07,3.32587e+07,5.66869e+09,6.54612e-20,7.21443e-21,3.51697e-20,3.14713e-21,2.40897e-20,2.65489e-21,1.15825e-21,1.30585e-18,9.78434e-22,4.97664e-19,3.03e+09,5.16e+09,1e-12,1.6e+06,104000,0,786381,299693
2.3328e+06,1.63649e-05,3.27792e+08,6.67716e+09,1.17552e-06,5.07135e+11,4.02012e+12,3.93237e-06,1.44483e+09,1.63108e-06,38496.1,15000.2,6.62314e-07,1.07458e+07,2.84822,0.0136128,59997.2,573.867,21998.7,93021.1,8348.63,2.26347,0.715849,6.00238e-07,7.25203e+07,2.13584e+08,5.47952e-07,2.51856e+07,1.17358e+07,3.93911e+09,6.70122e+09,1.16307e+08,9.01128e+08,4.75698e-07,1.10187e-06,4.05487e-07,3.40717e+07,5.80776e+09,7.5085e-20,8.33452e-21,3.20086e-20,3.30875e-21,2.76313e-20,3.06708e-21,1.21773e-21,1.38715e-18,1.03951e-21,5.2891e-19,3.03e+09,5.16e+09,1e-12,1.6e+06,104000,0,835340,318510
2.4192e+06,1.53604e-05,3.38105e+08,6.84295e+09,1.18172e-06,5.23809e+11,4.12018e+12,3.67774e-06,1.18699e+09,1.91447e-06,32293.9,12672.3,7.75378e-07,1.06463e+07,3.04541,0.01408,59997,555.06,22008.1,93021,8348.61,2.34115,0.740415,7.04527e-07,7.13598e+07,2.12048e+08,5.12465e-07,2.51858e+07,1.15582e+07,3.93909e+09,6.70115e+09,1.18568e+08,9.18704e+08,4.96291e-07,1.06686e-06,3.92605e-07,3.48533e+07,5.94145e+09,8.80043e-20,9.84586e-21,2.8542e-20,3.48518e-21,3.23856e-20,3.62325e-21,1.28267e-21,1.47259e-18,1.10369e-21,5.61762e-19,3.03e+09,5.16e+09,1e-12,1.6e+06,104000,0,886795,338293
2.5056e+06,1.45726e-05,3.48522e+08,7.01196e+09,1.1714e-06,5.40726e+11,4.22238e+12,3.48063e-06,9.34763e+08,2.31609e-06,26205.3,10382.9,9.35654e-07,1.05453e+07,3.21786,0.0144762,59996.8,540.05,22015.5,93020.9,8348.59,2.40703,0.761249,8.52322e-07,7.00541e+07,2.10634e+08,4.84995e-07,2.51859e+07,1.13749e+07,3.93907e+09,6.70107e+09,1.20708e+08,9.35334e+08,5.16873e-07,1.02278e-06,3.76384e-07,3.56043e+07,6.06992e+09,1.06252e-19,1.1991e-20,2.47341e-20,3.678e-21,3.91008e-20,4.41267e-21,1.35363e-21,1.56259e-18,1.17128e-21,5.96375e-19,3.03e+09,5.16e+09,1e-12,1.6e+06,104000,0,940993,359137
2.592e+06,1.39249e-05,3.5903e+08,7.18396e+09,1.15125e-06,5.5786e+11,4.32656e+12,3.32052e-06,6.90439e+08,2.92717e-06,20272.5,8146.57,1.1796e-06,1.04434e+07,3.37302,0.0148236,59996.6,527.542,22021.8,93020.9,8348.57,2.4648,0.779516,1.0772e-06,6.85609e+07,2.09395e+08,4.62683e-07,2.51861e+07,1.11863e+07,3.93906e+09,6.70101e+09,1.22732e+08,9.51068e+08,5.37379e-07,9.65018e-07,3.55126e-07,3.63257e+07,6.19332e+09,1.33888e-19,1.52544e-20,2.05554e-20,3.88827e-21,4.92706e-20,5.61358e-21,1.43102e-21,1.6576e-18,1.24263e-21,6.32919e-19,3.03e+09,5.16e+09,1e-12,1.6e+06,104000,0,998205,381144
2.6784e+06,1.33691e-05,3.69619e+08,7.35873e+09,1.12543e-06,5.75189e+11,4.43259e+12,3.18459e-06,4.58101e+08,3.95808e-06,14565.2,5986.19,1.59128e-06,1.03411e+07,3.51698,0.0151388,59996.5,516.685,22027.2,93020.8,8348.55,2.5172,0.796089,1.45657e-06,6.67851e+07,2.08436e+08,4.43741e-07,2.51862e+07,1.09928e+07,3.93905e+09,6.70094e+09,1.24648e+08,9.65957e+08,5.57746e-07,8.84371e-07,3.25449e-07,3.70185e+07,6.31183e+09,1.80188e-19,2.07423e-20,1.60004e-20,4.11543e-21,6.63093e-20,7.63315e-21,1.51462e-21,1.75806e-18,1.31807e-21,6.71566e-19,3.03e+09,5.16e+09,1e-12,1.6e+06,104000,0,1.0587e+06,404417
2.7648e+06,1.28754e-05,3.80277e+08,7.53608e+09,1.09649e-06,5.92692e+11,4.54034e+12,3.06485e-06,2.46572e+08,5.99649e-06,9221.34,3945.45,2.40561e-06,1.02388e+07,3.65438,0.0154336,59996.3,506.928,22032,93020.8,8348.54,2.56621,0.811588,2.20671e-06,6.4486e+07,2.08009e+08,4.27055e-07,2.51863e+07,1.07947e+07,3.93903e+09,6.70088e+09,1.26461e+08,9.80048e+08,5.77923e-07,7.60455e-07,2.79848e-07,3.76836e+07,6.42561e+09,2.70764e-19,3.15055e-20,1.11423e-20,4.35336e-21,9.96412e-20,1.1594e-20,1.60219e-21,1.86436e-18,1.3979e-21,7.1246e-19,3.03e+09,5.16e+09,1e-12,1.6e+06,104000,0,1.12272e+06,429044
