t,Cent.Nivo,Cent.Treg,Cent.Teff_1_0,Peri.Nivo,Peri.Treg,Peri.Teff_1_0,Tum.Nivo,Tum.C1,Tum.Cp,Tum.APC,Tum.mAPC,Tum.Ckine_Mat,Tum.Treg,Tum.Teff_PD1,Tum.Teff_PD1_syn,Tum.Teff_PD1_Nivo,Tum.Teff_PD1_Nivo_syn,Tum.Teff_PD1_Nivo_PD1_syn,Tum.C1_PDL1_syn,Tum.C1_PDL2_syn,Tum.C1_PDL1_Teff_PD1,Tum.C1_PDL2_Teff_PD1,Tum.D1_0,Tum.Teff_1_0,Tum.Teff_exhausted,LN.Nivo,LN.APC,LN.mAPC,LN.nT_CD8,LN.nT_CD4,LN.aTreg_CD4,LN.Treg,LN.IL2,LN.Cp,LN.D1_0,LN.aT_1_0,LN.Teff_1_0,mAPC_Endo.Cp,mAPC_Endo.cpt,mAPC_Endo.M1,mAPC_Endo.cpt_M1,mAPC_Endo.D1_0,mAPC_Endo.p1_0,mAPC_Endo.p1_0_M1,mAPC_Surf.cpt_M1,mAPC_Surf.M1,mAPC_Surf.p1_0_M1,Cent.nT_CD8,Cent.nT_CD4,Tum.DAMP,Tum.C1_PDL1,Tum.C1_PDL2,LN.TCR_p1_0_M,mAPC_Surf.cpt_M,mAPC_Surf.p1_0_M
864000,1.70394e-07,1.82977e+08,4.58606e+09,1.02576e-08,2.89868e+11,2.7939e+12,4.12722e-08,6.05202e+09,3.92095e-07,147877,55589.1,1.68651e-07,1.19571e+07,270.162,0.133562,59729.8,59.1378,22242.9,93001.1,8342.33,22.2034,7.01827,1.44291e-07,7.0523e+07,2.509e+08,5.75118e-09,2.5183e+07,1.37661e+07,3.93978e+09,6.70425e+09,5.19568e+07,4.01256e+08,2.31881e-07,1.08462e-06,3.99141e-07,1.54234e+07,2.6213e+09,1.81504e-20,1.86804e-21,6.62548e-20,1.53583e-21,6.67936e-21,6.87431e-22,5.65235e-22,3.46876e-19,2.58813e-22,1.3208e-19,3.03e+09,5.16e+09,1e-12,1.6e+06,104000,0,208889,79538.5
950400,1.56008e-07,1.88608e+08,4.65422e+09,1.07303e-08,2.97027e+11,2.83117e+12,3.75681e-08,5.83165e+09,4.12056e-07,142724,53699.2,1.74974e-07,1.19224e+07,296.669,0.140012,59703.3,56.4151,22243.6,93000.1,8341.99,23.2753,7.35689,1.51637e-07,7.14028e+07,2.48918e+08,5.23492e-09,2.51832e+07,1.37099e+07,3.9397e+09,6.7039e+09,5.69563e+07,4.40056e+08,2.33656e-07,1.1005e-06,4.04984e-07,1.6692e+07,2.83767e+09,1.90752e-20,1.96776e-21,6.51813e-20,1.59164e-21,7.01968e-21,7.24126e-22,5.85774e-22,3.88732e-19,2.90168e-22,1.47848e-19,3.03e+09,5.16e+09,1e-12,1.6e+06,104000,0,234095,89033.8
1.0368e+06,1.45489e-07,1.94692e+08,4.73001e+09,1.08875e-08,3.0503e+11,2.87322e+12,3.48862e-08,5.60672e+09,4.32948e-07,137407,51743.2,1.83194e-07,1.18843e+07,319.354,0.14531,59680.6,54.3593,22244,92999.2,8341.71,24.1558,7.63503,1.59325e-07,7.21248e+07,2.46981e+08,4.86114e-09,2.51833e+07,1.36472e+07,3.93963e+09,6.70359e+09,6.18376e+07,4.7795e+08,2.37686e-07,1.11312e-06,4.09629e-07,1.79547e+07,3.05312e+09,2.00423e-20,2.0723e-21,6.41094e-20,1.64865e-21,7.37557e-21,7.62594e-22,6.06756e-22,4.31845e-19,3.22478e-22,1.64121e-19,3.03e+09,5.16e+09,1e-12,1.6e+06,104000,0,260057,98833.4
1.1232e+06,2.2938e-07,2.01203e+08,4.81326e+09,1.25865e-08,3.13845e+11,2.91997e+12,5.52816e-08,5.37608e+09,4.5784e-07,131957,49737.1,1.93236e-07,1.18427e+07,201.93,0.115419,59798.1,68.426,22240.3,93004.1,8343.28,19.1878,6.06557,1.68485e-07,7.27643e+07,2.45015e+08,7.70324e-09,2.51835e+07,1.3578e+07,3.93957e+09,6.70332e+09,6.65754e+07,5.14737e+08,2.43857e-07,1.12723e-06,4.14821e-07,1.9204e+07,3.26637e+09,2.11889e-20,2.19641e-21,6.29187e-20,1.7148e-21,7.7975e-21,8.08267e-22,6.31102e-22,4.76348e-19,3.55832e-22,1.80949e-19,3.03e+09,5.16e+09,1e-12,1.6e+06,104000,0,286857,108968
1.2096e+06,2.07531e-07,2.08115e+08,4.90374e+09,1.34736e-08,3.23435e+11,2.9713e+12,5.01032e-08,5.14124e+09,4.82573e-07,126387,47682,2.03223e-07,1.17976e+07,222.722,0.121231,59777.3,65.1481,22241.3,93003.2,8342.98,20.1539,6.37081,1.77587e-07,7.32688e+07,2.43075e+08,6.98168e-09,2.51837e+07,1.3502e+07,3.93952e+09,6.70307e+09,7.11527e+07,5.50284e+08,2.52026e-07,1.13892e-06,4.19124e-07,2.04341e+07,3.47643e+09,2.23362e-20,2.3215e-21,6.16972e-20,1.7774e-21,8.21974e-21,8.543e-22,6.54141e-22,5.22325e-19,3.9031e-22,1.98365e-19,3.03e+09,5.16e+09,1e-12,1.6e+06,104000,0,314544,119456
1.296e+06,1.91951e-07,2.15401e+08,5.00121e+09,1.38475e-08,3.33763e+11,3.02708e+12,4.61144e-08,4.90313e+09,5.08456e-07,120730,45589.8,2.13637e-07,1.17488e+07,241.91,0.126381,59758.1,62.4955,22242,93002.3,8342.71,21.0099,6.64123,1.87112e-07,7.36228e+07,2.41179e+08,6.42576e-09,2.51838e+07,1.34193e+07,3.93947e+09,6.70285e+09,7.55578e+07,5.845e+08,2.62038e-07,1.14619e-06,4.21798e-07,2.16406e+07,3.68249e+09,2.35337e-20,2.45233e-21,6.04949e-20,1.84099e-21,8.6604e-21,9.02446e-22,6.77543e-22,5.69709e-19,4.25857e-22,2.16346e-19,3.03e+09,5.16e+09,1e-12,1.6e+06,104000,0,343078,130283
1.3824e+06,1.80286e-07,2.23037e+08,5.10542e+09,1.3908e-08,3.44788e+11,3.08716e+12,4.31595e-08,4.66228e+09,5.36166e-07,115002,43468.4,2.24757e-07,1.16964e+07,258.401,0.130648,59741.6,60.456,22242.6,93001.6,8342.48,21.719,6.86526,1.97309e-07,7.38321e+07,2.39322e+08,6.01394e-09,2.5184e+07,1.33299e+07,3.93943e+09,6.70265e+09,7.97836e+07,6.17327e+08,2.7373e-07,1.15055e-06,4.23404e-07,2.28198e+07,3.88397e+09,2.48147e-20,2.59273e-21,5.9265e-20,1.90681e-21,9.13183e-21,9.54111e-22,7.01768e-22,6.18539e-19,4.62502e-22,2.34906e-19,3.03e+09,5.16e+09,1e-12,1.6e+06,104000,0,372484,141461
1.4688e+06,2.63073e-07,2.30998e+08,5.21609e+09,1.55129e-08,3.5647e+11,3.15139e+12,6.32921e-08,4.41797e+09,5.68584e-07,109203,41320.4,2.37765e-07,1.16401e+07,176.448,0.10787,59823.6,73.2094,22238.7,93005.4,8343.68,17.9331,5.66913,2.09239e-07,7.39572e+07,2.37448e+08,8.81941e-09,2.51841e+07,1.32339e+07,3.93939e+09,6.70248e+09,8.38267e+07,6.48738e+08,2.86934e-07,1.15538e-06,4.25178e-07,2.39693e+07,4.0804e+09,2.63082e-20,2.75679e-21,5.79137e-20,1.98112e-21,9.68141e-21,1.01449e-21,7.29116e-22,6.68955e-19,5.0034e-22,2.54099e-19,3.03e+09,5.16e+09,1e-12,1.6e+06,104000,0,402845,153019
1.5552e+06,2.40157e-07,2.39261e+08,5.33294e+09,1.63085e-08,3.68769e+11,3.2196e+12,5.786e-08,4.17143e+09,6.02325e-07,103337,39144.5,2.51282e-07,1.158e+07,192.96,0.112817,59807,70.0025,22239.8,93004.6,8343.42,18.7553,5.92893,2.21656e-07,7.39567e+07,2.356e+08,8.06252e-09,2.51843e+07,1.31312e+07,3.93935e+09,6.70231e+09,8.76868e+07,6.78729e+08,3.01483e-07,1.15786e-06,4.26094e-07,2.50871e+07,4.27146e+09,2.78698e-20,2.92942e-21,5.65084e-20,2.05416e-21,1.02561e-20,1.07801e-21,7.55998e-22,7.21057e-19,5.39459e-22,2.73964e-19,3.03e+09,5.16e+09,1e-12,1.6e+06,104000,0,434220,164981
1.6416e+06,2.23548e-07,2.47802e+08,5.45569e+09,1.65935e-08,3.81644e+11,3.29162e+12,5.36263e-08,3.92345e+09,6.38775e-07,97428.6,36949.4,2.65851e-07,1.1516e+07,208.141,0.117198,59791.9,67.3879,22240.6,93003.8,8343.19,19.4836,6.15904,2.35069e-07,7.38193e+07,2.33793e+08,7.47246e-09,2.51845e+07,1.30218e+07,3.93932e+09,6.70217e+09,9.13654e+07,7.07313e+08,3.17216e-07,1.15651e-06,4.25596e-07,2.6172e+07,4.45692e+09,2.95533e-20,3.11608e-21,5.50811e-20,2.12984e-21,1.08756e-20,1.1467e-21,7.83848e-22,7.74837e-19,5.79851e-22,2.94498e-19,3.03e+09,5.16e+09,1e-12,1.6e+06,104000,0,466607,177346
1.728e+06,2.10886e-07,2.56602e+08,5.58407e+09,1.65679e-08,3.95057e+11,3.36728e+12,5.04345e-08,3.67455e+09,6.78898e-07,91492.5,34741.6,2.81866e-07,1.14482e+07,221.266,0.12086,59778.7,65.3482,22241.2,93003.2,8343,20.0922,6.3513,2.49834e-07,7.35509e+07,2.32024e+08,7.02763e-09,2.51846e+07,1.29059e+07,3.93929e+09,6.70203e+09,9.48657e+07,7.34512e+08,3.33976e-07,1.15242e-06,4.2409e-07,2.72231e+07,4.63662e+09,3.14053e-20,3.32216e-21,5.35912e-20,2.20924e-21,1.15571e-20,1.22254e-21,8.1307e-22,8.30377e-19,6.21574e-22,3.15733e-19,3.03e+09,5.16e+09,1e-12,1.6e+06,104000,0,500053,190134
1.8144e+06,2.92709e-07,2.65637e+08,5.71777e+09,1.80893e-08,4.08969e+11,3.4464e+12,7.03379e-08,3.42428e+09,7.25994e-07,85531.2,32523.8,3.00668e-07,1.13766e+07,158.82,0.102325,59841.2,77.1716,22237.3,93006.3,8343.97,17.0115,5.37792,2.67166e-07,7.32025e+07,2.30247e+08,9.80116e-09,2.51848e+07,1.27835e+07,3.93926e+09,6.7019e+09,9.8192e+07,7.60361e+08,3.51616e-07,1.1481e-06,4.22502e-07,2.824e+07,4.81049e+09,3.35732e-20,3.5642e-21,5.19566e-20,2.29776e-21,1.23549e-20,1.31161e-21,8.45651e-22,8.87844e-19,6.64747e-22,3.37732e-19,3.03e+09,5.16e+09,1e-12,1.6e+06,104000,0,534660,203382
1.9008e+06,2.68861e-07,2.7489e+08,5.85653e+09,1.8804e-08,4.23344e+11,3.52881e+12,6.4684e-08,3.17368e+09,7.77391e-07,79550.4,30296.3,3.21171e-07,1.13012e+07,172.662,0.106702,59827.3,74.0099,22238.4,93005.6,8343.74,17.7389,5.60778,2.8608e-07,7.27413e+07,2.28498e+08,9.01336e-09,2.51849e+07,1.26548e+07,3.93923e+09,6.70179e+09,1.0135e+08,7.84901e+08,3.69995e-07,1.14143e-06,4.20047e-07,2.92224e+07,4.97849e+09,3.59458e-20,3.83065e-21,5.02311e-20,2.38753e-21,1.32281e-20,1.40966e-21,8.78687e-22,9.47377e-19,7.09484e-22,3.60549e-19,3.03e+09,5.16e+09,1e-12,1.6e+06,104000,0,570510,217122
1.9872e+06,2.51348e-07,2.84341e+08,6.00007e+09,1.90106e-08,4.38146e+11,3.61433e+12,6.02355e-08,2.92347e+09,8.35199e-07,73570.9,28066.4,3.44208e-07,1.12221e+07,185.374,0.110583,59814.6,71.4153,22239.3,93004.9,8343.54,18.384,5.8116,3.07353e-07,7.21591e+07,2.26791e+08,8.39338e-09,2.51851e+07,1.25198e+07,3.93921e+09,6.70168e+09,1.04345e+08,8.08179e+08,3.88982e-07,1.1312e-06,4.16281e-07,3.01706e+07,5.14065e+09,3.86098e-20,4.13095e-21,4.84301e-20,2.4823e-21,1.42084e-20,1.52017e-21,9.13569e-22,1.00904e-18,7.55829e-22,3.84207e-19,3.03e+09,5.16e+09,1e-12,1.6e+06,104000,0,607643,231370
2.0736e+06,2.37812e-07,2.93974e+08,6.14811e+09,1.89089e-08,4.53343e+11,3.7028e+12,5.68357e-08,2.67414e+09,9.01472e-07,67606.7,25840.1,3.70608e-07,1.11395e+07,196.427,0.11385,59803.6,69.3676,22240,93004.4,8343.36,18.9271,5.98321,3.31742e-07,7.1462e+07,2.25125e+08,7.91957e-09,2.51852e+07,1.23786e+07,3.93919e+09,6.70158e+09,1.07184e+08,8.30243e+08,4.08455e-07,1.1182e-06,4.11498e-07,3.10849e+07,5.29701e+09,4.16613e-20,4.47641e-21,4.65123e-20,2.58329e-21,1.53314e-20,1.6473e-21,9.50735e-22,1.07297e-18,8.0389e-22,4.08764e-19,3.03e+09,5.16e+09,1e-12,1.6e+06,104000,0,646145,246158
2.16e+06,3.18788e-07,3.0377e+08,6.3004e+09,2.03568e-08,4.689e+11,3.79405e+12,7.65378e-08,2.42546e+09,9.81339e-07,61662.4,23620.3,4.02438e-07,1.10537e+07,145.987,0.0980932,59854,80.4967,22236.1,93007,8344.19,16.308,5.15563,3.61133e-07,7.06938e+07,2.23462e+08,1.0665e-08,2.51854e+07,1.22314e+07,3.93917e+09,6.70149e+09,1.09873e+08,8.51145e+08,4.28304e-07,1.1043e-06,4.06381e-07,3.19657e+07,5.44766e+09,4.53305e-20,4.89353e-21,4.43988e-20,2.69551e-21,1.66816e-20,1.8008e-21,9.92035e-22,1.13942e-18,8.53833e-22,4.34306e-19,3.03e+09,5.16e+09,1e-12,1.6e+06,104000,0,686156,261539
2.2464e+06,2.94119e-07,3.13714e+08,6.45667e+09,2.10001e-08,4.84789e+11,3.88792e+12,7.06889e-08,2.17835e+09,1.07409e-06,55745,21408.3,4.39401e-07,1.09647e+07,158.034,0.10207,59842,77.3645,22237.3,93006.4,8343.98,16.969,5.36449,3.95267e-07,6.98271e+07,2.21836e+08,9.85007e-09,2.51855e+07,1.20783e+07,3.93915e+09,6.7014e+09,1.1242e+08,8.70939e+08,4.48423e-07,1.08769e-06,4.00272e-07,3.28136e+07,5.59269e+09,4.95969e-20,5.38133e-21,4.21297e-20,2.81262e-21,1.82517e-20,1.98031e-21,1.03514e-21,1.20857e-18,9.05825e-22,4.60913e-19,3.03e+09,5.16e+09,1e-12,1.6e+06,104000,0,727803,277562
2.3328e+06,2.75812e-07,3.23793e+08,6.61667e+09,2.11376e-08,5.00979e+11,3.98425e+12,6.60515e-08,1.93355e+09,1.18516e-06,49874,19211.1,4.83654e-07,1.08729e+07,169.098,0.105602,59830.9,74.7799,22238.2,93005.8,8343.8,17.5561,5.55001,4.36138e-07,6.88547e+07,2.20262e+08,9.20378e-09,2.51856e+07,1.19196e+07,3.93913e+09,6.70132e+09,1.14831e+08,8.89676e+08,4.6872e-07,1.06726e-06,3.92751e-07,3.36295e+07,5.73224e+09,5.46962e-20,5.96701e-21,3.96998e-20,2.93871e-21,2.01282e-20,2.19584e-21,1.08154e-21,1.28062e-18,9.5999e-22,4.8865e-19,3.03e+09,5.16e+09,1e-12,1.6e+06,104000,0,771188,294265
2.4192e+06,2.61506e-07,3.33991e+08,6.78017e+09,2.09691e-08,5.17443e+11,4.08288e+12,6.24688e-08,1.69163e+09,1.32165e-06,44064.3,17034.6,5.38052e-07,1.07786e+07,178.767,0.108595,59821.2,72.7209,22238.9,93005.3,8343.64,18.0537,5.70723,4.86369e-07,6.77803e+07,2.18742e+08,8.70448e-09,2.51858e+07,1.17553e+07,3.93911e+09,6.70125e+09,1.17113e+08,9.07411e+08,4.89108e-07,1.04332e-06,3.83941e-07,3.4414e+07,5.86644e+09,6.09544e-20,6.68933e-21,3.70612e-20,3.07531e-21,2.24312e-20,2.46165e-21,1.13182e-21,1.35581e-18,1.01652e-21,5.17615e-19,3.03e+09,5.16e+09,1e-12,1.6e+06,104000,0,816466,311708
2.5056e+06,3.41737e-07,3.44296e+08,6.94694e+09,2.23522e-08,5.34155e+11,4.18366e+12,8.19936e-08,1.45265e+09,1.49769e-06,38324.9,14882.9,6.08243e-07,1.06822e+07,136.295,0.094773,59863.7,83.3128,22235.1,93007.6,8344.37,15.7561,4.98123,5.51149e-07,6.66367e+07,2.17253e+08,1.14253e-08,2.51859e+07,1.15857e+07,3.9391e+09,6.70117e+09,1.19272e+08,9.24195e+08,5.09511e-07,1.01682e-06,3.74189e-07,3.51681e+07,5.99543e+09,6.90053e-20,7.62303e-21,3.41318e-20,3.22731e-21,2.53939e-20,2.80525e-21,1.18776e-21,1.43448e-18,1.07566e-21,5.47939e-19,3.03e+09,5.16e+09,1e-12,1.6e+06,104000,0,863846,329969
2.592e+06,3.16347e-07,3.54695e+08,7.11673e+09,2.29328e-08,5.51091e+11,4.28646e+12,7.59732e-08,1.21775e+09,1.72524e-06,32668.4,12759.7,6.99003e-07,1.05839e+07,147.069,0.098456,59852.9,80.2004,22236.2,93007,8344.17,16.3683,5.17469,6.3489e-07,6.53933e+07,2.15833e+08,1.05864e-08,2.51861e+07,1.1411e+07,3.93908e+09,6.70111e+09,1.21316e+08,9.4008e+08,5.29858e-07,9.85563e-07,3.62687e-07,3.58927e+07,6.11938e+09,7.94036e-20,8.83562e-21,3.09348e-20,3.39011e-21,2.92205e-20,3.25149e-21,1.24768e-21,1.51699e-18,1.13768e-21,5.7975e-19,3.03e+09,5.16e+09,1e-12,1.6e+06,104000,0,913534,349125
2.6784e+06,2.97341e-07,3.65177e+08,7.28935e+09,2.30095e-08,5.68227e+11,4.39113e+12,7.11696e-08,9.88102e+08,2.03406e-06,27121.4,10674,8.22206e-07,1.04842e+07,156.969,0.101733,59843,77.6199,22237.2,93006.4,8344,16.9131,5.34683,7.48532e-07,6.40304e+07,2.1451e+08,9.91693e-09,2.51862e+07,1.12314e+07,3.93907e+09,6.70104e+09,1.23251e+08,9.55115e+08,5.50089e-07,9.47396e-07,3.48642e-07,3.65888e+07,6.23844e+09,9.34724e-20,1.04841e-20,2.74413e-20,3.56809e-21,3.43979e-20,3.85814e-21,1.31318e-21,1.60368e-18,1.20284e-21,6.13177e-19,3.03e+09,5.16e+09,1e-12,1.6e+06,104000,0,965733,369255
2.7648e+06,2.82358e-07,3.75732e+08,7.46458e+09,2.27821e-08,5.85541e+11,4.49755e+12,6.74259e-08,7.65155e+08,2.478e-06,21713.5,8636.65,9.9939e-07,1.03836e+07,165.661,0.104526,59834.3,75.5485,22237.9,93006,8343.85,17.3773,5.49352,9.11905e-07,6.25255e+07,2.13317e+08,9.3952e-09,2.51863e+07,1.10472e+07,3.93905e+09,6.70098e+09,1.25082e+08,9.69348e+08,5.70149e-07,9.00288e-07,3.31306e-07,3.72572e+07,6.35279e+09,1.13625e-19,1.28566e-20,2.36003e-20,3.76282e-21,4.18139e-20,4.73119e-21,1.38485e-21,1.69495e-18,1.27143e-21,6.48381e-19,3.03e+09,5.16e+09,1e-12,1.6e+06,104000,0,1.0207e+06,390455
