t,Cent.Nivo,Cent.Treg,Cent.Teff_1_0,Peri.Nivo,Peri.Treg,Peri.Teff_1_0,Tum.Nivo,Tum.C1,Tum.Cp,Tum.APC,Tum.mAPC,Tum.Ckine_Mat,Tum.Treg,Tum.Teff_PD1,Tum.Teff_PD1_syn,Tum.Teff_PD1_Nivo,Tum.Teff_PD1_Nivo_syn,Tum.Teff_PD1_Nivo_PD1_syn,Tum.C1_PDL1_syn,Tum.C1_PDL2_syn,Tum.C1_PDL1_Teff_PD1,Tum.C1_PDL2_Teff_PD1,Tum.D1_0,Tum.Teff_1_0,Tum.Teff_exhausted,LN.Nivo,LN.APC,LN.mAPC,LN.nT_CD8,LN.nT_CD4,LN.aTreg_CD4,LN.Treg,LN.IL2,LN.Cp,LN.D1_0,LN.aT_1_0,LN.Teff_1_0,mAPC_Endo.Cp,mAPC_Endo.cpt,mAPC_Endo.M1,mAPC_Endo.cpt_M1,mAPC_Endo.D1_0,mAPC_Endo.p1_0,mAPC_Endo.p1_0_M1,mAPC_Surf.cpt_M1,mAPC_Surf.M1,mAPC_Surf.p1_0_M1,Cent.nT_CD8,Cent.nT_CD4,Tum.DAMP,Tum.C1_PDL1,Tum.C1_PDL2,LN.TCR_p1_0_M,mAPC_Surf.cpt_M,mAPC_Surf.p1_0_M
1.2096e+06,1.87541e-06,2.1019e+08,4.93003e+09,1.62407e-07,3.26203e+11,2.98597e+12,4.45965e-07,4.91697e+09,5.28739e-07,121234,45812.4,2.22148e-07,1.17574e+07,25.1053,0.0406008,59974.9,194.042,22185.7,93016.6,8347.21,6.75058,2.13469,1.94576e-07,7.61886e+07,2.3905e+08,6.21404e-08,2.51837e+07,1.34533e+07,3.93949e+09,6.70293e+09,7.27471e+07,5.62647e+08,2.53741e-07,1.19358e-06,4.39237e-07,2.08507e+07,3.54746e+09,2.44647e-20,2.55514e-21,5.94339e-20,1.88434e-21,9.00301e-21,9.4028e-22,6.93496e-22,5.52753e-19,4.12988e-22,2.09784e-19,3.03e+09,5.16e+09,1e-12,1.6e+06,104000,0,332868,126332
1.296e+06,1.81513e-06,2.17631e+08,5.03004e+09,1.57414e-07,3.36798e+11,3.04331e+12,4.31592e-07,4.66264e+09,5.60744e-07,115200,43579.7,2.35018e-07,1.17035e+07,25.9411,0.0412728,59974.1,190.896,22187.2,93016.5,8347.18,6.8623,2.17001,2.06354e-07,7.65865e+07,2.36984e+08,6.01377e-08,2.51838e+07,1.33639e+07,3.93944e+09,6.70272e+09,7.71515e+07,5.96859e+08,2.64295e-07,1.20163e-06,4.422e-07,2.20627e+07,3.75449e+09,2.59435e-20,2.71776e-21,5.80475e-20,1.9575e-21,9.54719e-21,1.00012e-21,7.20424e-22,6.03077e-19,4.50732e-22,2.28879e-19,3.03e+09,5.16e+09,1e-12,1.6e+06,104000,0,363173,137831
1.3824e+06,1.75723e-06,2.25418e+08,5.13678e+09,1.52535e-07,3.48088e+11,3.10496e+12,4.17802e-07,4.40505e+09,5.9565e-07,109084,41313.3,2.49027e-07,1.16456e+07,26.7969,0.0419498,59973.2,187.827,22188.6,93016.4,8347.14,6.97486,2.2056,2.19199e-07,7.68425e+07,2.3495e+08,5.82162e-08,2.5184e+07,1.32674e+07,3.9394e+09,6.70253e+09,8.13712e+07,6.2964e+08,2.76508e-07,1.20718e-06,4.44242e-07,2.32459e+07,3.95665e+09,2.75556e-20,2.89573e-21,5.66028e-20,2.03377e-21,1.01405e-20,1.06562e-21,7.48494e-22,6.55109e-19,4.8977e-22,2.48653e-19,3.03e+09,5.16e+09,1e-12,1.6e+06,104000,0,394507,149739
1.4688e+06,6.34531e-06,2.33527e+08,5.24998e+09,2.35345e-07,3.6003e+11,3.17075e+12,1.53703e-06,4.14438e+09,6.34811e-07,102894,39017.6,2.64724e-07,1.15836e+07,7.28642,0.0218234,59992.7,359.689,22104.9,93019.7,8348.2,3.62863,1.14755,2.33611e-07,7.70152e+07,2.32895e+08,2.14181e-07,2.51841e+07,1.31637e+07,3.93936e+09,6.70236e+09,8.54039e+07,6.60972e+08,2.90211e-07,1.21106e-06,4.4567e-07,2.4398e+07,4.15355e+09,2.93616e-20,3.09585e-21,5.50687e-20,2.11532e-21,1.08051e-20,1.13926e-21,7.78507e-22,7.08955e-19,5.30176e-22,2.69148e-19,3.03e+09,5.16e+09,1e-12,1.6e+06,104000,0,426932,162081
1.5552e+06,5.51595e-06,2.41933e+08,5.36934e+09,2.831e-07,3.72584e+11,3.24051e+12,1.3442e-06,3.88125e+09,6.78004e-07,96640,36695.4,2.82015e-07,1.15175e+07,8.33154,0.0233397,59991.7,336.496,22116.3,93019.4,8348.12,3.88074,1.22727,2.49505e-07,7.70589e+07,2.30866e+08,1.87314e-07,2.51843e+07,1.3053e+07,3.93932e+09,6.7022e+09,8.925e+07,6.90856e+08,3.05232e-07,1.21271e-06,4.46278e-07,2.55173e+07,4.34487e+09,3.1355e-20,3.31777e-21,5.34496e-20,2.20028e-21,1.15386e-20,1.22092e-21,8.09774e-22,7.64725e-19,5.72037e-22,2.90404e-19,3.03e+09,5.16e+09,1e-12,1.6e+06,104000,0,460517,174881
1.6416e+06,4.9533e-06,2.50614e+08,5.49458e+09,3.08485e-07,3.85709e+11,3.31408e+12,1.19824e-06,3.61625e+09,7.26214e-07,90335.4,34351.8,3.01289e-07,1.14474e+07,9.34627,0.0247286,59990.7,317.728,22125.6,93019.2,8348.05,4.11167,1.3003,2.67247e-07,7.69663e+07,2.28876e+08,1.66971e-07,2.51845e+07,1.29352e+07,3.93929e+09,6.70205e+09,9.29119e+07,7.19311e+08,3.21408e-07,1.21161e-06,4.45873e-07,2.66027e+07,4.53042e+09,3.35783e-20,3.56634e-21,5.17461e-20,2.28971e-21,1.23568e-20,1.3124e-21,8.42686e-22,8.22513e-19,6.15424e-22,3.12459e-19,3.03e+09,5.16e+09,1e-12,1.6e+06,104000,0,495318,188163
1.728e+06,4.55553e-06,2.59549e+08,5.6254e+09,3.20106e-07,3.99366e+11,3.39127e+12,1.09587e-06,3.34994e+09,7.8061e-07,83993.8,31992,3.23016e-07,1.13732e+07,10.2192,0.0258642,59989.8,303.87,22132.4,93019,8347.99,4.30048,1.36,2.87265e-07,7.67419e+07,2.26924e+08,1.52703e-07,2.51846e+07,1.28104e+07,3.93926e+09,6.70192e+09,9.63935e+07,7.46365e+08,3.38583e-07,1.20781e-06,4.44475e-07,2.76535e+07,4.71008e+09,3.60855e-20,3.84789e-21,4.99423e-20,2.38429e-21,1.32795e-20,1.41601e-21,8.77496e-22,8.82442e-19,6.60426e-22,3.3536e-19,3.03e+09,5.16e+09,1e-12,1.6e+06,104000,0,531407,201954
1.8144e+06,4.26178e-06,2.68716e+08,5.76153e+09,3.23299e-07,4.13516e+11,3.4719e+12,1.02117e-06,3.08286e+09,8.42679e-07,77628.5,29621,3.47788e-07,1.12952e+07,10.9666,0.0267984,59989,293.346,22137.5,93018.9,8347.94,4.4558,1.40911,3.10106e-07,7.639e+07,2.25011e+08,1.42293e-07,2.51848e+07,1.26787e+07,3.93924e+09,6.7018e+09,9.96996e+07,7.72058e+08,3.56606e-07,1.20129e-06,4.42075e-07,2.86693e+07,4.88378e+09,3.89443e-20,4.17038e-21,4.80228e-20,2.48473e-21,1.43315e-20,1.53468e-21,9.14461e-22,9.4465e-19,7.07146e-22,3.59159e-19,3.03e+09,5.16e+09,1e-12,1.6e+06,104000,0,568868,216285
1.9008e+06,4.03417e-06,2.78096e+08,5.90267e+09,3.21377e-07,4.28123e+11,3.5558e+12,9.6404e-07,2.81557e+09,9.14394e-07,71252.3,27243.5,3.76396e-07,1.12133e+07,11.6164,0.0275848,59988.4,285.034,22141.6,93018.7,8347.9,4.58656,1.45046,3.36497e-07,7.5915e+07,2.23139e+08,1.34331e-07,2.51849e+07,1.25403e+07,3.93921e+09,6.70169e+09,1.02836e+08,7.96433e+08,3.75339e-07,1.19197e-06,4.38645e-07,2.96501e+07,5.05151e+09,4.2245e-20,4.54447e-21,4.59708e-20,2.59182e-21,1.55462e-20,1.67235e-21,9.53876e-22,1.0093e-18,7.55705e-22,3.83917e-19,3.03e+09,5.16e+09,1e-12,1.6e+06,104000,0,607798,231195
1.9872e+06,3.8491e-06,2.87672e+08,6.04855e+09,3.16398e-07,4.43152e+11,3.64279e+12,9.18163e-07,2.54863e+09,9.98455e-07,64878.5,24864.7,4.09918e-07,1.11279e+07,12.1967,0.0282686,59987.8,278.182,22145,93018.6,8347.86,4.70025,1.48641,3.67431e-07,7.53211e+07,2.2131e+08,1.27937e-07,2.51851e+07,1.23951e+07,3.93919e+09,6.70158e+09,1.05809e+08,8.19539e+08,3.9465e-07,1.17972e-06,4.34137e-07,3.05962e+07,5.21331e+09,4.61105e-20,4.98468e-21,4.3767e-20,2.70649e-21,1.69687e-20,1.83434e-21,9.96077e-22,1.07656e-18,8.06238e-22,4.09704e-19,3.03e+09,5.16e+09,1e-12,1.6e+06,104000,0,648306,246724
2.0736e+06,3.69185e-06,2.97424e+08,6.19889e+09,3.09637e-07,4.58567e+11,3.73271e+12,8.79612e-07,2.28262e+09,1.09864e-06,58520.5,22489.4,4.49863e-07,1.10391e+07,12.7311,0.0288839,59987.3,272.291,22147.8,93018.5,8347.83,4.80255,1.51876,4.043e-07,7.4612e+07,2.19527e+08,1.22565e-07,2.51852e+07,1.22434e+07,3.93917e+09,6.70149e+09,1.08626e+08,8.41429e+08,4.14418e-07,1.16434e-06,4.28477e-07,3.15079e+07,5.36924e+09,5.07127e-20,5.5114e-21,4.13893e-20,2.82978e-21,1.86623e-20,2.02818e-21,1.04145e-21,1.14666e-18,8.58901e-22,4.366e-19,3.03e+09,5.16e+09,1e-12,1.6e+06,104000,0,690519,262920
2.16e+06,3.55324e-06,3.07336e+08,6.35344e+09,3.01882e-07,4.74338e+11,3.82537e+12,8.45931e-07,2.01816e+09,1.22041e-06,52192.4,20123,4.98414e-07,1.09473e+07,13.2379,0.0294554,59986.8,267.039,22150.4,93018.4,8347.8,4.89756,1.5488,4.49113e-07,7.37905e+07,2.17795e+08,1.17872e-07,2.51854e+07,1.20854e+07,3.93915e+09,6.70139e+09,1.11292e+08,8.62156e+08,4.34532e-07,1.14552e-06,4.21551e-07,3.23858e+07,5.5194e+09,5.62999e-20,6.15407e-21,3.88127e-20,2.96289e-21,2.07184e-20,2.26468e-21,1.09044e-21,1.21983e-18,9.13873e-22,4.64695e-19,3.03e+09,5.16e+09,1e-12,1.6e+06,104000,0,734581,279839
2.2464e+06,3.42749e-06,3.17394e+08,6.51193e+09,2.93621e-07,4.90433e+11,3.92063e+12,8.15585e-07,1.75593e+09,1.37196e-06,45909.5,17771,5.5884e-07,1.08526e+07,13.7303,0.0300002,59986.3,262.217,22152.8,93018.3,8347.77,4.98815,1.57744,5.0488e-07,7.28579e+07,2.1612e+08,1.13643e-07,2.51855e+07,1.19211e+07,3.93913e+09,6.70131e+09,1.13817e+08,8.81774e+08,4.5489e-07,1.12278e-06,4.13183e-07,3.32306e+07,5.66391e+09,6.32427e-20,6.95678e-21,3.60085e-20,3.10719e-21,2.32733e-20,2.56007e-21,1.14355e-21,1.29634e-18,9.71358e-22,4.94093e-19,3.03e+09,5.16e+09,1e-12,1.6e+06,104000,0,780658,297543
2.3328e+06,3.311e-06,3.27581e+08,6.6741e+09,2.85154e-07,5.06823e+11,4.01833e+12,7.87608e-07,1.4967e+09,1.56608e-06,39688.6,15439.6,6.36258e-07,1.07556e+07,14.2179,0.0305301,59985.8,257.692,22155,93018.3,8347.74,5.07624,1.6053,5.76316e-07,7.18127e+07,2.14514e+08,1.09745e-07,2.51856e+07,1.17507e+07,3.93911e+09,6.70123e+09,1.16205e+08,9.0034e+08,4.75399e-07,1.09537e-06,4.03095e-07,3.40432e+07,5.80289e+09,7.21199e-20,7.98846e-21,3.29445e-20,3.26418e-21,2.65401e-20,2.93973e-21,1.20133e-21,1.37651e-18,1.03159e-21,5.24913e-19,3.03e+09,5.16e+09,1e-12,1.6e+06,104000,0,828937,316103
2.4192e+06,3.20145e-06,3.37885e+08,6.83973e+09,2.76663e-07,5.23482e+11,4.11829e+12,7.61391e-07,1.24145e+09,1.82394e-06,33549.8,13135.9,7.39124e-07,1.06566e+07,14.7074,0.0310528,59985.3,253.378,22157.1,93018.2,8347.71,5.16316,1.63278,6.71211e-07,7.06485e+07,2.12993e+08,1.06092e-07,2.51858e+07,1.15746e+07,3.93909e+09,6.70116e+09,1.18465e+08,9.17905e+08,4.95975e-07,1.06205e-06,3.90834e-07,3.48242e+07,5.93649e+09,8.38853e-20,9.3628e-21,2.95858e-20,3.43549e-21,3.08698e-20,3.44549e-21,1.26438e-21,1.4607e-18,1.09483e-21,5.5729e-19,3.03e+09,5.16e+09,1e-12,1.6e+06,104000,0,879633,335600
2.5056e+06,3.0974e-06,3.48292e+08,7.00857e+09,2.68258e-07,5.40382e+11,4.22039e+12,7.36546e-07,9.9146e+08,2.18308e-06,27519.1,10869.1,8.82432e-07,1.05561e+07,15.2033,0.0315737,59984.8,249.22,22159.1,93018.1,8347.69,5.24976,1.66016,8.03373e-07,6.935e+07,2.1158e+08,1.0263e-07,2.51859e+07,1.13929e+07,3.93908e+09,6.70108e+09,1.20604e+08,9.34525e+08,5.16542e-07,1.02074e-06,3.75634e-07,3.55748e+07,6.06488e+09,1.00221e-19,1.12806e-20,2.58961e-20,3.62273e-21,3.68815e-20,4.15122e-21,1.33329e-21,1.5493e-18,1.16138e-21,5.91374e-19,3.03e+09,5.16e+09,1e-12,1.6e+06,104000,0,932987,356126
2.592e+06,2.9979e-06,3.58791e+08,7.1804e+09,2.60006e-07,5.575e+11,4.32447e+12,7.12822e-07,7.48676e+08,2.71636e-06,21632.7,8651.66,1.0953e-06,1.04545e+07,15.7092,0.0320963,59984.3,245.184,22161,93018,8347.66,5.33665,1.68764,9.99619e-07,6.78835e+07,2.1032e+08,9.9324e-08,2.51861e+07,1.1206e+07,3.93906e+09,6.70102e+09,1.22627e+08,9.50249e+08,5.37032e-07,9.67726e-07,3.56123e-07,3.62957e+07,6.1882e+09,1.24377e-19,1.41294e-20,2.1843e-20,3.82721e-21,4.57709e-20,5.1996e-21,1.40855e-21,1.64275e-18,1.23157e-21,6.27332e-19,3.03e+09,5.16e+09,1e-12,1.6e+06,104000,0,989263,377780
2.6784e+06,2.90231e-06,3.6937e+08,7.35501e+09,2.51944e-07,5.74813e+11,4.4304e+12,6.90056e-07,5.16402e+08,3.58402e-06,15948.5,6502.79,1.44176e-06,1.03524e+07,16.2273,0.0326229,59983.8,241.247,22163,93017.9,8347.63,5.4242,1.71532,1.31892e-06,6.61756e+07,2.09298e+08,9.61518e-08,2.51862e+07,1.1014e+07,3.93905e+09,6.70095e+09,1.24541e+08,9.6513e+08,5.57384e-07,8.95762e-07,3.29641e-07,3.69881e+07,6.30663e+09,1.63442e-19,1.8755e-20,1.74104e-20,4.04908e-21,6.01465e-20,6.9018e-21,1.4902e-21,1.74151e-18,1.30574e-21,6.65338e-19,3.03e+09,5.16e+09,1e-12,1.6e+06,104000,0,1.04874e+06,400666
2.7648e+06,2.81023e-06,3.80018e+08,7.53219e+09,2.44091e-07,5.923e+11,4.53804e+12,6.68137e-07,3.0134e+08,5.20514e-06,10574.3,4457.16,2.08931e-06,1.02502e+07,16.7595,0.0331551,59983.2,237.395,22164.8,93017.8,8347.6,5.51268,1.7433,1.91549e-06,6.40492e+07,2.08699e+08,9.30977e-08,2.51863e+07,1.08176e+07,3.93903e+09,6.70089e+09,1.26353e+08,9.79213e+08,5.77546e-07,7.89371e-07,2.90488e-07,3.76528e+07,6.42034e+09,2.3575e-19,2.73423e-20,1.26368e-20,4.28468e-21,8.6756e-20,1.00619e-20,1.57691e-21,1.846e-18,1.38422e-21,7.05549e-19,3.03e+09,5.16e+09,1e-12,1.6e+06,104000,0,1.11166e+06,424882
