t,Cent.Nivo,Cent.Treg,Cent.Teff_1_0,Peri.Nivo,Peri.Treg,Peri.Teff_1_0,Tum.Nivo,Tum.C1,Tum.Cp,Tum.APC,Tum.mAPC,Tum.Ckine_Mat,Tum.Treg,Tum.Teff_PD1,Tum.Teff_PD1_syn,Tum.Teff_PD1_Nivo,Tum.Teff_PD1_Nivo_syn,Tum.Teff_PD1_Nivo_PD1_syn,Tum.C1_PDL1_syn,Tum.C1_PDL2_syn,Tum.C1_PDL1_Teff_PD1,Tum.C1_PDL2_Teff_PD1,Tum.D1_0,Tum.Teff_1_0,Tum.Teff_exhausted,LN.Nivo,LN.APC,LN.mAPC,LN.nT_CD8,LN.nT_CD4,LN.aTreg_CD4,LN.Treg,LN.IL2,LN.Cp,LN.D1_0,LN.aT_1_0,LN.Teff_1_0,mAPC_Endo.Cp,mAPC_Endo.cpt,mAPC_Endo.M1,mAPC_Endo.cpt_M1,mAPC_Endo.D1_0,mAPC_Endo.p1_0,mAPC_Endo.p1_0_M1,mAPC_Surf.cpt_M1,mAPC_Surf.M1,mAPC_Surf.p1_0_M1,Cent.nT_CD8,Cent.nT_CD4,Tum.DAMP,Tum.C1_PDL1,Tum.C1_PDL2,LN.TCR_p1_0_M,mAPC_Surf.cpt_M,mAPC_Surf.p1_0_M
864000,1.19213e-07,1.82905e+08,4.58543e+09,6.38918e-09,2.89815e+11,2.79364e+12,2.90063e-08,6.09259e+09,3.83531e-07,148789,55910.8,1.65074e-07,1.19606e+07,383.672,0.15929,59616.3,49.5906,22244.9,92996.8,8340.98,26.4791,8.36881,1.41139e-07,6.98133e+07,2.51703e+08,4.04201e-09,2.5183e+07,1.37693e+07,3.93979e+09,6.70429e+09,5.182e+07,4.00205e+08,2.32156e-07,1.06655e-06,3.92491e-07,1.53921e+07,2.61602e+09,1.77549e-20,1.82524e-21,6.67934e-20,1.5129e-21,6.53381e-21,6.71679e-22,5.56795e-22,3.42283e-19,2.55408e-22,1.30376e-19,3.03e+09,5.16e+09,1e-12,1.6e+06,104000,0,206123,78512.5
950400,1.07589e-07,1.88512e+08,4.65332e+09,6.88206e-09,2.96946e+11,2.83077e+12,2.59958e-08,5.87701e+09,4.02373e-07,143749,54063.7,1.70955e-07,1.19271e+07,427.787,0.16829,59572.2,46.9392,22245.2,92995.4,8340.51,27.9747,8.84115,1.48073e-07,7.06717e+07,2.49771e+08,3.62243e-09,2.51832e+07,1.37144e+07,3.93971e+09,6.70394e+09,5.67915e+07,4.38787e+08,2.3394e-07,1.08314e-06,3.98596e-07,1.66538e+07,2.8312e+09,1.86291e-20,1.91948e-21,6.57364e-20,1.56588e-21,6.85552e-21,7.06358e-22,5.76292e-22,3.83482e-19,2.86273e-22,1.45897e-19,3.03e+09,5.16e+09,1e-12,1.6e+06,104000,0,230933,87858.9
1.0368e+06,9.93088e-08,1.94571e+08,4.72881e+09,7.09709e-09,3.04917e+11,2.87266e+12,2.38694e-08,5.65723e+09,4.21874e-07,138550,52151.3,1.78611e-07,1.18902e+07,465.604,0.175651,59534.4,44.9725,22245.4,92994.1,8340.12,29.1979,9.22744,1.5525e-07,7.13702e+07,2.47889e+08,3.32605e-09,2.51833e+07,1.36532e+07,3.93964e+09,6.70363e+09,6.16481e+07,4.76488e+08,2.37957e-07,1.09487e-06,4.02912e-07,1.79101e+07,3.04557e+09,1.95321e-20,2.01692e-21,6.47201e-20,1.61995e-21,7.18783e-21,7.42217e-22,5.96194e-22,4.25859e-19,3.18035e-22,1.61893e-19,3.03e+09,5.16e+09,1e-12,1.6e+06,104000,0,256452,97492
1.1232e+06,9.31405e-08,2.01054e+08,4.81172e+09,7.1422e-09,3.13696e+11,2.91922e+12,2.23046e-08,5.43375e+09,4.4236e-07,133245,50194.6,1.86848e-07,1.18501e+07,497.997,0.181726,59502,43.4691,22245.5,92993.1,8339.8,30.2075,9.54623,1.62789e-07,7.1916e+07,2.46052e+08,3.10798e-09,2.51835e+07,1.35855e+07,3.93958e+09,6.70335e+09,6.63637e+07,5.13103e+08,2.44097e-07,1.1039e-06,4.06235e-07,1.91536e+07,3.25782e+09,2.04804e-20,2.11951e-21,6.36932e-20,1.67536e-21,7.53677e-21,7.79971e-22,6.16584e-22,4.69441e-19,3.50714e-22,1.78376e-19,3.03e+09,5.16e+09,1e-12,1.6e+06,104000,0,282698,107418
1.2096e+06,8.83177e-08,2.07937e+08,4.90183e+09,7.08444e-09,3.23247e+11,2.97034e+12,2.10969e-08,5.20707e+09,4.63999e-07,127855,48203.4,1.95556e-07,1.18066e+07,526.256,0.186869,59473.7,42.273,22245.5,92992.3,8339.53,31.062,9.81605,1.70752e-07,7.23151e+07,2.44255e+08,2.93967e-09,2.51837e+07,1.35113e+07,3.93953e+09,6.70311e+09,7.09203e+07,5.48489e+08,2.52226e-07,1.1107e-06,4.08736e-07,2.03781e+07,3.46692e+09,2.14816e-20,2.22817e-21,6.26434e-20,1.73223e-21,7.90525e-21,8.19957e-22,6.37515e-22,5.14258e-19,3.8433e-22,1.95358e-19,3.03e+09,5.16e+09,1e-12,1.6e+06,104000,0,309686,117644
1.296e+06,8.43625e-08,2.15193e+08,4.9989e+09,6.9654e-09,3.33532e+11,3.02589e+12,2.01186e-08,4.97766e+09,4.86949e-07,122396,46183.6,2.04775e-07,1.17596e+07,551.612,0.191367,59448.4,41.2792,22245.5,92991.5,8339.3,31.8095,10.0521,1.79197e-07,7.2573e+07,2.42497e+08,2.80334e-09,2.51838e+07,1.34307e+07,3.93948e+09,6.70289e+09,7.53058e+07,5.82552e+08,2.62188e-07,1.11535e-06,4.10449e-07,2.15791e+07,3.67206e+09,2.25434e-20,2.34375e-21,6.15654e-20,1.79073e-21,8.29596e-21,8.62488e-22,6.59047e-22,5.60343e-19,4.18911e-22,2.12851e-19,3.03e+09,5.16e+09,1e-12,1.6e+06,104000,0,337439,128179
1.3824e+06,8.0977e-08,2.22796e+08,5.10268e+09,6.81087e-09,3.44511e+11,3.08572e+12,1.92901e-08,4.74601e+09,5.11389e-07,116879,44139.9,2.14572e-07,1.17091e+07,575.077,0.19544,59424.9,40.4191,22245.5,92990.8,8339.08,32.4862,10.2657,1.88191e-07,7.26944e+07,2.40775e+08,2.68788e-09,2.5184e+07,1.33436e+07,3.93943e+09,6.70269e+09,7.95131e+07,6.15235e+08,2.73823e-07,1.11788e-06,4.1138e-07,2.27532e+07,3.87264e+09,2.36738e-20,2.46719e-21,6.04552e-20,1.85106e-21,8.71195e-21,9.07914e-22,6.81248e-22,6.07735e-19,4.54484e-22,2.30872e-19,3.03e+09,5.16e+09,1e-12,1.6e+06,104000,0,365978,139031
1.4688e+06,1.69932e-07,2.30724e+08,5.21288e+09,8.37072e-09,3.56145e+11,3.14969e+12,4.09875e-08,4.50858e+09,5.45534e-07,111271,42068.3,2.28313e-07,1.16549e+07,272.031,0.134042,59728,58.9264,22243,93001,8342.3,22.283,7.04344,2.00757e-07,7.28123e+07,2.38957e+08,5.71143e-09,2.51841e+07,1.32501e+07,3.93939e+09,6.70251e+09,8.35389e+07,6.46511e+08,2.86963e-07,1.1278e-06,4.15029e-07,2.38976e+07,4.06821e+09,2.52391e-20,2.6382e-21,5.90478e-20,1.93297e-21,9.288e-21,9.70846e-22,7.11393e-22,6.5676e-19,4.91267e-22,2.49541e-19,3.03e+09,5.16e+09,1e-12,1.6e+06,104000,0,395501,150274
1.5552e+06,1.5184e-07,2.38953e+08,5.32925e+09,9.22408e-09,3.68392e+11,3.21761e+12,3.67631e-08,4.26859e+09,5.77087e-07,105565,39955.2,2.40989e-07,1.15971e+07,303.13,0.141516,59696.9,55.8159,22243.7,92999.8,8341.91,23.5253,7.43586,2.12368e-07,7.28188e+07,2.37153e+08,5.12285e-09,2.51843e+07,1.31501e+07,3.93936e+09,6.70235e+09,8.73837e+07,6.76383e+08,3.01439e-07,1.13433e-06,4.17434e-07,2.50109e+07,4.25849e+09,2.67063e-20,2.80033e-21,5.76244e-20,2.00253e-21,9.82793e-21,1.03051e-21,7.36994e-22,7.07546e-19,5.29402e-22,2.68908e-19,3.03e+09,5.16e+09,1e-12,1.6e+06,104000,0,426084,161937
1.6416e+06,1.39186e-07,2.47459e+08,5.4515e+09,9.62814e-09,3.81213e+11,3.28934e+12,3.35077e-08,4.02738e+09,6.09953e-07,99815.8,37819.8,2.5413e-07,1.15354e+07,332.418,0.148253,59667.6,53.2809,22244.2,92998.7,8341.56,24.6448,7.78948,2.24463e-07,7.26854e+07,2.35394e+08,4.66913e-09,2.51845e+07,1.30437e+07,3.93932e+09,6.7022e+09,9.10491e+07,7.04864e+08,3.17092e-07,1.13361e-06,4.17168e-07,2.60917e+07,4.44323e+09,2.82258e-20,2.96837e-21,5.62794e-20,2.07312e-21,1.03871e-20,1.09235e-21,7.62976e-22,7.5989e-19,5.68721e-22,2.88899e-19,3.03e+09,5.16e+09,1e-12,1.6e+06,104000,0,457606,173975
1.728e+06,1.29909e-07,2.56223e+08,5.57935e+09,9.75701e-09,3.94571e+11,3.36468e+12,3.11444e-08,3.78543e+09,6.45722e-07,94041.7,35672.6,2.68402e-07,1.147e+07,357.494,0.153792,59642.5,51.3628,22244.6,92997.8,8341.27,25.5654,8.08023,2.37626e-07,7.24192e+07,2.33676e+08,4.33975e-09,2.51846e+07,1.29309e+07,3.93929e+09,6.70207e+09,9.45379e+07,7.31974e+08,3.33768e-07,1.12935e-06,4.15599e-07,2.7139e+07,4.62229e+09,2.98777e-20,3.15157e-21,5.48998e-20,2.14708e-21,1.0995e-20,1.15976e-21,7.90195e-22,8.13855e-19,6.09269e-22,3.09538e-19,3.03e+09,5.16e+09,1e-12,1.6e+06,104000,0,490104,186404
1.8144e+06,1.22777e-07,2.65223e+08,5.71251e+09,9.7186e-09,4.08426e+11,3.44348e+12,2.93504e-08,3.5432e+09,6.85119e-07,88256,33518.8,2.84104e-07,1.14009e+07,379.207,0.158434,59620.8,49.8583,22244.8,92997,8341.02,26.3369,8.3239,2.52124e-07,7.20269e+07,2.31997e+08,4.08974e-09,2.51848e+07,1.28119e+07,3.93927e+09,6.70194e+09,9.78541e+07,7.57744e+08,3.51321e-07,1.1227e-06,4.13152e-07,2.81524e+07,4.79557e+09,3.16962e-20,3.35399e-21,5.34531e-20,2.22474e-21,1.16642e-20,1.23425e-21,8.18774e-22,8.69529e-19,6.51109e-22,3.3086e-19,3.03e+09,5.16e+09,1e-12,1.6e+06,104000,0,523630,199244
1.9008e+06,1.17021e-07,2.7444e+08,5.85072e+09,9.5799e-09,4.22743e+11,3.52556e+12,2.79209e-08,3.30114e+09,7.28872e-07,82469.6,31362.8,3.01532e-07,1.13281e+07,398.494,0.162448,59601.5,48.6268,22245,92996.3,8340.81,27.0039,8.53457,2.68225e-07,7.15148e+07,2.30354e+08,3.89052e-09,2.51849e+07,1.26866e+07,3.93924e+09,6.70182e+09,1.01003e+08,7.82214e+08,3.69611e-07,1.11389e-06,4.09913e-07,2.91317e+07,4.96303e+09,3.37147e-20,3.57956e-21,5.19266e-20,2.3065e-21,1.2407e-20,1.31726e-21,8.48868e-22,9.27009e-19,6.94316e-22,3.52901e-19,3.03e+09,5.16e+09,1e-12,1.6e+06,104000,0,558245,212517
1.9872e+06,1.12163e-07,2.83855e+08,5.99368e+09,9.38243e-09,4.37487e+11,3.61074e+12,2.67278e-08,3.0597e+09,7.77878e-07,76693.4,29208.7,3.21042e-07,1.12516e+07,416.158,0.16604,59583.8,47.5751,22245.1,92995.7,8340.62,27.6008,8.72308,2.86259e-07,7.08887e+07,2.28746e+08,3.72426e-09,2.51851e+07,1.25554e+07,3.93922e+09,6.70172e+09,1.0399e+08,8.05429e+08,3.8851e-07,1.10296e-06,4.05891e-07,3.00769e+07,5.12468e+09,3.59745e-20,3.83311e-21,5.03091e-20,2.39288e-21,1.32386e-20,1.41057e-21,8.80659e-22,9.86404e-19,7.38971e-22,3.75704e-19,3.03e+09,5.16e+09,1e-12,1.6e+06,104000,0,594012,226249
2.0736e+06,1.07903e-07,2.9345e+08,6.14115e+09,9.15192e-09,4.52624e+11,3.69886e+12,2.56914e-08,2.81933e+09,8.33295e-07,70937.9,27060.4,3.43099e-07,1.11717e+07,432.826,0.16936,59567.2,46.6427,22245.2,92995.2,8340.45,28.1525,8.89731,3.06653e-07,7.0154e+07,2.27173e+08,3.57983e-09,2.51852e+07,1.24182e+07,3.93919e+09,6.70162e+09,1.06822e+08,8.27435e+08,4.07897e-07,1.08988e-06,4.01076e-07,3.09884e+07,5.28057e+09,3.85284e-20,4.12086e-21,4.85885e-20,2.48446e-21,1.41784e-20,1.51646e-21,9.14362e-22,1.04784e-18,7.85165e-22,3.99316e-19,3.03e+09,5.16e+09,1e-12,1.6e+06,104000,0,631008,240468
2.16e+06,1.96011e-07,3.03209e+08,6.29284e+09,1.06382e-08,4.68121e+11,3.78975e+12,4.71873e-08,2.57798e+09,9.05553e-07,65187.5,24916.5,3.71922e-07,1.10885e+07,236.431,0.124931,59763.6,63.2202,22241.8,93002.6,8342.78,20.7689,6.5651,3.33243e-07,6.94077e+07,2.25542e+08,6.57531e-09,2.51854e+07,1.22752e+07,3.93917e+09,6.70153e+09,1.09504e+08,8.48285e+08,4.27659e-07,1.08038e-06,3.97581e-07,3.18666e+07,5.43077e+09,4.18411e-20,4.4952e-21,4.65537e-20,2.59638e-21,1.53975e-20,1.65422e-21,9.55552e-22,1.11167e-18,8.33145e-22,4.2387e-19,3.03e+09,5.16e+09,1e-12,1.6e+06,104000,0,669446,255254
2.2464e+06,1.77098e-07,3.13117e+08,6.44851e+09,1.14202e-08,4.83948e+11,3.88325e+12,4.2768e-08,2.3378e+09,9.83647e-07,59440.6,22770.6,4.03055e-07,1.10021e+07,260.755,0.131216,59739.2,60.1945,22242.6,93001.5,8342.45,21.8134,6.89507,3.61982e-07,6.8574e+07,2.23936e+08,5.95956e-09,2.51855e+07,1.21265e+07,3.93915e+09,6.70144e+09,1.12045e+08,8.68033e+08,4.47693e-07,1.06783e-06,3.92961e-07,3.27122e+07,5.5754e+09,4.54444e-20,4.90567e-21,4.44206e-20,2.70366e-21,1.67235e-20,1.80527e-21,9.95035e-22,1.17809e-18,8.83093e-22,4.4944e-19,3.03e+09,5.16e+09,1e-12,1.6e+06,104000,0,709444,270653
2.3328e+06,1.63649e-07,3.23158e+08,6.60791e+09,1.17552e-08,5.00077e+11,3.97921e+12,3.93237e-08,2.09983e+09,1.07405e-06,53733.4,20635.8,4.39063e-07,1.09127e+07,283.487,0.136859,59716.5,57.7142,22243.3,93000.6,8342.16,22.7513,7.19135,3.95251e-07,6.76332e+07,2.22379e+08,5.47952e-09,2.51856e+07,1.19723e+07,3.93914e+09,6.70136e+09,1.14451e+08,8.86731e+08,4.67905e-07,1.04957e-06,3.86242e-07,3.35259e+07,5.71458e+09,4.96014e-20,5.38084e-21,4.22159e-20,2.81821e-21,1.82533e-20,1.98013e-21,1.03719e-21,1.24711e-18,9.35e-22,4.76031e-19,3.03e+09,5.16e+09,1e-12,1.6e+06,104000,0,751008,286666
2.4192e+06,1.53604e-07,3.33319e+08,6.77079e+09,1.18172e-08,5.16479e+11,4.07746e+12,3.67774e-08,1.86457e+09,1.18238e-06,48083.4,18520,4.82213e-07,1.08207e+07,303.015,0.141531,59697,55.8102,22243.7,92999.8,8341.91,23.5277,7.43661,4.35118e-07,6.65912e+07,2.20873e+08,5.12465e-09,2.51858e+07,1.18128e+07,3.93912e+09,6.70128e+09,1.16729e+08,9.04432e+08,4.88212e-07,1.02777e-06,3.7822e-07,3.43085e+07,5.84844e+09,5.45757e-20,5.95203e-21,3.98424e-20,2.94195e-21,2.00839e-20,2.19033e-21,1.08274e-21,1.31895e-18,9.89029e-22,5.03728e-19,3.03e+09,5.16e+09,1e-12,1.6e+06,104000,0,794269,303345
2.5056e+06,1.45726e-07,3.43587e+08,6.93693e+09,1.1714e-08,5.33129e+11,4.17787e+12,3.48063e-08,1.63254e+09,1.31521e-06,42504,16428.7,5.35134e-07,1.07263e+07,320.084,0.145493,59679.9,54.2913,22244,92999.1,8341.7,24.1861,7.64459,4.83997e-07,6.54525e+07,2.19421e+08,4.84995e-09,2.51859e+07,1.1648e+07,3.9391e+09,6.70121e+09,1.18884e+08,9.21186e+08,5.08535e-07,1.00287e-06,3.69056e-07,3.50608e+07,5.97713e+09,6.06666e-20,6.65482e-21,3.72609e-20,3.07602e-21,2.23253e-20,2.44895e-21,1.13208e-21,1.39386e-18,1.04537e-21,5.32628e-19,3.03e+09,5.16e+09,1e-12,1.6e+06,104000,0,839384,320749
2.592e+06,1.39249e-07,3.5395e+08,7.10611e+09,1.15125e-08,5.50003e+11,4.28029e+12,3.32052e-08,1.40433e+09,1.48224e-06,37008.4,14366.5,6.01708e-07,1.06299e+07,335.432,0.148966,59664.6,53.0261,22244.3,92998.6,8341.52,24.7633,7.8269,5.45465e-07,6.42185e+07,2.18029e+08,4.62683e-09,2.51861e+07,1.14783e+07,3.93909e+09,6.70114e+09,1.20924e+08,9.37043e+08,5.28806e-07,9.74521e-07,3.58624e-07,3.57837e+07,6.10079e+09,6.83141e-20,7.54158e-21,3.44401e-20,3.22181e-21,2.51396e-20,2.77528e-21,1.18573e-21,1.47214e-18,1.10424e-21,5.62839e-19,3.03e+09,5.16e+09,1e-12,1.6e+06,104000,0,886524,338942
2.6784e+06,1.33691e-07,3.64395e+08,7.2781e+09,1.12543e-08,5.67077e+11,4.38457e+12,3.18459e-08,1.18065e+09,1.69892e-06,31611.6,12339.2,6.88106e-07,1.05319e+07,349.666,0.152116,59650.3,51.9284,22244.5,92998,8341.36,25.2869,7.99227,6.25202e-07,6.28868e+07,2.16707e+08,4.43741e-09,2.51862e+07,1.13039e+07,3.93907e+09,6.70108e+09,1.22856e+08,9.52053e+08,5.48964e-07,9.4198e-07,3.46649e-07,3.64782e+07,6.21958e+09,7.82152e-20,8.69538e-21,3.13469e-20,3.38085e-21,2.87832e-20,3.19988e-21,1.24427e-21,1.55412e-18,1.16588e-21,5.94486e-19,3.03e+09,5.16e+09,1e-12,1.6e+06,104000,0,935889,358000
2.7648e+06,1.28754e-07,3.74913e+08,7.4527e+09,1.09649e-08,5.8433e+11,4.4906e+12,3.06485e-08,9.62418e+08,1.99132e-06,26332.4,10353.1,8.04749e-07,1.04326e+07,363.245,0.155062,59636.8,50.9421,22244.7,92997.6,8341.2,25.7765,8.14691,7.32807e-07,6.1448e+07,2.15472e+08,4.27055e-09,2.51863e+07,1.1125e+07,3.93906e+09,6.70101e+09,1.24684e+08,9.66264e+08,5.68953e-07,9.03975e-07,3.32663e-07,3.71452e+07,6.33368e+09,9.15431e-20,1.02561e-20,2.79457e-20,3.55477e-21,3.36879e-20,3.77423e-21,1.30828e-21,1.64016e-18,1.23057e-21,6.2771e-19,3.03e+09,5.16e+09,1e-12,1.6e+06,104000,0,987702,378007
